"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.FSTPerformance.testSerializeToNull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","a430caa5319b8830cac0b65482b8f7f9351be36824de35e284a3d4aab06a7a6a"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.FSTPerformance.testSerializeToMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","f770108f020efdb138ded954b83ac860342d42417407029c9cc34672a5f3b0fe"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.FSTPerformance.testDeserializeFromMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","5d29fb488dcef484cf8728d056a480939cffc05d3a88a0963b54a2e0ab57d8e8"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.KryoPerformance.testSerializeToNull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","30b94efb2167a519dc38b3958af8b0c5d3f7e4869b8576809858297d56be889e"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.KryoPerformance.testSerializeToMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","bfd9ef36c4ed1af8f6dc973541954442adf3adf6d8ad286b712ab3553295230b"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.KryoPerformance.testDeserializeFromMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","69eb0371ab7ca335a1557c3b3c9d6739cdeece604dca6d0a4c010e348e15bc75"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.MessagePackPerformance.testSerializeToNull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","f710907f8162b5be6750e62c689884d7710071e6114c14a513096901650eb57c"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.MessagePackPerformance.testSerializeToMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","9403444217e878321ff8625f5b6c9c49e97d6f8595f793b0d74219823f549cf7"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.MessagePackPerformance.testDeserializeFromMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","70fb85924a01733b76548994c890226d2db86d9f52491c33563dddcd646f0949"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.TinyPerformance.testSerializeToNull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","ef18e53e398feb345797c9773cdad847af16519f1f2b16ea13225b4495b57ab8"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.TinyPerformance.testSerializeToMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","a275f5f76bcb092f124546ad88cf72ab732d945be3e86cb36bdc98cdc678371d"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.TinyPerformance.testDeserializeFromMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","d84afdd1f46f817fdeeacda761264f75e2b3cc7070cdea7ea21ea9b549f47758"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.TinyAutoMatterPerformance.testSerializeToNull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","ef18e53e398feb345797c9773cdad847af16519f1f2b16ea13225b4495b57ab8"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.TinyAutoMatterPerformance.testSerializeToMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","a275f5f76bcb092f124546ad88cf72ab732d945be3e86cb36bdc98cdc678371d"
"udoprog/tiny-serializer-java","","","1.10.4","1.8","1.8","eu.toolchain.serializer.perftests.benchmarks.TinyAutoMatterPerformance.testDeserializeFromMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","d84afdd1f46f817fdeeacda761264f75e2b3cc7070cdea7ea21ea9b549f47758"
