project;commits;benchmarks;params;forks;iteration1;iteration2;iteration3;iteration4;iteration5;time
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=5&workers=0;2;8;10;0;0;0;39.965599999999995
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoQueued.test;size=10000000&threshold=3&workers=0;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Bulk.bulk_seq_inner;;3;50;50;50;0;0;196.38
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.ArraysEquals.testByteFalseEnd;;2;10;14;0;0;0;46.6208
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupPublicFind.testStatic;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.decrypt;cipherName=Blowfish&length=1024;2;37;32;0;0;0;96.5348
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.DictionaryWordValue.Lambda.bulk_seq_lambda;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.SignatureBench.verify;algorithm=SHA256withDSA&dataSize=1024&keyLength=1024;2;21;15;0;0;0;59.9312
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.encrypt;cipherName=AES&length=64;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.test;size=10000000&threshold=1&workers=0;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testInt;length=5;2;16;13;0;0;0;52.1668
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.AESGCMBench.decrypt;algorithm=AES_GCM_PKCS5Padding&dataSize=16384&keyLength=128;2;35;36;0;0;0;98.75319999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testByte;length=3;2;18;15;0;0;0;56.6036
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.net.DatagramSocketTest.testSend;size=2048;2;14;17;0;0;0;54.3852
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.AllMatcher.seq_filter_findFirst;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.DoPrivileged.test;;5;50;50;50;16;41;279.6044
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture0.lambda_00;;5;19;18;19;12;5;130.9716
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lang.Throw.throwWith16Frames;;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertReturnPrimitive.test_1_Convert;;5;12;7;11;7;12;104.35079999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.CaptureMR.mref_static0;;2;29;23;0;0;0;77.6784
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.NoneMatchShort.seq_end;offset=100&size=100000;3;50;50;50;0;0;196.38
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.AllMatcher.seq_anyMatch;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.ZipFind.testTwoNonExisting;;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_OAEPPadding&dataSize=32&keyLength=1024;2;31;26;0;0;0;83.2244
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.DictionaryWordValue.Bulk.hm_par;;3;43;50;49;0;0;187.50639999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=8&workers=0;2;11;16;0;0;0;49.9484
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testLong;length=1200;2;12;15;0;0;0;49.9484
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.NoneMatchShort.par_end;offset=100&size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.NoneMatch.seq_invoke;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.io.Serial.test;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ThreadLocalRandomNextInt.testLang;;2;11;10;0;0;0;43.2932
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testInt;length=20;2;12;5;0;0;0;38.8564
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.io.FileChannelRead.test;fileSize=1000000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringHashCode.notCached;;5;14;8;10;13;21;123.2072
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetDouble;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.decrypt;algorithm=RSA_ECB_PKCS1Padding&dataSize=32&keyLength=1024;3;5;11;9;0;0;57.730000000000004
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=3;2;13;7;0;0;0;42.184
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.DESedeBench.decrypt;algorithm=DESede_ECB_NoPadding&dataSize=16384&keyLength=168;2;5;5;0;0;0;31.092
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_NoPadding&dataSize=32&keyLength=3072;2;5;5;0;0;0;31.092
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testByte;length=20;2;5;12;0;0;0;38.8564
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupPublicFind.testConstructor;;3;18;17;50;0;0;124.282
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectBulkPut;size=1000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=50000&workers=0;2;17;17;0;0;0;57.7128
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesDropArguments.testInvoke;;2;12;11;0;0;0;45.5116
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=3&workers=0;2;10;9;0;0;0;41.074799999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Limit.seq_limitFullest;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=1000000&workers=0;2;10;16;0;0;0;48.8392
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-256&length=1024&provider=SUN;2;11;20;0;0;0;54.3852
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.math.BigDecimals.testToString;;2;50;8;0;0;0;84.3336
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testByte;length=300;2;36;9;0;0;0;69.914
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleBindToBinding.testBind_C2;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.AckermannI.inner;;2;14;14;0;0;0;51.0576
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutDouble;size=1000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.net.URLEncodeDecode.testDecodeUTF8;count=1024&maxLength=1024&mySeed=3;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testCallMulti1Poly2NoSwap;;2;13;25;0;0;0;62.1496
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertCast.test_3_Call;;2;5;5;0;0;0;31.092
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testByte;length=150;2;5;8;0;0;0;34.4196
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testByte;length=10;2;17;19;0;0;0;59.9312
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Limit.par_limit0;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.gc.Alloc.testSmallVariableArray;;3;50;50;50;0;0;196.38
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Reduce.seq_chain_111;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Integers.parseInt;size=500;2;18;22;0;0;0;64.368
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testChar;length=150;2;5;10;0;0;0;36.638
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.GetStackTrace.depth1;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AllMatch.seq_chain111;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesInsertArguments.invoke_C1;;5;9;9;50;19;16;164.24759999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.MessageDigestBench.digest;algorithm=SHA-384&dataSize=1048576;2;28;25;0;0;0;78.7876
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.Atomic.testAtomicLongGetAndIncrement;;2;20;17;0;0;0;61.0404
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testLong;length=300;2;17;5;0;0;0;44.4024
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.NoneMatch.par_invoke;size=100000;5;41;19;24;46;30;227.47199999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleProxiesAsIFInstance.testCreate;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testChar;length=20;2;15;22;0;0;0;61.0404
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetInt;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.SpillCode.testSpillForManyInts;iterations=10;2;9;5;0;0;0;35.528800000000004
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.DESedeBench.decrypt;algorithm=DESede_CBC_PKCS5Padding&dataSize=16384&keyLength=168;2;5;5;0;0;0;31.092
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph0.lambda1;;2;11;7;0;0;0;39.965599999999995
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.AllMatcher.seq_filter_findAny;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testChar;length=600;2;11;5;0;0;0;37.7472
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.PostAllocationStores.testAllocationWithNonNullStores;;2;13;21;0;0;0;57.7128
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertBoxing.baselineExact;;2;13;8;0;0;0;43.2932
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleBindToBinding.testBind_C3;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testLong;length=600;2;13;16;0;0;0;52.1668
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Sorted.par_chain;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.encrypt;cipherName=DES&length=16384;2;5;5;0;0;0;31.092
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.decrypt;algorithm=RSA_ECB_OAEPPadding&dataSize=32&keyLength=2048;2;5;5;0;0;0;31.092
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesThrowException.baselineRaw;;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetByte;size=100000;3;50;50;50;0;0;196.38
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap1.call2;;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.NewInstance.threeDifferentPublicFinal;;5;19;50;50;43;31;264.0756
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Longs.repetitiveSubtraction;size=500;2;12;8;0;0;0;42.184
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.DivRem.testIntDivRemVariableDivisor;;2;5;10;0;0;0;36.638
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-224&length=16384&provider=SUN;2;11;15;0;0;0;48.8392
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeDropParams.baselineSame;;2;11;14;0;0;0;47.730000000000004
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=md2&length=16384&provider=SUN;2;14;12;0;0;0;48.8392
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.math.BigDecimals.testSetScaleVarious;;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringIndexOf.advancedWithMediumSub;;5;27;29;29;21;21;190.8684
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testByte;length=20;2;19;16;0;0;0;58.821999999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.CopyLoop.testCharAtLoop;;2;9;12;0;0;0;43.2932
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ReduceBase.par_invoke;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.Explosion.testHashtableExplosion;len=5;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.io.ObjectStreamClasses.testLookup;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.AES.testUseAes;count=10000000;2;39;35;0;0;0;102.0808
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupPublicFind.testStaticSetter;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.baseline_iterator_acc;size=100000;2;38;33;0;0;0;98.75319999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testLong;length=20;2;14;14;0;0;0;51.0576
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeGenerify.testGeneric;;2;5;8;0;0;0;34.4196
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.IntegerMax.Lambda.bulk_par_lambda;;5;33;14;49;32;38;234.1272
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.toStringCharWithChar8;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-224&length=64&provider=SUN;2;25;29;0;0;0;79.8968
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.ArrayClear.testArrayClear;arraySize=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.ArrayStoreCheck.testArrayStoreCheckRemove1;;2;10;5;0;0;0;36.638
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Sorted.par_chain;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Limit.par_limitFull;size=100000;2;31;35;0;0;0;93.2072
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Reduce.par_chain_111;size=100000;5;43;50;50;50;44;312.8804
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-1&length=64&provider=DEFAULT;4;46;34;27;43;0;206.38
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testByte;length=70;2;12;14;0;0;0;48.8392
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertWidening.baselineExact;;2;14;8;0;0;0;44.4024
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesDropArguments.baselineMH;;5;7;15;12;8;7;104.35079999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.mrefL_I;;2;15;10;0;0;0;47.730000000000004
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.Decomposition.thinktime_sequential;N=1000&Q=1000&S=10;2;17;14;0;0;0;54.3852
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.DESedeBench.encrypt;algorithm=DESede_ECB_PKCS5Padding&dataSize=16384&keyLength=168;2;5;5;0;0;0;31.092
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.ArrayStoreCheck.testArrayStoreCheckRT1;;5;8;10;11;5;13;102.13239999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.concat3p9p8;;5;50;30;42;50;50;296.2424
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.UniqueElements.par_invoke;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringUpperLower.mixedToUpper;;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatch.seq_invoke;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsSpreader.testCreate;;5;50;44;50;50;50;320.6448
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture0.lambda_02;;2;31;28;0;0;0;85.44279999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetShort;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.AtomicIntegerUpdateAndGet.testInnerNoCapture;;3;18;18;20;0;0;92.1152
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutDouble;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.WriteBarrier.testFieldWriteBarrierFastPath;;2;13;16;0;0;0;52.1668
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.PipelineSetup.par_test02;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testCallMulti1Poly2;;2;7;8;0;0;0;36.638
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolForking.baselineRaw;size=10000000&threshold=10&workers=0;2;11;10;0;0;0;43.2932
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PhoneCode.Bulk.bulk_par_boxed_range_concurrent;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.mrefI_I;;2;9;13;0;0;0;44.4024
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.NoneMatcher.seq_anyMatch;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph1.inner1;;2;7;8;0;0;0;36.638
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertReturnPrimitive.test_3_Call;;5;9;14;17;5;5;105.46000000000001
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupDefaultFind.testSetter;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testChar;length=300;2;14;14;0;0;0;51.0576
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.MacBench.mac;algorithm=HmacSHA1&dataSize=128;2;33;32;0;0;0;92.098
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testChar;length=1;3;5;9;13;0;0;59.9484
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.io.RandomAccessWrite.test;fileSize=1000000;2;10;5;0;0;0;36.638
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.DoPrivileged.testInline;;5;38;43;35;20;31;235.2364
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.decrypt;algorithm=RSA_ECB_NoPadding&dataSize=32&keyLength=2048;2;5;5;0;0;0;31.092
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.WriteBarrier.testArrayWriteBarrierFastPathRealSmall;;5;13;18;15;12;17;133.19
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatchShort.seq_start;offset=100&size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.decrypt;cipherName=AES&length=64;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.decrypt;algorithm=RSA_ECB_OAEPPadding&dataSize=32&keyLength=1024;2;12;8;0;0;0;42.184
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testByte;length=10;2;17;15;0;0;0;55.4944
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.CallSiteSetTargetSelf.testMutable;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-512&length=16384&provider=DEFAULT;2;15;19;0;0;0;57.7128
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testLong;length=150;2;11;11;0;0;0;44.4024
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetLong;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.math.BigDecimals.testCompareTo;;2;50;18;0;0;0;95.4256
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=md2&length=64&provider=DEFAULT;2;18;12;0;0;0;53.275999999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.ArraysEquals.testCharFalseBeginning;;5;9;17;23;18;17;143.1728
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.reflect.Clazz.getConstructorDifferentClassLoader;;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-384&length=16384&provider=DEFAULT;2;12;13;0;0;0;47.730000000000004
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testChar;length=1200;2;11;13;0;0;0;46.6208
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.PipelineSetup.seq_test00;size=100000;5;44;50;41;48;49;307.3344
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.AnyMatcher.seq_anyMatch;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.NoneMatch.seq_chain123;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeInsertParams.baselineRaw;;2;27;22;0;0;0;74.35079999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatchShort.par_end;offset=100&size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeChangeReturn.testChange;;2;26;50;0;0;0;104.2992
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function1.mrefLL_IL;;2;8;5;0;0;0;34.4196
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_PKCS1Padding&dataSize=32&keyLength=3072;2;18;20;0;0;0;62.1496
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.DivRem.testIntDivConstantDivisor;;2;17;12;0;0;0;52.1668
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeChangeParam.testChangeType;;2;35;37;0;0;0;99.8624
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatchShort.seq_end;offset=100&size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testLong;length=10;2;12;5;0;0;0;38.8564
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testChar;length=1;5;15;5;17;11;14;118.7704
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.NoneMatch.par_chain123;size=100000;5;22;36;47;39;33;246.3284
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.io.FileRead.test;fileSize=1000000;5;29;5;18;12;14;136.51760000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.ReduceBase.seq_chain_111;size=100000;2;37;31;0;0;0;95.4256
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.Locks.testReentrantWriteLock;;5;22;16;20;22;26;167.5752
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopy.copyLoopLocalArray;;5;50;29;50;21;33;252.9836
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.net.DatagramSocketTest.testSend;size=8192;2;18;19;0;0;0;61.0404
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutShort;size=100000;2;50;50;0;0;0;130.92000000000002
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Filter.par_chain_111;size=100000;5;50;50;50;50;50;327.3
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=10000&workers=0;2;10;11;0;0;0;43.2932
