project;commits;benchmarks;params;forks;iteration1;iteration2;iteration3;iteration4;iteration5;time
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.DivRem.testLongRemConstantDivisor;;2;13;13;0;0;0;47.1232
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ClassForName.test3;;5;14;8;11;8;15;108.41919999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeAppendParams.test_A3;;5;12;16;13;12;12;117.80799999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function1.baselineIL;;2;12;13;0;0;0;46.08
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.DESedeBench.encrypt;algorithm=DESede_ECB_NoPadding&dataSize=16384&keyLength=168;5;13;20;9;7;9;110.50559999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=100&workers=0;4;18;8;7;7;0;81.728
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Lambda.bulk_par_lambda;;4;21;10;12;20;0;105.7216
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AllMatch.seq_chain111;size=100000;3;22;50;41;0;0;147.8816
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Limit.par_limitFull;size=100000;2;9;9;0;0;0;38.7776
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.CharsetEncodeDecode.decode;size=16384&type=UTF-16;5;14;13;22;11;14;127.1968
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Limit.seq_limit0;size=100000;3;18;18;7;0;0;74.85759999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatchShort.seq_mid;offset=100&size=100000;5;16;31;18;21;21;161.62239999999997
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatchShort.par_start;offset=100&size=100000;2;8;7;0;0;0;35.647999999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testBulkGet;size=1000;3;18;13;6;0;0;68.5984
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatch.seq_chain111;size=100000;2;13;14;0;0;0;48.166399999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.AESGCMBench.encrypt;algorithm=AES_GCM_PKCS5Padding&dataSize=16384&keyLength=128;4;14;20;21;13;0;110.93759999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Map.par_invoke;size=100000;5;10;11;11;10;18;112.59199999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutShort;size=10;4;17;19;10;11;0;99.4624
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testInt;length=300;5;30;13;12;11;19;138.672
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatch.par_chain123;size=100000;3;14;11;13;0;0;69.6416
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.seq_end;offset=100&size=100000;4;10;11;18;11;0;92.16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testInt;length=600;5;16;9;8;24;20;130.32639999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.UniqueElements.par_invoke;size=100000;5;26;23;32;29;25;190.832
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Bulk.bulk_parseq_inner;;3;12;30;18;0;0;92.59199999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Limit.seq_limit1;size=100000;4;14;10;50;9;0;126.58559999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=7&workers=0;4;14;6;8;6;0;75.46879999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Bulk.hm_par;;5;20;14;11;18;15;131.3696
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutFloat;size=100000;3;22;28;11;0;0;93.6352
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesPermuteArguments.invoke_Shift;;5;12;8;11;8;8;99.03039999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutDouble;size=10;5;7;28;14;12;6;119.89439999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PhoneCode.Bulk.bulk_par_range_concurrent;;5;15;26;19;15;18;147.0176
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph0.mref_bnd2;;2;6;6;0;0;0;32.5184
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ObjectHashCode.mode_5;;5;15;13;13;14;11;118.85119999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.IntegerSum.Lambda.bulk_seq_Integer_mref;;3;21;21;20;0;0;94.6784
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-224&length=64&provider=DEFAULT;5;9;30;34;12;13;152.2336
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectBulkGet;size=100000;5;31;18;21;22;17;163.7088
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.net.DatagramSocketTest.testSend;size=1024;5;10;9;9;8;8;95.9008
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertReturnVoid.test_1_Convert;;5;15;16;12;9;16;120.93759999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.NoneMatchShort.par_end;offset=100&size=100000;5;6;6;7;15;12;97.9872
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function1.baselineII;;2;18;17;0;0;0;56.51199999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.PipelineParMultiple.bulk_ifs;size=100000;3;14;7;7;0;0;59.209599999999995
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainMrefBound.call4;;5;16;14;15;18;15;131.3696
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.CallSiteSetTarget.testVolatile;;5;18;19;50;12;23;177.2704
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function1.innerII;;2;7;7;0;0;0;34.6048
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.reflect.Clazz.getMethod;;5;9;10;11;11;11;104.2464
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.PipelineParMultiple.bulk_foreach_anon;size=100000;5;16;9;8;10;7;102.16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsVarargsCollector.baselineMH;;5;9;9;8;8;8;93.8144
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.Straighten.testStraighten3long;;5;12;10;10;14;9;107.376
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Limit.par_limitFullest;size=100000;4;11;11;11;11;0;85.9008
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph0.mref_bnd4;;2;6;6;0;0;0;32.5184
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Map.seq_chain_111;size=100000;2;15;16;0;0;0;52.3392
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=4&workers=0;5;8;8;13;15;8;104.2464
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.NoneMatchShort.par_mid;offset=100&size=100000;2;6;6;0;0;0;32.5184
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesThrowException.testInvoke;;5;8;9;10;7;8;93.8144
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.WriteBarrier.testArrayWriteBarrierFastPathNullLarge;;5;15;22;16;10;14;130.32639999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutByte;size=10;4;12;20;24;23;0;122.41279999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=1000&workers=0;3;8;7;9;0;0;55.0368
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesFilterArgs.testInvoke_M3;;2;10;11;0;0;0;41.9072
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.io.UTF8.testCharConversion;;5;13;13;16;12;15;121.98079999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesFilterArgs.baselineMH;;5;17;9;10;10;9;107.376
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Lambda.bulk_par_methodRef;;5;19;19;19;11;9;130.32639999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.decrypt;cipherName=AES&length=16384;5;19;12;14;22;12;132.4128
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=md5&length=64&provider=SUN;5;19;9;22;9;8;119.89439999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeAcquire.testReturnVoid;;5;12;20;12;14;10;120.93759999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.gc.Alloc.testLargeVariableArray;;4;26;15;19;14;0;117.1968
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap0.call1;;3;11;12;14;0;0;68.5984
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectBulkGet;size=1000;2;7;9;0;0;0;36.691199999999995
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.test;size=10000000&threshold=10&workers=0;3;14;13;15;0;0;73.8144
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Lambda.bulk_seq_lambda;;3;13;19;14;0;0;77.9872
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.ForEach.par_chain111;size=100000;5;12;14;15;11;17;121.98079999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectBulkGet;size=10;4;16;11;15;11;0;95.2896
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleBasicInvoke.testMH_Unreflect_Exact;;5;23;12;12;18;50;169.968
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=50&workers=0;4;12;8;7;11;0;79.6416
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.math.BigDecimals.testSmallToString;;2;6;6;0;0;0;32.5184
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_PKCS1Padding&dataSize=32&keyLength=1024;4;15;15;14;16;0;102.59199999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.DivRem.test64DivRem32;;2;13;14;0;0;0;48.166399999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture2.mref_unbound;;5;10;13;50;14;15;156.4064
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.gc.Alloc.testLargeConstArray;;4;13;10;11;15;0;91.1168
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=1200;5;9;39;11;10;10;132.4128
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.par_start;offset=100&size=100000;4;8;6;8;6;0;69.2096
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.ArraysEquals.testByteTrue;;5;10;14;11;16;11;114.6784
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetLong;size=100000;3;11;6;6;0;0;53.9936
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.CopyLoop.testInlineAndUnrollAndHoistCharAtLoop;;2;14;13;0;0;0;48.166399999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringUpperLower.lowerToUpper;;5;9;8;12;8;8;96.94399999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertUnboxing.test_3_Call;;5;11;12;9;24;14;123.02399999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.reflect.MethodInvoke.invokeWithSixObjectParams;;3;8;10;11;0;0;60.25279999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesConstant.baselineReturn;;5;15;26;15;10;12;131.3696
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetShort;size=1000;3;7;13;9;0;0;60.25279999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Filter.par_invoke;size=100000;2;8;8;0;0;0;36.691199999999995
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatch.par_chain123;size=100000;5;9;18;13;12;9;113.6352
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetChar;size=10;4;11;9;9;12;0;82.7712
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutDouble;size=10;3;15;13;13;0;0;72.7712
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.Dates.testEmptyConstructor;;2;12;13;0;0;0;46.08
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ForEach.par_chain111;size=100000;4;16;14;12;18;0;102.59199999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsVarargsCollector.baselineRaw;;5;16;11;8;11;6;104.2464
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertCast.baselineExact;;5;8;13;9;8;9;99.03039999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.appendLoop8;;5;7;9;8;9;10;94.85759999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesPermuteArguments.invoke_Reverse;;2;10;8;0;0;0;38.7776
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopy.copyLoopNonConst;;3;9;8;14;0;0;62.3392
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.math.BigIntegers.testAdd;;2;18;13;0;0;0;52.3392
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testByte;length=5;4;12;12;12;11;0;89.03039999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.xml.SAXUsingJDK.testParse;;4;8;8;50;20;0;129.71519999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.xml.DOM.testBuild;;5;9;9;13;9;9;101.1168
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ObjectHashCode.mode_default;;5;12;14;15;14;16;124.0672
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.CallSiteStable.testConstant;;2;23;13;0;0;0;57.5552
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Map.par_chain_123;size=100000;4;8;7;8;13;0;77.5552
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph0.inner1;;2;6;6;0;0;0;32.5184
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesCatchException.testExceptional;;2;13;14;0;0;0;48.166399999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.CallSiteSetTarget.baselineRaw;;2;13;10;0;0;0;43.9936
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.MacBench.mac;algorithm=HmacSHA256&dataSize=1024;5;14;9;16;8;11;110.50559999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatchShort.par_mid;offset=100&size=100000;5;7;15;12;7;27;120.93759999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.Locks.testReentrantLock;;5;10;16;28;9;42;159.536
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.IntegerSum.Lambda.bulk_seq_lambda;;5;15;15;47;16;19;166.83839999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Filter.seq_invoke;size=100000;2;13;12;0;0;0;46.08
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=5;5;14;8;10;13;8;105.2896
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatch.seq_invoke;size=100000;5;10;18;17;18;12;128.24
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testLong;length=3;3;12;13;23;0;0;80.0736
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.SwitchPointAdhoc.baselineCS;;5;9;9;10;8;12;100.0736
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testCallMulti2Poly2;;3;20;24;20;0;0;96.7648
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function1.innerLL;;2;10;7;0;0;0;37.734399999999994
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.ArrayStoreCheck.testArrayStoreCheckComplex3;;3;15;14;28;0;0;89.4624
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeGenerify.testErase;;3;14;13;14;0;0;72.7712
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testByte;length=10;5;16;12;9;11;12;112.59199999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesFoldArguments.invoke_Folded;;5;16;8;9;9;9;103.2032
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_OAEPPadding&dataSize=32&keyLength=2048;5;20;15;19;23;18;149.10399999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.CallSiteSetTarget.testMutable;;5;24;45;23;14;16;177.2704
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.math.BigDecimals.testConstructorWithString;;5;17;14;16;14;8;121.98079999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testLong;length=600;5;12;12;11;10;14;111.5488
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertReturnReference.test_1_Convert;;5;12;11;14;8;8;105.2896
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testChar;length=70;5;12;15;13;11;23;127.1968
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatch.seq_chain123;size=100000;5;16;17;17;16;19;138.672
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Filter.par_chain_123;size=100000;2;13;11;0;0;0;45.0368
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.WriteBarrier.testArrayWriteBarrierFastPathNullSmall;;2;12;10;0;0;0;42.9504
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolForking.testStandard_Sync;size=10000000&threshold=10&workers=0;3;14;13;17;0;0;75.9008
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.GetStackTrace.depth0;;4;6;19;29;17;0;114.0672
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testLong;length=10;2;21;14;0;0;0;56.51199999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.innerI;;5;10;13;9;13;18;115.7216
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetChar;size=100000;5;10;17;20;21;20;141.8016
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.encrypt;cipherName=Blowfish&length=64;4;13;8;11;16;0;90.0736
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.AESGCMBench.decrypt;algorithm=AES_GCM_NoPadding&dataSize=16384&keyLength=128;4;12;16;16;15;0;101.5488
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.concat3p4p2;;5;16;16;20;12;11;128.24
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupAcquire.testPublicLookup;;5;23;15;11;14;11;127.1968
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.ReduceBase.seq_chain_123;size=100000;5;22;23;21;22;20;162.66559999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.seq_iterator;size=100000;5;19;50;46;27;11;209.60959999999997
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap1.call2;;4;12;12;14;10;0;90.0736
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.MessageDigestBench.digest;algorithm=SHA&dataSize=1048576;5;43;16;50;49;18;233.6032
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.reflect.MethodInvoke.invokeWithSixPrimitiveParams;;2;17;18;0;0;0;56.51199999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.AES.testUseAesIntrinsics;count=10000000;5;12;12;21;26;15;139.71519999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoQueued.baselineRaw;size=10000000&threshold=7&workers=0;3;7;7;10;0;0;55.0368
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap0.call4;;2;16;15;0;0;0;52.3392
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.decrypt;cipherName=AES&length=1024;4;11;9;13;7;0;81.728
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleBindToCurry.testInvoke_C2;;5;13;10;14;18;9;116.7648
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testInt;length=1200;5;9;9;9;9;10;97.9872
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PhoneCode.Bulk.bulk_ser_loop_concat;;5;19;30;19;20;23;165.7952
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleInvokeWithArgs.testInvoke_WithArguments;;5;10;10;11;18;13;114.6784
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture2.lambda;;2;16;16;0;0;0;53.3824
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.decrypt;cipherName=DES&length=16384;5;6;9;6;7;6;85.46879999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatchShort.seq_start;offset=100&size=100000;5;10;10;11;19;10;112.59199999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringIndexOf.success;;5;17;13;13;14;11;120.93759999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PhoneCode.Bulk.bulk_ser_inline;;5;21;17;20;20;21;153.27679999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.KeyPairGeneratorBench.generateKeyPair;algorithm=DSA&keyLength=1024;5;19;13;14;16;15;130.32639999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ProducerConsumer.test;capacity=100;2;6;6;0;0;0;32.5184
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testByte;length=600;5;14;16;11;27;14;135.5424
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Filter.seq_chain_111;size=100000;5;16;14;20;18;29;151.1904
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.ReduceBase.par_chain_111;size=100000;4;10;12;8;9;0;80.6848
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesSieve.Bulk.bulk_par_inner;;5;8;8;8;9;8;92.7712
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.test;size=10000000&threshold=5&workers=0;4;10;10;11;12;0;84.85759999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lang.Throw.throwSyncExceptionUseException;;5;7;9;8;9;7;91.728
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutByte;size=1000;2;11;12;0;0;0;43.9936
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeGenerify.baselineRaw;;5;16;17;14;15;14;129.2832
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AllMatch.seq_invoke;size=100000;5;15;12;14;14;26;134.49919999999997
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.DESedeBench.decrypt;algorithm=DESede_ECB_PKCS5Padding&dataSize=16384&keyLength=168;5;21;7;7;7;7;101.1168
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.Straighten.testStraighten2long;;5;14;12;14;13;12;117.80799999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupDefaultFind.testGetter;;5;8;9;9;8;10;95.9008
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.DictionaryWordValue.Bulk.bulk_par_inner;;4;11;8;11;12;0;83.8144
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap4.call2;;5;15;13;12;13;13;118.85119999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringOther.charAt;;5;12;12;11;12;12;111.5488
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=20;3;14;12;10;0;0;67.5552
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=300;5;16;11;10;26;30;147.0176
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture0.inner_this_0;;2;18;15;0;0;0;54.425599999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.AllMatcher.par_filter_findFirst;size=100000;5;15;10;10;8;11;106.33279999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-384&length=1024&provider=DEFAULT;5;13;10;11;12;14;112.59199999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testLong;length=300;5;24;17;10;10;13;127.1968
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupAcquire.testLookup;;3;13;13;9;0;0;66.512
