"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write100KRowsUncompressedWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1b43460e4c3a24dedd10b12a01b5793d1492543d53805a9c9144cbdb72c5b182","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write100KRowsUncompressedWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","0ca7a4e573a9cc2ab2045d15696165b57ce514e9961b268577424904871105ef","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write100KRowsGzipWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","d4c35df6fabb44a9c5b9deb3e28d6f0fa2f6011be2bfac52a7651dc4d426cc53","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write100KRowsGzipWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","4cc9ebc0c2aabc3ca5b4f5d313e57b5190289d11d85e108086158ae88e840628","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write100KRowsSnappyWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","17b92a06e15f69fe6530634fc21fa4637ffd08da393cfa6283902e1d2c3ba5c7","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write100KRowsSnappyWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","0f09fddc357930366ed92c52f45f770f8945f18f4f85fc97f864a0aa1d8b9a5b","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write1MRowsUncompressedWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1b5fdbf4baf5bd4ad29dd8934ce82da0f1378620e849b20f478f6b5775e0ac4a","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write1MRowsUncompressedWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","08e3f19f022f2ab9c63f719d02a11548f1d37b441ee27c29996ee9ca693c246f","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write1MRowsGzipWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","09c14a657d484457523588afa212c84dc71b9015d7c669190e001d1c62bace96","1"
"apache/parquet-mr","9756b0e2b35437a09716707a81e2ac0c187112ed","1553001873","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks","write1MRowsGzipWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","8508e3734b393aceaef20132168ce7cde29d2cac5b248d81a6b079e740716e6c","1"
