"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","testSimpleScheduling01","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","b565cd0f43564a598da96a4ba3e9a980bb48b51d5eb1deba3fb8b9fc23f908e9","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","testSimpleScheduling01WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","d095e1071db22e95a84c0dc665ce437e72a9dc8419377fb66faf85ed7ff80792","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","testSimpleScheduling07","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","b565cd0f43564a598da96a4ba3e9a980bb48b51d5eb1deba3fb8b9fc23f908e9","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","testSimpleScheduling07WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","d095e1071db22e95a84c0dc665ce437e72a9dc8419377fb66faf85ed7ff80792","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","testSimpleScheduling08","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","b565cd0f43564a598da96a4ba3e9a980bb48b51d5eb1deba3fb8b9fc23f908e9","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","testSimpleScheduling08WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","d095e1071db22e95a84c0dc665ce437e72a9dc8419377fb66faf85ed7ff80792","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","testSimpleScheduling15","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","b565cd0f43564a598da96a4ba3e9a980bb48b51d5eb1deba3fb8b9fc23f908e9","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","testSimpleScheduling15WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","d095e1071db22e95a84c0dc665ce437e72a9dc8419377fb66faf85ed7ff80792","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","_testSimpleScheduling16","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","b565cd0f43564a598da96a4ba3e9a980bb48b51d5eb1deba3fb8b9fc23f908e9","1"
"arnohaase/a-foundation","4022fd2d15849e58a581975e6bf93696a49eb5f9","1453297499","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark","_testSimpleScheduling16WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","","0","0","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","1","0","","false","d095e1071db22e95a84c0dc665ce437e72a9dc8419377fb66faf85ed7ff80792","1"
