"WriskHQ/logback-ext","3f2dd4d160beaa5f6ee4c6d0cb9c0667b80479bf","1493732603","1.14","1.8","1.8","org.eluder.logback.ext.lmax.appender.AppenderBenchmark","throughput","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","org.eluder.logback.ext.lmax.appender.AppenderBenchmark.ThreadContext","1","1","1","false","false","false","false","false","consumers=org.eluder.logback.ext.lmax.appender.AppenderBenchmark","consumers=1","1","1","0","","false","65f54907859d0d5f9f4f24c2fd183b525b797901e0d508ac3a9869cb63d14675","1"
"WriskHQ/logback-ext","3f2dd4d160beaa5f6ee4c6d0cb9c0667b80479bf","1493732603","1.14","1.8","1.8","org.eluder.logback.ext.lmax.appender.AppenderBenchmark","latency","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","org.eluder.logback.ext.lmax.appender.AppenderBenchmark.ThreadContext","1","1","1","false","false","false","false","false","consumers=org.eluder.logback.ext.lmax.appender.AppenderBenchmark","consumers=1","1","1","0","","false","65f54907859d0d5f9f4f24c2fd183b525b797901e0d508ac3a9869cb63d14675","1"
