"konik-io/konik","d861628995942eebf0efca066bca31a424a0b9a7","1528841454","1.1","","1.8","io.konik.benchmark.InvoiceTransformerBenchmark.fromModelToPDF_8Threads","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","2c508a5996c024b6a260d92f8745ab7d95d3f4db7bb32734eb68d22d27433117"
"konik-io/konik","d861628995942eebf0efca066bca31a424a0b9a7","1528841454","1.1","","1.8","io.konik.benchmark.InvoiceTransformerBenchmark.fromModelToPDFAllinOne_8Threads","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","b17de9ad70e6e25424b0ab9aa23061f0e48f7931f04085a7797f452fe3b1f2ea"
