"ktoso/hpack","4520a2f4f9ea0ec535f2ea22befe6b8880966992","1434046593","1.7.1","1.6","1.6","com.twitter.hpack.microbench.DecoderBenchmark","decode","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","4","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","maxTableSize=com.twitter.hpack.microbench.DecoderBenchmark&maxHeaderSize=com.twitter.hpack.microbench.DecoderBenchmark&sensitive=com.twitter.hpack.microbench.DecoderBenchmark&limitToAscii=com.twitter.hpack.microbench.DecoderBenchmark","maxTableSize=4096&maxHeaderSize=8192&sensitive=true&sensitive=false&limitToAscii=true&limitToAscii=false","4","4","0","","false","9a056dcf68483df66096db444b5ae946d079ffbbea77269254bac71fb6979cc7","8"
"ktoso/hpack","4520a2f4f9ea0ec535f2ea22befe6b8880966992","1434046593","1.7.1","1.6","1.6","com.twitter.hpack.microbench.EncoderBenchmark","encode","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","8","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","maxTableSize=com.twitter.hpack.microbench.EncoderBenchmark&sensitive=com.twitter.hpack.microbench.EncoderBenchmark&duplicates=com.twitter.hpack.microbench.EncoderBenchmark&limitToAscii=com.twitter.hpack.microbench.EncoderBenchmark","maxTableSize=4096&sensitive=true&sensitive=false&duplicates=true&duplicates=false&limitToAscii=true&limitToAscii=false","4","4","0","","false","65d85a834046c222c83a1a647bfbbdc238eb8c3684c38960e3ccb680c9d7db47","15"
