"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","baselineExecute","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","a54a91bc7c71395847349ea1ec53a4d9d55a008af2c9f33ab167fc59afb97c76"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","baselineQueue","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.CommandExecutionPerfTest.ExecutorState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","1059e055338faeb769b5a01e011619c9598f5b7c3e4bee0efb61c8f99092f29b"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","baselineSyncObserve","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","ded875983f8c222cbf272c989198bf6d9b0a1b4442d2db58b698e219b509cfce"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","baselineAsyncComputationObserve","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","f8e09246ae1e6ec87382f972a421bb370dda6623bc22848443f248e8af15a517"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","baselineAsyncCustomThreadPoolObserve","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.CommandExecutionPerfTest.ThreadPoolState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","b53b2b3dcf1316bcef7b9acc3511fefaa11e03787c877102ec1c7b413bc473ea"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","hystrixExecute","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.CommandExecutionPerfTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","7c29d6c6ebba251090977686b76c09a3b370701ee4c6e15a911f5a6a32caeccb"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","hystrixQueue","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.CommandExecutionPerfTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","1353f7675c697ad4a434d60e455271659d50b2afe693630c40eb57c65f135201"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","hystrixObserve","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.CommandExecutionPerfTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","75fd93a9844bb2b9cd0b714434a997694fef879e42e9913d30e8da0fa6f0a9c6"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.CommandExecutionPerfTest","hystrixToObservable","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.CommandExecutionPerfTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","false","f270102a806df8303acc41b52c93ab88173b1d9d966373f4020a2eb0b203201c"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.MultiThreadedMetricsTest","writeHeavyCommandExecution","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.MultiThreadedMetricsTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","true","1fea489ab60ef174e8a1f3cd3d2f3702fd04d882bdf0fdab1db8b0b9782cd5b9"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.MultiThreadedMetricsTest","writeHeavyReadMetrics","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.MultiThreadedMetricsTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","true","b7c5aa74d3ec3485a4cf8d150fd806ed509c1199fed7392608717647ec9a0ecd"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.MultiThreadedMetricsTest","evenSplitOfWritesAndReadsCommandExecution","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.MultiThreadedMetricsTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","true","5d08b1fcc0eb6fa2d614fcc97b89829abcc4949af4a378138be7a8ead6f663a2"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.MultiThreadedMetricsTest","evenSplitOfWritesAndReadsReadMetrics","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.MultiThreadedMetricsTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","true","8af77e73d40e988b5dce67771ee67ef3d3b54ed99f8a65456a62fd685b07f43e"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.MultiThreadedMetricsTest","readHeavyCommandExecution","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.MultiThreadedMetricsTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","true","5ed38e5b4a485341a4c60a3e38ac08c758ef03291593ac0162159c35b697d17e"
"gorcz/Hystrix","24d01699e205e3d7ba3f65000c85103c6f6e8e83","1430458446","1.9","1.6","1.6","com.netflix.hystrix.perf.MultiThreadedMetricsTest","readHeavyReadMetrics","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","com.netflix.hystrix.perf.MultiThreadedMetricsTest.CommandState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Integer","true","3b64306716fe75eb01f1cc179e6175dd2956e9d648e58d439c0303c9b1ce8003"
