"jotak/hawkular-metrics","3e89de256bd3a779769788e65d5ab3734550d5ef","1471028636","1.17.4","1.8","","org.hawkular.metrics.benchmark.jmh.InsertBenchmark","insertToMultiplePartitions","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.hawkular.metrics.benchmark.jmh.InsertBenchmark.GaugeMetricCreator&org.hawkular.metrics.benchmark.jmh.InsertBenchmark.ServiceCreator&org.openjdk.jmh.infra.Blackhole","3","2","1","true","false","false","false","false","","","0","0","0","","false","bd6ad7a8fe7f356de67eadf554ab5259fe89c4dc99bbce955bd347e581778ea7","1"
"jotak/hawkular-metrics","3e89de256bd3a779769788e65d5ab3734550d5ef","1471028636","1.17.4","1.8","","org.hawkular.metrics.benchmark.jmh.InsertBenchmark","insertToSinglePartition","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","org.hawkular.metrics.benchmark.jmh.InsertBenchmark.GaugeMetricCreator&org.hawkular.metrics.benchmark.jmh.InsertBenchmark.ServiceCreator&org.openjdk.jmh.infra.Blackhole","3","2","1","true","false","false","false","false","","","0","0","0","","false","c1823cbd3ff44b275ac16a3405da5f015646751c9ef77c5c4cac681d41766af1","1"
