"stagemonitor/stagemonitor","1c4b24d3c18c475888269a208c0e9057670aa08a","1565257683","1.21","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.stagemonitor.ElasticsearchReporterBenchmark","reportMetrics","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","b211ecff96d1085b192587c13d8bfbbc751286cc00867603e4dae0baca2f7ea5","2"
"stagemonitor/stagemonitor","1c4b24d3c18c475888269a208c0e9057670aa08a","1565257683","1.21","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.stagemonitor.MetricNameBenchmark","buildMetricTemplateSingleValue","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","org.stagemonitor.core.metrics.metrics2.MetricName","false","109963db126f1ab8b827a611c9d7cacd60ac2dd0d688314ba1e119950067cd8b","2"
"stagemonitor/stagemonitor","1c4b24d3c18c475888269a208c0e9057670aa08a","1565257683","1.21","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.stagemonitor.MetricNameBenchmark","buildMetricNameSingleValue","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","org.stagemonitor.core.metrics.metrics2.MetricName","false","4578432c1dc459656e8ef137e94203bd0007b00c5f68776b5f07a5117d5c81e5","2"
"stagemonitor/stagemonitor","1c4b24d3c18c475888269a208c0e9057670aa08a","1565257683","1.21","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.stagemonitor.MetricNameBenchmark","buildMetricTemplateMultipleValues","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","org.stagemonitor.core.metrics.metrics2.MetricName","false","70ed4deb1ed991d9dccee4ddfc94e8454e3252fe0e9ab67c05d84c7ef49017e5","3"
"stagemonitor/stagemonitor","1c4b24d3c18c475888269a208c0e9057670aa08a","1565257683","1.21","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.stagemonitor.MetricNameBenchmark","buildMetricNameMultipleValues","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","org.stagemonitor.core.metrics.metrics2.MetricName","false","b81546cd3b413a0737d504e29012fc96f7d3fba4a194965a0763e6a1a427fcee","3"
"stagemonitor/stagemonitor","1c4b24d3c18c475888269a208c0e9057670aa08a","1565257683","1.21","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.stagemonitor.MetricNameBenchmark","matchMetricName","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","2f5f4e6603ca1a0a912ff53e552bb662cdd9196fb7674c4d899b87d1356066ea","3"
"stagemonitor/stagemonitor","1c4b24d3c18c475888269a208c0e9057670aa08a","1565257683","1.21","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.stagemonitor.benchmark.profiler.VariableMethodsBenchmark","testManualProfiling","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","iterations=org.stagemonitor.benchmark.profiler.VariableMethodsBenchmark","iterations=1000","1","1","0","org.stagemonitor.tracing.profiler.CallStackElement","false","7b7bfcbb5c55ce1d5cd0e2987f695cb53b0b7a40a3bb78a82caa7e0b07ab67f3","8"
