"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.FlattenJSONBenchmark","baseline","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.Map<java.lang.String,java.lang.Object>","false","933992ff27b31570b94f974d6042e8728f9f8f9cd94709027e345d96dc24a614","3"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.FlattenJSONBenchmark","flatten","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.Map<java.lang.String,java.lang.Object>","false","e436e54d02606a38b6e28a8a45e9274b37836c09a6a434fe5c81e00c08618636","3"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.FlattenJSONBenchmark","preflattenNestedParser","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.Map<java.lang.String,java.lang.Object>","false","42c10e5a441d7a1edc6b76560e73cb042353fcce47f2e5033bef5da7d6545d5f","3"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.FlattenJSONBenchmark","forcedRootPaths","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.util.Map<java.lang.String,java.lang.Object>","false","3a52cfad0bd1871c078a8b48de48c65adf3e15ec81de0862c6aef8ae1840dc46","3"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.LongCompressionBenchmark","readContinuous","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","25","25","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","20","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","dirPath=io.druid.benchmark.LongCompressionBenchmark&file=io.druid.benchmark.LongCompressionBenchmark&format=io.druid.benchmark.LongCompressionBenchmark&strategy=io.druid.benchmark.LongCompressionBenchmark","dirPath=longCompress/&file=enumerate&file=zipfLow&file=zipfHigh&file=sequential&file=uniform&format=auto&format=longs&strategy=lz4&strategy=none","4","4","0","","false","94d551207471dddcc400e9807a3acf24d135a36b4d982c25e0bb0e4ae75d7bfe","8"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.LongCompressionBenchmark","readSkipping","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","25","25","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","20","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","dirPath=io.druid.benchmark.LongCompressionBenchmark&file=io.druid.benchmark.LongCompressionBenchmark&format=io.druid.benchmark.LongCompressionBenchmark&strategy=io.druid.benchmark.LongCompressionBenchmark","dirPath=longCompress/&file=enumerate&file=zipfLow&file=zipfHigh&file=sequential&file=uniform&format=auto&format=longs&strategy=lz4&strategy=none","4","4","0","","false","c209cd0c66203611e442eeb667d73b31fadfed967078a34bc1e210e2a637d2d3","8"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.StupidPoolConcurrencyBenchmark","hammerQueue","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","","true","false","","false","false","","false","false","","false","1","io.druid.benchmark.StupidPoolConcurrencyBenchmark.BenchmarkPool&org.openjdk.jmh.infra.Blackhole","2","1","1","true","false","false","false","false","","","0","0","0","","false","b13e367369bf3f82661c5af6391ab03a836519e1b811ba4cdd028d1509e3a16f","3"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.CompressedVSizeIndexedBenchmark","uncompressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","80","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","bytes=io.druid.benchmark.CompressedVSizeIndexedBenchmark&valuesPerRowBound=io.druid.benchmark.CompressedVSizeIndexedBenchmark&filteredRowCount=io.druid.benchmark.CompressedVSizeIndexedBenchmark","bytes=1&bytes=2&bytes=3&bytes=4&valuesPerRowBound=5&valuesPerRowBound=10&valuesPerRowBound=100&valuesPerRowBound=1000&filteredRowCount=1000&filteredRowCount=10000&filteredRowCount=100000&filteredRowCount=1000000&filteredRowCount=1000000","3","3","0","","false","2adab274dce13bf1bca1a3b08f497ff7f0cf62ab4c4e413a9478cea30c0e48a5","6"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.CompressedVSizeIndexedBenchmark","compressed","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","80","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","bytes=io.druid.benchmark.CompressedVSizeIndexedBenchmark&valuesPerRowBound=io.druid.benchmark.CompressedVSizeIndexedBenchmark&filteredRowCount=io.druid.benchmark.CompressedVSizeIndexedBenchmark","bytes=1&bytes=2&bytes=3&bytes=4&valuesPerRowBound=5&valuesPerRowBound=10&valuesPerRowBound=100&valuesPerRowBound=1000&filteredRowCount=1000&filteredRowCount=10000&filteredRowCount=100000&filteredRowCount=1000000&filteredRowCount=1000000","3","3","0","","false","127a917949705c1fcfc78ace684635c728caab011ba32fc27d36d0b90268f30d","6"
"mrijke/druid","8fbdd73868e17295b309b9e08146a91625922f06","1415041788","1.9.2","1.7","1.8","io.druid.benchmark.VSizeSerdeBenchmark","read1","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","values=io.druid.benchmark.VSizeSerdeBenchmark","values=500000","1","1","0","","false","c8384dc528ab4951da4645f8ce5a439de33b86a024411de9f8872f981f9f1ab8","3"
