KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.IncrementalIndexAddRowsBenchmark.normalFloats,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,fa64dc3c18bb7f2bfc5c0258f25723d692c5ce88472da289059262d5008e01c3
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.IncrementalIndexAddRowsBenchmark.normalStrings,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,be14e21804875972ae737159631a9dc76458ee1048f1b027b938f2c43ac1cf5d
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.BoundFilterBenchmark.matchNothingLexicographic,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,4883a65932e83e124926efda922add311887cacdfee0908925acb1b1edf0fff4
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.BoundFilterBenchmark.matchHalfLexicographic,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,275472f64d1bc4c76b8fad489eb4c98c9a0be36aaec0872f6fa7bf03a9f48923
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.BoundFilterBenchmark.matchEverythingLexicographic,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,ecf1829442653fd7459723c946b7737f8db68c2df74a3dba3c5f79b7de2f2a66
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.BoundFilterBenchmark.matchNothingAlphaNumeric,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,f4ee10a36e607c8e29affb49c17341bfbd0f199cc3c1b744d44ba2ada652cc01
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.BoundFilterBenchmark.matchHalfAlphaNumeric,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,52c7a161c70c2b500e60743a5dd32dda224ebb6d04d2c2f47f616026cdc7b2de
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.BoundFilterBenchmark.matchEverythingAlphaNumeric,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,1308173c7be7dde8e049b8dea3b7e969fdfd4ade5ac606f0abc56759985ecdac
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.ConciseComplementBenchmark.uncompressed,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,emptyRows=io.druid.benchmark.ConciseComplementBenchmark,1,0,false,4c143b15c5efd728850021b501c67defdb7c24b9ba66dcabc593f6b81c5a132b
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.CompressedIndexedIntsBenchmark.uncompressed,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,bytes=io.druid.benchmark.CompressedIndexedIntsBenchmark&filteredRowCount=io.druid.benchmark.CompressedIndexedIntsBenchmark,2,0,false,a226c270bb2f51f73c7d39d2860cf0d15769643e064e88d29ac2c1c4ae8c2f7b
KurtYoung/druid,,1.9.2,1.7,,io.druid.benchmark.CompressedIndexedIntsBenchmark.compressed,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,bytes=io.druid.benchmark.CompressedIndexedIntsBenchmark&filteredRowCount=io.druid.benchmark.CompressedIndexedIntsBenchmark,2,0,false,12c81bfd9425615d96859b0cb647778954cff85f76bd6c5730b5002fed2dd338
KurtYoung/druid,,1.9.2,1.7,,io.druid.server.coordinator.CostBalancerStrategyBenchmark.measureCostStrategySingle,,,,,,,,,,,,,1,,1,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,b5e396807fae0ccf9829541969213f1951ce04b7f0e5c79882f6dd2563e0b063
KurtYoung/druid,,1.9.2,1.7,,io.druid.server.coordinator.CostBalancerStrategyBenchmark.measureIntervalPenalty,,,,,,,,,,,,,1,,1,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,21b5902dcd5eb77f66a5ce9b2f4ac34ccb950fac604bdff1cec662948ebbfa66
