martint/presto,,,,,com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark.read,20,20,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,50,50,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,,,,,,,,,,,,,com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark.CompressionCounter,1,false,false,false,false,false,dataSet=com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark&compression=com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark&fileFormat=com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark,dataSet=LINEITEM&dataSet=BIGINT_SEQUENTIAL&dataSet=BIGINT_RANDOM&dataSet=VARCHAR_SMALL&dataSet=VARCHAR_LARGE&dataSet=VARCHAR_DICTIONARY&dataSet=MAP_VARCHAR_DOUBLE&dataSet=LARGE_MAP_VARCHAR_DOUBLE&dataSet=MAP_INT_DOUBLE&dataSet=LARGE_MAP_INT_DOUBLE&dataSet=LARGE_ARRAY_VARCHAR&compression=NONE&compression=SNAPPY&compression=GZIP&fileFormat=PRESTO_RCBINARY&fileFormat=PRESTO_RCTEXT&fileFormat=PRESTO_ORC&fileFormat=PRESTO_DWRF&fileFormat=PRESTO_PARQUET&fileFormat=HIVE_RCBINARY&fileFormat=HIVE_RCTEXT&fileFormat=HIVE_ORC&fileFormat=HIVE_DWRF&fileFormat=HIVE_PARQUET,3,0,java.util.List<com.facebook.presto.spi.Page>,false,9fa238dfc66598806c223ad58dd202e8a436b1b1d9581c355533c584a7784fb2
martint/presto,,,,,com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark.write,20,20,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,50,50,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,,,,,,,,,,,,,com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark.CompressionCounter,1,false,false,false,false,false,dataSet=com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark&compression=com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark&fileFormat=com.facebook.presto.hive.benchmark.HiveFileFormatBenchmark,dataSet=LINEITEM&dataSet=BIGINT_SEQUENTIAL&dataSet=BIGINT_RANDOM&dataSet=VARCHAR_SMALL&dataSet=VARCHAR_LARGE&dataSet=VARCHAR_DICTIONARY&dataSet=MAP_VARCHAR_DOUBLE&dataSet=LARGE_MAP_VARCHAR_DOUBLE&dataSet=MAP_INT_DOUBLE&dataSet=LARGE_MAP_INT_DOUBLE&dataSet=LARGE_ARRAY_VARCHAR&compression=NONE&compression=SNAPPY&compression=GZIP&fileFormat=PRESTO_RCBINARY&fileFormat=PRESTO_RCTEXT&fileFormat=PRESTO_ORC&fileFormat=PRESTO_DWRF&fileFormat=PRESTO_PARQUET&fileFormat=HIVE_RCBINARY&fileFormat=HIVE_RCTEXT&fileFormat=HIVE_ORC&fileFormat=HIVE_DWRF&fileFormat=HIVE_PARQUET,3,0,java.io.File,false,34af000ad53332f6f45a382c24296ce110a3f28ce476fa0e1fb7cfcf79533ab7
martint/presto,,,,,com.facebook.presto.hive.statistics.BenchmarkGetPartitionsSample.selectSample,10,10,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,10,10,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,2,2,,,,,false,false,,true,true,,false,false,,false,false,,com.facebook.presto.hive.statistics.BenchmarkGetPartitionsSample.BenchmarkData,1,false,false,false,false,false,,,0,0,java.util.List<com.facebook.presto.hive.HivePartition>,false,47b06b94b25709da28360724b356e9ae5e5c0264318916f8cceefb0e7178d32e
martint/presto,,,,,com.facebook.presto.connector.informationschema.BenchmarkInformationSchema.queryInformationSchema,4,4,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,false,,true,true,,false,false,,false,false,,com.facebook.presto.connector.informationschema.BenchmarkInformationSchema.BenchmarkData,1,false,false,false,false,false,queryId=com.facebook.presto.connector.informationschema.BenchmarkInformationSchema.BenchmarkData&schemasCount=com.facebook.presto.connector.informationschema.BenchmarkInformationSchema.BenchmarkData&tablesCount=com.facebook.presto.connector.informationschema.BenchmarkInformationSchema.BenchmarkData&columnsCount=com.facebook.presto.connector.informationschema.BenchmarkInformationSchema.BenchmarkData,queryId=FULL_SCAN&queryId=LIKE_PREDICATE&queryId=MIXED_PREDICATE&schemasCount=200&tablesCount=200&columnsCount=100,4,4,com.facebook.presto.testing.MaterializedResult,false,04c097c750ec6c0d69da6ea8e5fe4e5feb27d723df3291cc9cbee065182d2032
martint/presto,,,,,com.facebook.presto.BenchmarkPagesIndexPageSorter.runBenchmark,10,10,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,10,10,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,3,3,,,,,,,,,,,,,,,,,com.facebook.presto.BenchmarkPagesIndexPageSorter.BenchmarkData,1,false,false,false,false,false,numSortChannels=com.facebook.presto.BenchmarkPagesIndexPageSorter.BenchmarkData&sortChannelType=com.facebook.presto.BenchmarkPagesIndexPageSorter.BenchmarkData,numSortChannels=2&numSortChannels=3&numSortChannels=4&numSortChannels=5&sortChannelType=BIGINT&sortChannelType=VARCHAR&sortChannelType=DOUBLE&sortChannelType=BOOLEAN,2,2,int,false,d312c38d087ef8a48f3c8a6f4dd9b488240e630eb182dea85f197c3f35fc0875
martint/presto,,,,,com.facebook.presto.type.BenchmarkBigIntOperators.overflowChecksAdd,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,2,2,,,,,true,true,,false,false,,false,false,,false,false,,,0,false,false,false,false,false,,,0,0,java.lang.Object,false,946f7e1adccf3c155259b173a973375ae8a081a31d18561422d20c4a8f81c04e
martint/presto,,,,,com.facebook.presto.type.BenchmarkBigIntOperators.overflowChecksSubtract,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,2,2,,,,,true,true,,false,false,,false,false,,false,false,,,0,false,false,false,false,false,,,0,0,java.lang.Object,false,305b766b2f76789a616f72330bfbdc0876511bf58e41aafa3bac6bd3f951aa67
martint/presto,,,,,com.facebook.presto.type.BenchmarkBigIntOperators.overflowChecksMultiply,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,2,2,,,,,true,true,,false,false,,false,false,,false,false,,,0,false,false,false,false,false,,,0,0,java.lang.Object,false,fbb6b10a68c1e755221ad0981abfc639f023b3250d7cc17cfa3fe631d75f6ec8
martint/presto,,,,,com.facebook.presto.type.BenchmarkBigIntOperators.overflowChecksDivide,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,2,2,,,,,true,true,,false,false,,false,false,,false,false,,,0,false,false,false,false,false,,,0,0,java.lang.Object,false,7cae37f4dfcb6149052445eae7425815eb87fa46bedd6c837069195870b88b82
martint/presto,,,,,com.facebook.presto.type.BenchmarkBigIntOperators.overflowChecksNegate,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,100,100,,500000000,500000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,2,2,,,,,true,true,,false,false,,false,false,,false,false,,,0,false,false,false,false,false,,,0,0,java.lang.Object,false,57b7694767e73bf9343d5f1d596d233f9f886b1f6844b76d1f2dcbbbd4333ea2
