"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.transit.Base.write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.io.ByteArrayOutputStream","false","3aced6102ce4455a000076c0717c3763c2f6f5c426a952d4d26923778805f7be"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.transit.Base.read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","no.finntech.shootout.transit.TransitView","false","869d837b66ddc11f693989f1c5971316ad078d8850a38099c7b15a6f2ce342d6"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.thrift.Thrift.write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.io.ByteArrayOutputStream","false","68ceae78cd81cec27f218d27d8dc17fe788a215461203f999d32991ba25ec9d5"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.thrift.Thrift.read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","no.finntech.shootout.thrift.ThriftView","false","d244d890a03d75fd828f59205de3bd7d5dadf8da6acc8c08d9b39dce15f88c49"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.Case.sizer","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","0","","0","","","","false","","false","false","","false","false","","false","true","","true","org.openjdk.jmh.infra.BenchmarkParams","1","false","false","true","false","false","","","0","0","","false","0fdf850a1a8787152083d8fd18d94fa2ec1ebcf6bfdd48d0148f9dbf52c35cd9"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.streams.StreamsBase.write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.io.ByteArrayOutputStream","false","3aa022c50f3467f2aec2a5be2961786594054e04b68fbe0bffb6c84d112fbad2"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.streams.StreamsBase.read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","no.finntech.shootout.streams.Activity","false","e6e8907bdebd40ed64c3563e0345501e0f558850ecd24ee3569c260320f63a8d"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.protobuf.Protobuf.write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.io.ByteArrayOutputStream","false","dbc464eb8eb0bfe880fd9c59591b401ee555c83e4b186159cdde0f37e5a4def4"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.protobuf.Protobuf.read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","no.finntech.shootout.protobuf.ProtobufView","false","52fd2e7d1d2648d94bff857db2791b046aa666991e7f97d43947fb297ee4c44b"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.avro.AvroBase.write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.io.ByteArrayOutputStream","false","50308cb9673d0d3bbf8cf269f6c6a3a0219f52b73dd678626b1ac9fe288b1a88"
"finn-no/serdes-shootout","","","1.9.3","","","no.finntech.shootout.avro.AvroBase.read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","no.finntech.shootout.avro.AvroView","false","c32b167b4d050a1ad9f6507dbfc362aa7d06af9b539079f71213d068e5aa21cb"
