akarnokd/ReactiveChannel,,1.11.1,1.8,1.8,hu.akarnokd.reactivechannel.ExamplePerf.referenceStore,5,5,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,5,5,,5000000000,5000000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,1,1,,,,,true,true,,false,false,,false,false,,false,false,,,0,false,false,false,false,false,times=hu.akarnokd.reactivechannel.ExamplePerf,times=1&times=1000&times=1000000,1,0,,false,0102a81d4426b27d07f7990833a90acc20cbea9a6f5340206415264810fe53fa
akarnokd/ReactiveChannel,,1.11.1,1.8,1.8,hu.akarnokd.reactivechannel.ExamplePerf.valueStore,5,5,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,5,5,,5000000000,5000000000,,BOTH_SET,BOTH_SET,BOTH_UNSET,1,1,,,,,true,true,,false,false,,false,false,,false,false,,,0,false,false,false,false,false,times=hu.akarnokd.reactivechannel.ExamplePerf,times=1&times=1000&times=1000000,1,0,,false,a6249f4e2d9768c01161b63872b4412c41cfabcc1d8d46c2862ca6db24cad592
