jjYBdx4IL/fannj,,1.12,9,9,com.googlecode.fannj.PerformanceTest.benchmarkSingleStepTrainingJNA1000x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.googlecode.fannj.PerformanceTest.BenchmarkState&org.openjdk.jmh.infra.Blackhole,2,true,false,false,false,false,,0,0,false,4365cae3b772764ffca12475cc41bc061c6cdbdc7dc060e1aa3a1c9217d099c6
jjYBdx4IL/fannj,,1.12,9,9,com.googlecode.fannj.PerformanceTest.benchmarkSingleStepTrainingJNI1000x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.googlecode.fannj.PerformanceTest.BenchmarkState&org.openjdk.jmh.infra.Blackhole,2,true,false,false,false,false,,0,0,false,920c14ddc337cf715a575ae0a57090a322af9ba1568754859696a8f62ce3293e
