Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.ObservableCollapserPerfTest.observeCollapsedAndWait,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.ObservableCollapserPerfTest.CollapserState,1,false,false,false,false,false,numToCollapse=com.netflix.hystrix.perf.ObservableCollapserPerfTest.CollapserState&numResponsesPerArg=com.netflix.hystrix.perf.ObservableCollapserPerfTest.CollapserState&blackholeConsumption=com.netflix.hystrix.perf.ObservableCollapserPerfTest.CollapserState,3,3,false,e22e9ce409965cb827244b9b273e76e857d3d71a31ab975dcbc6ad4f24de3e82
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.writeOnly,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState&com.netflix.hystrix.perf.RollingPercentilePerfTest.LatencyState,2,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,1,false,936867d3e43cf09b85e0214e7404d05487ad0e95e6f562b4001d2e537218923d
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.readOnly,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,1,false,866ae4b1acc359ac06d4399a886b18d378e0db4fd4f6671744e7cf012751b0a1
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.writeHeavyLatencyAdd,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState&com.netflix.hystrix.perf.RollingPercentilePerfTest.LatencyState,2,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,1,true,55b659521c7254103e749755312f18cbaaf867b082ebb7cf3ead698eeeaf7197
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.writeHeavyReadMetrics,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,1,true,f85178c4e842e38d848511e12962ce432ad3650faefd071916ec1332c0acbf96
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.evenSplitLatencyAdd,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState&com.netflix.hystrix.perf.RollingPercentilePerfTest.LatencyState,2,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,1,true,d476e4fad410e18efb43dd05cadeac55ead69c9ea6a10e29484a666cea6b0c80
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.evenSplitReadMetrics,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,1,true,65e218d584cfe89f26a91e62029547db6c8c783f97343bc05914f6b2412e5a62
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.readHeavyLatencyAdd,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState&com.netflix.hystrix.perf.RollingPercentilePerfTest.LatencyState,2,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,1,true,15a492c42c0c0d2638bc41871794d03d3bd4c506e80d59efc5d982387cff0e5a
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.readHeavyReadMetrics,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,1,true,e7794329f765224f977a4a33ddd9e1c43026b2ef8efa9af3013d001933ae2bf8
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.CollapserPerfTest.observeCollapsedAndWait,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.CollapserPerfTest.CollapserState&com.netflix.hystrix.perf.CollapserPerfTest.ThreadPoolState,2,false,false,false,false,false,numToCollapse=com.netflix.hystrix.perf.CollapserPerfTest.CollapserState&blackholeConsumption=com.netflix.hystrix.perf.CollapserPerfTest.CollapserState,2,2,false,0e38b5604e5524cccea4e6b9b3207b5df312fb896c24b105d5b35aee0f9ff55a
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingNumberPerfTest.writeOnly,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingNumberPerfTest.CounterState&com.netflix.hystrix.perf.RollingNumberPerfTest.ValueState,2,false,false,false,false,false,,0,0,false,666eab901e92f8e7745717fe55e362b70eb5df4f437e1331944521fff18225e1
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingNumberPerfTest.readOnly,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingNumberPerfTest.CounterState,1,false,false,false,false,false,,0,0,false,883f22805f0436ef27c4e9b743828a1440278c8d709f516ca3c577cf8ef3f014
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingNumberPerfTest.writeHeavyCounterAdd,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingNumberPerfTest.CounterState&com.netflix.hystrix.perf.RollingNumberPerfTest.ValueState,2,false,false,false,false,false,,0,0,true,b461ca07d3ac2bf65f27923da9e322995bad9ad06d654efeedc999d8769c3640
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingNumberPerfTest.writeHeavyReadMetrics,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingNumberPerfTest.CounterState,1,false,false,false,false,false,,0,0,true,52bbdfcfc3157e868f7b5e0051e765a0b56870297975b99c7ac25b435e7b89d7
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingNumberPerfTest.evenSplitCounterAdd,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingNumberPerfTest.CounterState&com.netflix.hystrix.perf.RollingNumberPerfTest.ValueState,2,false,false,false,false,false,,0,0,true,f2748c7ab35c45df004d09785db9211a5d8cae114c206bff4ecad2f1c2a33551
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingNumberPerfTest.evenSplitReadMetrics,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingNumberPerfTest.CounterState,1,false,false,false,false,false,,0,0,true,646fd4c89b6bc75b6d3dfc850063e6a8f9de46c2a4f3a71124f5e0884ef4078a
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingNumberPerfTest.readHeavyCounterAdd,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingNumberPerfTest.CounterState&com.netflix.hystrix.perf.RollingNumberPerfTest.ValueState,2,false,false,false,false,false,,0,0,true,abdb5aaeaa9ec94f9d61fb565b1c998a747ee6e0660ccef342153979b1ebc637
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingNumberPerfTest.readHeavyReadMetrics,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingNumberPerfTest.CounterState,1,false,false,false,false,false,,0,0,true,00c0b9aece4ae292e4744d107f50b098bf88667518d8b6d0fb172b1980bca3ad
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.CommandSetterExecutionPerfTest.baselineExecute,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,a54a91bc7c71395847349ea1ec53a4d9d55a008af2c9f33ab167fc59afb97c76
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.CommandSetterExecutionPerfTest.baselineQueue,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.CommandSetterExecutionPerfTest.ExecutorState,1,false,false,false,false,false,,0,0,false,1059e055338faeb769b5a01e011619c9598f5b7c3e4bee0efb61c8f99092f29b
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.CommandSetterExecutionPerfTest.baselineSyncObserve,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,ded875983f8c222cbf272c989198bf6d9b0a1b4442d2db58b698e219b509cfce
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.CommandSetterExecutionPerfTest.baselineAsyncComputationObserve,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,f8e09246ae1e6ec87382f972a421bb370dda6623bc22848443f248e8af15a517
Fsero/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.CommandSetterExecutionPerfTest.baselineAsyncCustomThreadPoolObserve,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.CommandSetterExecutionPerfTest.ThreadPoolState,1,false,false,false,false,false,,0,0,false,b53b2b3dcf1316bcef7b9acc3511fefaa11e03787c877102ec1c7b413bc473ea
