"spriet2000/vertx-http-router","","1.11.2","1.8","1.8","com.github.spriet2000.vertx.httprouter.BenchmarkCompare.reportTree","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","ec770438910e8799dcdd369bb4ef216d5b484dbd394592cb713811bb6c55345e"
"spriet2000/vertx-http-router","","1.11.2","1.8","1.8","com.github.spriet2000.vertx.httprouter.BenchmarkCompare.reportRegex","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","f45c3bbbee1cd082957e8e5b911cecae9bb068d03d1e398ad823deb3178b301d"
