Java-Courses/collections-m0e4,,1.21,1.8,,io.kovalevskyi.collections.test.CollectionTest.testArrayListAddMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,e75d2b845c526748aeec2721ed742fc781c1f5a625faabade1414b2f720aa951
Java-Courses/collections-m0e4,,1.21,1.8,,io.kovalevskyi.collections.test.CollectionTest.testLinkedListAddMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,72b824462f0ed0b67b5d4197ece9841935f5918228ae4297ecec82bfb41ecbe8
