morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.mapdb.JMHMapDbTokyoCabinetWriteBenchmark.successiveWrite,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,4,,4,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,4,,4,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,,false,281dd5ea3d5f2eba26dd4c653c2de8fabec5edd9908e0339cb4caf06a00b71cf
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.mapdb.JMHMapDbTokyoCabinetWriteBenchmark.randomWrite,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,4,,4,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,4,,4,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,,false,c9a613404769f5609853c3eeeb7ad2a2eac7d463eafcb3256daf4c6b9458e88e
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.mapdb.JMHMapDbTokyoCabinetReadBenchmark.successiveRead,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,4,,4,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,4,,4,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,int,false,9ba29be78778e932a348a4de712fec6b568f0d1b1910f591abea9edf058592db
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.mapdb.JMHMapDbTokyoCabinetReadBenchmark.randomRead,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,4,,4,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,4,,4,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,int,false,e94c313a87e42660f926bc6e1ae46baaa5dc14c245d9641890e181e49b9e8754
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.env.JMHEnvTokyoCabinetReadBenchmark.successiveRead,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,,10,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,int,false,e29ec06756e30773829af1e503c35082fd3efb26f060f92853bb5c03e30ea3b3
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.env.JMHEnvTokyoCabinetReadBenchmark.randomRead,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,,10,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,int,false,ee147221c18a5be694b20cec713691bf5d38f4bf0816580e4113a0890ea7da18
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.env.JMHEnvTokyoCabinetWriteBenchmark.successiveWrite,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,,10,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,,false,d494642c64c5c0bb85a20b28c88a05f953eac563ee0745463d47a97a82315d79
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.env.JMHEnvTokyoCabinetWriteBenchmark.randomWrite,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,,10,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,,false,78b789717a617c652680940890f51e0d7cabf34f18c1049caf8b738096e89541
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.je.JMH_JETokyoCabinetReadBenchmark.successiveRead,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,,10,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,int,false,af006b516c55eeb329fd224d148dea4b8e1c58fcfbe21f438ba937d0d3235061
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.je.JMH_JETokyoCabinetReadBenchmark.randomRead,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,,10,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,int,false,ab79aae7d8b1cd0a621ec980d943e226a86d2ad99fad0f76f6bce6e8e6c0365d
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.je.JMH_JETokyoCabinetWriteBenchmark.successiveWrite,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,,10,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,,false,d494642c64c5c0bb85a20b28c88a05f953eac563ee0745463d47a97a82315d79
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.je.JMH_JETokyoCabinetWriteBenchmark.randomWrite,2,,2,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,,10,,,,false,,false,false,,false,false,,false,true,,true,,0,false,false,false,false,false,,,0,0,,false,7ec398455ba2534d08fceccfd49d8ba99baa45a5fae18ac8d5073d21e0197565
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.dataStructures.JMHObjectCacheBenchmark.cacheTryKey,4,,4,1000000000,,1000000000,TIME_SET,BOTH_UNSET,TIME_SET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,5,,5,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,,0,0,java.lang.String,false,d194cd7ef86de4913167c4f109d2b6af166bf2a089c19195b3ad1f532454d14c
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.dataStructures.JMHObjectCacheBenchmark.cacheTryMissingKey,4,,4,1000000000,,1000000000,TIME_SET,BOTH_UNSET,TIME_SET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,5,,5,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,,0,0,java.lang.String,false,d7264cb633029518cc33354adc043c331912ccb0ef2385ac06619f05de310fa3
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.dataStructures.JMHHashMapBenchmark.hashMapGet,4,,4,1000000000,,1000000000,TIME_SET,BOTH_UNSET,TIME_SET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,5,,5,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,,0,0,java.lang.String,false,a1fe44fe7ed33731985dd30c204e2a47033992307a4da7d9e35bc73498409cd7
morj/xodus,,0.9,,1.7,jetbrains.exodus.benchmark.dataStructures.JMHHashMapBenchmark.hashMapGetMissingKey,4,,4,1000000000,,1000000000,TIME_SET,BOTH_UNSET,TIME_SET,6,,6,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,5,,5,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,,0,0,java.lang.String,false,4eec6b93334d7e74ae69ad72e85b8d047aa3de99e611455f4f7c96d20e044d0b
