mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.subjects.ReplaySubjectPerf.subscribeBeforeEvents,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.subjects.ReplaySubjectPerf.Input&org.openjdk.jmh.infra.Blackhole,2,true,false,false,false,false,nextRuns=rx.subjects.ReplaySubjectPerf.Input,nextRuns=1&nextRuns=1000&nextRuns=1000000,1,1,,false,7f89f9bccde2a95ffd81a5fbc8f967b38d2944b2ea6378df78467aaff87bcd32
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.subjects.ReplaySubjectPerf.subscribeAfterEvents,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.subjects.ReplaySubjectPerf.Input&org.openjdk.jmh.infra.Blackhole,2,true,false,false,false,false,nextRuns=rx.subjects.ReplaySubjectPerf.Input,nextRuns=1&nextRuns=1000&nextRuns=1000000,1,1,,false,28c31ab8f8f5472ee8406b656711946f9fec31c40331377b381fd961f0cdf30c
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.schedulers.ComputationSchedulerPerf.subscribeOn,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.schedulers.ComputationSchedulerPerf.Input,1,false,false,false,false,false,size=rx.schedulers.ComputationSchedulerPerf.Input,size=1&size=1000&size=1000000,1,1,,false,57439d8840afeebd983c094583c7ed9180d540d21b090a02dac563a8f8994500
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.schedulers.ComputationSchedulerPerf.observeOn,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.schedulers.ComputationSchedulerPerf.Input,1,false,false,false,false,false,size=rx.schedulers.ComputationSchedulerPerf.Input,size=1&size=1000&size=1000000,1,1,,false,dce299bab3c128200604d1ea921356bc2ea19ec27c0b3087f6f9056f6082f393
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.schedulers.IOSchedulerPerf.subscribeOn,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.schedulers.IOSchedulerPerf.Input,1,false,false,false,false,false,size=rx.schedulers.IOSchedulerPerf.Input,size=1&size=1000&size=1000000,1,1,,false,466e4f2df56f2124c6e2032b15bd7b44ec427a2ff56a9a82ef031da03a7d1d6c
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.schedulers.IOSchedulerPerf.observeOn,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.schedulers.IOSchedulerPerf.Input,1,false,false,false,false,false,size=rx.schedulers.IOSchedulerPerf.Input,size=1&size=1000&size=1000000,1,1,,false,c568eb8bf68c71b480e5f00aa8147878bfeb19006629d75218abf1d59a0daecf
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.PerfBaseline.observableConsumption,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.PerfBaseline.Input,1,false,false,false,false,false,size=rx.PerfBaseline.Input,size=1&size=1000&size=1000000,1,1,,false,34979ed6d48e171d53ed410a1c61292da2c38b3b0cd7940b5652da85be9a974e
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.PerfBaseline.observableViaRange,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.PerfBaseline.Input,1,false,false,false,false,false,size=rx.PerfBaseline.Input,size=1&size=1000&size=1000000,1,1,,false,bc95de4349c63c6122080433a2e8e8bfca569235a97c3145440c24b694271f83
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.PerfBaseline.observableConsumptionUnsafe,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.PerfBaseline.Input,1,false,false,false,false,false,size=rx.PerfBaseline.Input,size=1&size=1000&size=1000000,1,1,,false,e74faa7f8ec28df270bcc9de23ce551773e9bda31c296c5ad333b54a5bfb8349
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.PerfBaseline.observableViaRangeUnsafe,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.PerfBaseline.Input,1,false,false,false,false,false,size=rx.PerfBaseline.Input,size=1&size=1000&size=1000000,1,1,,false,1f20c1c3595c0753a9d131090236ba399849e989c841ca156d5c6db171fa41ca
mttkay/RxJava,,0.9,JavaVersion.VERSION_1_6,JavaVersion.VERSION_1_6,rx.PerfBaseline.iterableViaForLoopConsumption,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,true,,false,false,,false,false,,false,false,,rx.PerfBaseline.Input,1,false,false,false,false,false,size=rx.PerfBaseline.Input,size=1&size=1000&size=1000000,1,1,,false,4fa1f3ea318abcc9d1e9ac7ede170e27a610184b59bf00da0508591544cdb3c7
