"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_AllModes.kryo","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","6b6cdb5954d200d62ea5bba27eb9924e9bfb96ad191056d5dea1b1d1aa3aeb7e"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_AllModes.fastSerializer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","971a1ce18f2b2c9f508e1e56b19143393d82fca0637cda6be273fe7b201050c3"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_AllModes.blixtser","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","afe71377a48a30db6a3caac59e68c596a40ba9a4fa1f892a96f81ac61c854bda"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_AllModes.java_built_in_serializer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","ec547359019f10b040681f86d09cae7da059575454d7a85d95ca2b348d43ca75"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_AverageTime.kryo","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","6b6cdb5954d200d62ea5bba27eb9924e9bfb96ad191056d5dea1b1d1aa3aeb7e"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_AverageTime.fastSerializer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","971a1ce18f2b2c9f508e1e56b19143393d82fca0637cda6be273fe7b201050c3"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_AverageTime.blixtser","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","afe71377a48a30db6a3caac59e68c596a40ba9a4fa1f892a96f81ac61c854bda"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_AverageTime.java_built_in_serializer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","ec547359019f10b040681f86d09cae7da059575454d7a85d95ca2b348d43ca75"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_SingleShotTime.kryo","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","6b6cdb5954d200d62ea5bba27eb9924e9bfb96ad191056d5dea1b1d1aa3aeb7e"
"Mojang/blixtser","","","1.1.1","1.7","1.7","com.mojang.blixtser.benchmark.MicroBenchmark_SingleShotTime.fastSerializer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","971a1ce18f2b2c9f508e1e56b19143393d82fca0637cda6be273fe7b201050c3"
