renoth/texxxxas,,0.8,,,de.texxxxas.Benchmark.standardInvSqrt,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,false,false,,true,true,,false,false,,false,false,,,0,false,false,false,false,false,,,0,0,double,false,7b5b9fff9c5babce7066cf433ecee6e940cbe09391595dc34d1beacff9b00e08
renoth/texxxxas,,0.8,,,de.texxxxas.Benchmark.fastInvSqrt,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,false,false,,true,true,,false,false,,false,false,,,0,false,false,false,false,false,,,0,0,double,false,9c022f6d2657818b33f3e470e5216a714f94fdf29102cfcc229b9ffedb289ad1
