"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.CastBench.intFloat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","947aebccd1757966d6ee39c2db3a0f4fd76a4fb444f52a35b76afffd4f91e8d6"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.CastBench.intDouble","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","4f55e4d6c2fd95972a95127247c60f43d4adbc08dc3c58f7f742be05e4c49c38"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.CastBench.longFloat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","a7588a49ac3674635fc3563ee1cd1a91c8148951c8754a527a579dd219348018"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.CastBench.longDouble","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","00ff9a0da41242a6ed926962303ed7f36d3bb61aeebc467d13401b4b876580d0"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.SerialBenchArrayRead.readingArray","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","d77a83eec3833e2c7f3c9ade24324d41158d5d7ef28d5868ec65aaaa885b8aef"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.SerialBenchLinkListRead.readingLinklist","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","35a870a72a05d666bea4f26028feef3e331884f1a6a2e6538cc3c92cecdf4f9a"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.SerialBenchVectorRead.readingVector","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","623e22f0a7f66446b03549b67c5f9c30f3d335844dec2ca19405201b2201a5c7"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.MathBench.absInt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","2b64795c1b2cc759780a0246c60c3448d0467acf8d554e166d79a77cf4a54acd"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.MathBench.absLong","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","b30566bf7fdc4c8471bcb90dc90635e2b28f1b0e4e194657dcc7ec4d51b4cf62"
"sparkoo/Java-Grande-JMH","","1.19","1.7","","cz.sparko.javagrandejmh.v2.section1.MathBench.absFloat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","ca5f065c8091642a32d6bfd4eb9913d6a78b9308a815c26f1a2720db965f4e24"
