"IRus/Instanceof-vs-Try-Catch","","","1.12","","","by.ibragimov.Main.instanceOfException","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","4dbb7dfec979b6b2c7b6ba40132fb861a0bb04cb2c1a5c4953d2c76456dafe7f"
"IRus/Instanceof-vs-Try-Catch","","","1.12","","","by.ibragimov.Main.throwException","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","5bacca65bfbb7ee34158f8dc4ccc53d26ec86efa2f40e9c10a8f255cb5076eaf"
