michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.JMHPerformanceTest.measureClassicValues,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,85ec7cf29f3ea6c9bb4e627de1282a94dd47ad6dc18ec3efed2d00357edc29a5
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.JMHPerformanceTest.measureAtomicValues,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,41b2f53983d815539ca8d7f16554aea5e2dccdb1df4442276f9aab92e9d80506
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.JMHPerformanceTest.measureArrayValues,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,7394a23db2973c10c27494756e37564eccfbbb9f2ec7c690df4d40c3a2e2f786
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.JMHPerformanceTest.measureClassValues,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,521a6ca977b3cceee7e426f30b08dd6d1d9d6f1d93b0bbec9af018d82128ce69
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.JMHMobyDickPerformanceTest.measureClassicValues,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,29d5dc0a564c2066524eaf1b600b8fce10a125c25955db8b898cf22edd55ab80
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.JMHMobyDickPerformanceTest.measureAtomicValues,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,b2f350b8459f31d651e67bcd266dd67df367828291b0555cabe41a1524319846
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.JMHMobyDickPerformanceTest.measureArrayValues,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,0c98cb94784ceadfdd9aece46ae4bc551d81d84183b728355e622db5692c47e3
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.JMHMobyDickPerformanceTest.measureClassValues,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,a56e889753cee1d60a6f0d8c28f35a33a80ce26d4886ebb463537698933d9462
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.PerformanceTest.measureGuava,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,30,30,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,2bdf38aa8121da5f184777a21fa6849d2dd9f90fd5a484b755a294825449be6d
michaljonko/blog-examples,,1.11.3,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,pl.coffeepower.blog.examples.PerformanceTest.measureStream,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,30,30,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,3,3,,,,,true,,true,true,,true,true,,true,true,,true,,0,false,false,false,false,false,,,0,0,,false,4f8c364b6cbf36e80a47f93857e42a7ffd9600a0834fe78397784d35aff8e568
