jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.ObservableCollapserPerfTest.observeCollapsedAndWait,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.ObservableCollapserPerfTest.CollapserState,1,false,false,false,false,false,numToCollapse=com.netflix.hystrix.perf.ObservableCollapserPerfTest.CollapserState&numResponsesPerArg=com.netflix.hystrix.perf.ObservableCollapserPerfTest.CollapserState&blackholeConsumption=com.netflix.hystrix.perf.ObservableCollapserPerfTest.CollapserState,numToCollapse=1&numToCollapse=10&numToCollapse=100&numToCollapse=1000&numResponsesPerArg=1&blackholeConsumption=1&blackholeConsumption=1000&blackholeConsumption=1000000,3,3,java.util.List<java.lang.String>,false,e22e9ce409965cb827244b9b273e76e857d3d71a31ab975dcbc6ad4f24de3e82
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.writeOnly,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState&com.netflix.hystrix.perf.RollingPercentilePerfTest.LatencyState,2,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,percentileEnabled=true&percentileEnabled=false,1,1,com.netflix.hystrix.util.HystrixRollingPercentile,false,936867d3e43cf09b85e0214e7404d05487ad0e95e6f562b4001d2e537218923d
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.readOnly,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,percentileEnabled=true&percentileEnabled=false,1,1,int,false,866ae4b1acc359ac06d4399a886b18d378e0db4fd4f6671744e7cf012751b0a1
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.writeHeavyLatencyAdd,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState&com.netflix.hystrix.perf.RollingPercentilePerfTest.LatencyState,2,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,percentileEnabled=true&percentileEnabled=false,1,1,com.netflix.hystrix.util.HystrixRollingPercentile,true,55b659521c7254103e749755312f18cbaaf867b082ebb7cf3ead698eeeaf7197
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.writeHeavyReadMetrics,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,percentileEnabled=true&percentileEnabled=false,1,1,int,true,f85178c4e842e38d848511e12962ce432ad3650faefd071916ec1332c0acbf96
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.evenSplitLatencyAdd,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState&com.netflix.hystrix.perf.RollingPercentilePerfTest.LatencyState,2,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,percentileEnabled=true&percentileEnabled=false,1,1,com.netflix.hystrix.util.HystrixRollingPercentile,true,d476e4fad410e18efb43dd05cadeac55ead69c9ea6a10e29484a666cea6b0c80
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.evenSplitReadMetrics,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,percentileEnabled=true&percentileEnabled=false,1,1,int,true,65e218d584cfe89f26a91e62029547db6c8c783f97343bc05914f6b2412e5a62
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.readHeavyLatencyAdd,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState&com.netflix.hystrix.perf.RollingPercentilePerfTest.LatencyState,2,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,percentileEnabled=true&percentileEnabled=false,1,1,com.netflix.hystrix.util.HystrixRollingPercentile,true,15a492c42c0c0d2638bc41871794d03d3bd4c506e80d59efc5d982387cff0e5a
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.RollingPercentilePerfTest.readHeavyReadMetrics,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,1,false,false,false,false,false,percentileEnabled=com.netflix.hystrix.perf.RollingPercentilePerfTest.PercentileState,percentileEnabled=true&percentileEnabled=false,1,1,int,true,e7794329f765224f977a4a33ddd9e1c43026b2ef8efa9af3013d001933ae2bf8
jforge/Hystrix,,1.10.3,1.6,1.6,com.netflix.hystrix.perf.CollapserPerfTest.observeCollapsedAndWait,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,,,,,,,true,,true,false,,false,false,,false,false,,false,com.netflix.hystrix.perf.CollapserPerfTest.CollapserState&com.netflix.hystrix.perf.CollapserPerfTest.ThreadPoolState,2,false,false,false,false,false,numToCollapse=com.netflix.hystrix.perf.CollapserPerfTest.CollapserState&blackholeConsumption=com.netflix.hystrix.perf.CollapserPerfTest.CollapserState,numToCollapse=1&numToCollapse=10&numToCollapse=100&numToCollapse=1000&blackholeConsumption=1&blackholeConsumption=1000&blackholeConsumption=1000000,2,2,java.util.List<java.lang.String>,false,0e38b5604e5524cccea4e6b9b3207b5df312fb896c24b105d5b35aee0f9ff55a
