"tudorv91/SparkJNI","","1.17.2","1.7","1.7","stream.StreamBenchmark.mainJava","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","3","3","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","ARRAY_SIZE=stream.StreamBenchmark&NUMBER_OF_ARRAYS=stream.StreamBenchmark&NO_ITERS_STREAM=stream.StreamBenchmark","ARRAY_SIZE=262144&ARRAY_SIZE=2097152&ARRAY_SIZE=16777216&NUMBER_OF_ARRAYS=1&NO_ITERS_STREAM=1&NO_ITERS_STREAM=4&NO_ITERS_STREAM=16&NO_ITERS_STREAM=64","3","0","","false","3bc2877b756d5a3790d4db4439188fa75ba0f3ee5e7b21628a2873ef6a6af6ea"
"tudorv91/SparkJNI","","1.17.2","1.7","1.7","stream.StreamBenchmark.mainNative","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","3","3","","","","","false","false","","false","false","","true","true","","false","false","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","ARRAY_SIZE=stream.StreamBenchmark&NUMBER_OF_ARRAYS=stream.StreamBenchmark&NO_ITERS_STREAM=stream.StreamBenchmark","ARRAY_SIZE=262144&ARRAY_SIZE=2097152&ARRAY_SIZE=16777216&NUMBER_OF_ARRAYS=1&NO_ITERS_STREAM=1&NO_ITERS_STREAM=4&NO_ITERS_STREAM=16&NO_ITERS_STREAM=64","3","0","","false","db96a0f3fb123300362bad16eb96993fe89836b4d86d70b41db879c0064f1648"
