rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.Jackson.jsonUnmashal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,e84af29418ea1a4cec08b1a59e334b20b3e38a1a564fd1bec0e35ff3cde32d52
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.Jackson.jsonMashal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,c53ddd1d1514466df7118a70503e864e9a9fff0a68bab247ee0c2be0780b1a70
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.Jackson.xmlMashalJackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,2ee773645a89f5972e5db2cd392c61b64e9e6c4963b53555d9ee98da71bf5a1d
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.Jackson.xmlUnmashalJackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,90a6c085d0b28bca61b6e4763431c9169379e7b3bf9a0aba70e23b4f5a6a5255
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.Jackson.xmlMashalJacksonStatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,b7a5f653ccfb043bfdb1398b903bfe726d9012d79ba4d32b0dbfa3a9463d7ec7
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.Jackson.xmlUnmashalJacksonStatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,9b6118a822b3044eb86a7bfc8ebe24bbae09c6dd7d6c4b25c6e9ca30e6c86f50
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.JaxbMashalUnMashal.mashal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,6fcd880d354fedcbea6fb647352bd4520d5596e7b0d87d862d5cdc351d3f64c2
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.JaxbMashalUnMashal.mashalStatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,af8af32233fd6f4b1cef9185081467e855f7e1bc4d962da089e6a341598b2a3f
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.JaxbMashalUnMashal.unmashal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,a75407ca0b0d5444e1b420e62de1cf86fbf85b25d264775372858b34a3bce560
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.JaxbMashalUnMashal.unmashalStatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,81a765959b70bf6c66ca179dc6d277dffffec8f66d723e9fe75c845b63d66cf7
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.ExceptionsBenchMark.throwRuntimeException,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,188dbe479b98c29ac11560d12b4ea006ac803669572ac0aa5420876ff5903d0d
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.DynamicLanguages.groovy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,0ba0508095dbf2f206a112733efe54f72db28a38474a147f3b5f1bb5a07f04c8
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.RegularExpressions.validateEmail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,be2ccc926be1d681be0fbb68f24e8d0ce70fdf1286a42d160bfeab29e48007eb
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.GeneratePrimeNumbersWithForLoop.generatePrime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,a66f18f2095501405c376b1dae13e48612ea5a0dd24725283b9cf66345f37d51
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.MicroBenchMarks.deadCodeElimination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,fe37714148f33c110e1593290c5b0bcf2f5c296a396ac58b3be1bbabde687c73
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.MicroBenchMarks.noDeadCodeElimination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,6edff7da00e50dca9286c97e9ac26190aa7b9b52a37d671ff09eae59362afc44
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.MicroBenchMarks.calculateLogPiCodeElimination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,ca7ec1c74da00f6b753ae1dbb14b6c67108e58a464f27c0cebc0f4c2d5072e46
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.MicroBenchMarks.calculateLogPi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,0dcb06814c96d2704e791a23e959dab56f7c90d16dc9b7e3270879034800e5c4
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.MicroBenchMarks.loopThatCanBeUnrolled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,88a06a28b6eef9bed3d8ebed1d1644d5ebb6d7cbab4e03e3a39e9419b947cd1d
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.MicroBenchMarks.manualUnrollOfLoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,013a0e6b7695240db010cccaf3c303d8d99fc7bebe256a97b0d9343962a32ba8
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.MicroBenchMarks.arrayListForeach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,a9754fa83c71a3cfb94ad57c86d4cea018ea6f85beeb50e8d66d3cbc22b3d87b
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.MicroBenchMarks.arrayListIterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,5d52765a03f137a6331d41631b07de07c91b0c48b41156344be78699e741ece3
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.GeneratePoiWorkBook.generatePoiXLSWorkBook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,8cd8410c86dfc80e8a6745b38a21aab17b350699c798e9825fee59f5b67f2bc9
rjdkolb/vmbenchmarks,,1.20,1.8,,com.github.vmbenchmarks.GeneratePoiWorkBook.generatePoiXLSXWorkBook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,b0fa08b225dbd6cdeae7397fa6c78a9d078796816ce65e8da071a7a6fa41d8a1
