fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.AbstractStateRepositoryBenchmark.stateSetExplicitlyInStateRepository,5,5,,1000000000,1000000000,,5,5,,1000000000,1000000000,,2,2,,,,,true,true,,false,false,,true,true,,false,false,,,0,false,false,false,false,false,,0,0,false,704724a9cdd8354d040ee62a8fbcf96278cba2a408ea48f59150118fbb86dcf4
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.AbstractStateRepositoryBenchmark.stateNotSet,5,5,,1000000000,1000000000,,5,5,,1000000000,1000000000,,2,2,,,,,true,true,,false,false,,true,true,,false,false,,,0,false,false,false,false,false,,0,0,false,38629cc2b1c42dff1b73f7bb792f5f9c83a447e6b39f089cecbb19e3f0ad2b1e
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.TogglzOverheadBenchmark.aSimpleBooleanIfStatement,5,5,,1000000000,1000000000,,6,6,,1000000000,1000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,d307e73a36fcd3ca3be5097e36cba72178bfea17f6cef5dfd4b37b1dfc36ddb9
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.TogglzOverheadBenchmark.featureManagerStateLookup,5,5,,1000000000,1000000000,,6,6,,1000000000,1000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,c4ac0df38aa3df201e38057f64c6fcf1c48d73d24cba5e2b1a2b9bc84bb1827b
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.TogglzOverheadBenchmark.isActiveMethodOnEnum,5,5,,1000000000,1000000000,,6,6,,1000000000,1000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,1764017ec6855f69e9e5d1f0739cf2d31d1a3237490711c382233f980edb1da9
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.ScriptEngineActivationStrategyBenchmark.scriptEngineThatAlwaysReturnsTrue,4,4,,5000000000,5000000000,,4,4,,10000000000,10000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,35a5dbe5d75156965073e88233571117ee89902b21473f00080758a0f942e484
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.ScriptEngineActivationStrategyBenchmark.scriptEngineDoingDynamicThings,4,4,,5000000000,5000000000,,4,4,,10000000000,10000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,201ead1f07742e2f7a820db3477a289fdf78736bc35c4d11a6114377b6805137
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.ScriptEngineActivationStrategyBenchmark.disabledFeatureWithNoScriptEngineInvolved,4,4,,5000000000,5000000000,,4,4,,10000000000,10000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,8454a5238443c5b1fb5169011def3e2a171c02478a2b5f0d32afd8c216b0faa8
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.SystemPropertyActivationStrategyBenchmark.alwaysOnActivationStrategyBenchMark,5,5,,3000000000,3000000000,,5,5,,2000000000,2000000000,,,,,,,,true,true,,false,false,,true,true,,false,false,,,0,false,false,false,false,false,,0,0,false,6eed164ebe6ff28fe933c5cb53c365d526a1e5a25cd050435c292e0c9e9622de
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.SystemPropertyActivationStrategyBenchmark.systemPropertyActivationStrategyBenchMark,5,5,,3000000000,3000000000,,5,5,,2000000000,2000000000,,,,,,,,true,true,,false,false,,true,true,,false,false,,,0,false,false,false,false,false,,0,0,false,aa84ec285de1f3af613047ae526febe4b364c9d778f184bc1ac223f251ea161f
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.FeatureStateBenchmarks.releaseDateStrategyEnabled,8,8,,1000000000,1000000000,,8,8,,1000000000,1000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,ccb40dca4da03f6ac5e322ecab93e8b19f1c9344d5302f6ef199f11602ef3194
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.FeatureStateBenchmarks.releaseDateStrategyConfiguredButNotEnabled,8,8,,1000000000,1000000000,,8,8,,1000000000,1000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,19c09e21712deb78b4ebf0de1ec36932f2963ee4536f960fd8681ad6e941ca27
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.FeatureStateBenchmarks.noFeatureStateSetBaseline,8,8,,1000000000,1000000000,,8,8,,1000000000,1000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,fd9edbdc928e7c68472aa33e1cf550a68f9cf8e280ca797563601edd5fc85137
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.FeatureStateBenchmarks.disabledByAFeatureStateExplicitly,8,8,,1000000000,1000000000,,8,8,,1000000000,1000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,a23a887ff3f20e8d10d4fc4737981e7c8b9d14eb690339eb1ae0970d3acc3adb
fabito/togglz,,1.12,1.7,1.7,org.togglz.benchmark.FeatureStateBenchmarks.enabledByDefaultByAnAnnotation,8,8,,1000000000,1000000000,,8,8,,1000000000,1000000000,,,,,,,,true,true,,false,false,,true,true,,true,true,,,0,false,false,false,false,false,,0,0,false,318ee1c3a26bc1014e3417b1326a388c4b0d0170c5da44a6f4c84c967adbf8ed
