"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.MapConcurrency.hashtable","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole&fr.rivieradev.jmh.MapConcurrency.BenchmarkState&fr.rivieradev.jmh.MapConcurrency.ThreadState","3","true","false","false","false","false","","","0","0","","false","a19b0d82a3281d3476c5f42aaff5a790382b28c39e94539a8fc1513918328384"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.MapConcurrency.concurrentMap","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","org.openjdk.jmh.infra.Blackhole&fr.rivieradev.jmh.MapConcurrency.BenchmarkState&fr.rivieradev.jmh.MapConcurrency.ThreadState","3","true","false","false","false","false","","","0","0","","false","6ee05f68f431d75e383dc7a588d5c26cc426e1f4bc007d8e8380a38193b8c867"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.JmhSimpleBenchmark.search","1","1","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","94f63ecada8cf78f5a5942a197c3ce88ec61f3f7cf9c103684723a42e810c05b"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.Profilers.measure","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","184c178437f40947d8ad5de7e1a501b2d39c1dcc2138b7e48682a80a31484d16"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.BewareTheLoops.measureRight","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","c23e721a09680d5228bded12c017c8fa99c8628b9ce0042f8036db3e046a5b8b"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.BewareTheLoops.measureWrong_1","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","6ed552a4264d63503235a577f1c9dd3dd688a7392084926e5f8d97e338ff6264"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.BewareTheLoops.measureWrong_10","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","48753399906156f4ce161f7e53f8af5e4b6dadf8730dbeb14d3e3e59c2af3b86"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.BewareTheLoops.measureWrong_100","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","f72abfa5fb381cf799e20524fd25ba96d3eacaa0838400c203d8e0123a67d053"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.BewareTheLoops.measureWrong_1000","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","f8bb80cd652b7399a70aa69b7af2cbd3cb9df043feff9bc660075f33c423d613"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.BewareTheLoops.measureWrong_10000","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","27cec8ca2fc0f1139d6c73170c3cf279376f4416935410a9257ee5a125839960"
"kickass-jmh/riviera","","","1.18","1.8","1.8","fr.rivieradev.jmh.BewareTheLoops.measureWrong_100000","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","8ef26e1142c9494e76e0dd9eb1e5261ee3063b2286b9430d199473aa7673843b"
