frankboller/watcher,,1.18,1.8,1.8,org.openjdk.jmh.samples.JMHSample_01_HelloWorld.wellHelloThere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,7b1bd9e7b16473d6ba96eb02ad8a1b306f92178d0ab5b01dc7db8df65eca518f
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Perf_fjb03.evalLoopEmpty,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseString=com.stuff2ponder.Perf_fjb03,1,0,false,d2de52a5832dcf369e279044679d5e6bc5484d1b67821b909f983278499906de
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Perf_fjb03.evalLoopStringBuffer,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseString=com.stuff2ponder.Perf_fjb03,1,0,false,2dd93ce4794cea6d29f9def9085cc6621e54a5aee0c3ae923ce65c2a81d32d30
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Perf_fjb03.evalLoopStringBuilder,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseString=com.stuff2ponder.Perf_fjb03,1,0,false,265ddcdcc317ac4d93f1c377803af3b3a1593a8c246612fe239624c310c2f19d
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Factorial_fjb04.evalEmptyLoop,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseLong=com.stuff2ponder.Factorial_fjb04,1,0,false,67532391e734a5ffb94425d822e163d6f852ff7bba07a832799b5e9870de4857
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Factorial_fjb04.evalFactorialAsLog10,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseLong=com.stuff2ponder.Factorial_fjb04,1,0,false,f5801a28ab54893272e87ade2cc4231e112e417babbbbc3ce5ffc7fae57b1df2
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Factorial_fjb04.evalFactorialBigLongLoopFallbackLog10,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseLong=com.stuff2ponder.Factorial_fjb04,1,0,false,4b146e68c19376394662dd9fcb081ad0e61d472730e1b17a75ea443e1d6206a4
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Factorial_fjb04.evalFactorialLongStreamFallbackDouble,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseLong=com.stuff2ponder.Factorial_fjb04,1,0,false,be6e0c48256f19b184cf13d34166b4b54a2e55a23a584f3d7c5d79e3cb810e2f
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.SortPerf_fjb05.evalEmptyLoop,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseLong=com.stuff2ponder.SortPerf_fjb05,1,0,false,67532391e734a5ffb94425d822e163d6f852ff7bba07a832799b5e9870de4857
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.SortPerf_fjb05.evalArrayCopyInt,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseLong=com.stuff2ponder.SortPerf_fjb05,1,0,false,0aa9221713579a0309387b4ff9f03596ae7efccbd025ffd991a819bd5ae27535
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.SortPerf_fjb05.evalArrayCopyIntAndSort,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,baseLong=com.stuff2ponder.SortPerf_fjb05,1,0,false,abc18da7e8005a6953d9692b1879615a1d0911b8413e2c34f10e9d1d341042e3
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Perf_fjb02.evalLoopEmpty,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,,0,0,false,a22c7818f7c3d43787275b9932c4f03b0d56021b86d008f65916ab212a05b58a
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Perf_fjb02.evalLoopForSumLong,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,,0,0,false,fdcbdbbcd5bc0471b40c64bb2f1cd57cc1d9da22e3c6628d49c270e119a835cd
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Perf_fjb02.evalLoopForSumInteger,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,,0,0,false,48848465df2a1e8fd8cf3dad3778b0253922861654d8eace7dd2da71040bb481
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Perf_fjb02.evalLoopForeachSum,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,,0,0,false,4b0f1729adc2d6dbfb4dc328dd0047f04bb600f57fd23488616689b540b5e5bd
frankboller/watcher,,1.18,1.8,1.8,com.stuff2ponder.Perf_fjb02.evalStreamBoxedCollect,,,,,,,,,,,,,,,,,,,true,false,true,false,true,false,false,false,false,false,false,false,,0,false,false,false,false,false,,0,0,false,310d61ed86e6e7ae840374139ddf205437d616b085bdf58b87f333dabf1578e8
