"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.DateBenchmark.genericDate","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.DateBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","ec1377a53a443e1cc8bfd9b27afc1d06f7bf48dee3e9418890bebbdaa8b57b7a"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.DateBenchmark.internationalDateFull","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.DateBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","c26fa9d49b9de8e9f5942dbdffad3705891e337aedb878cd24a64032f56dac62"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.format","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","7fd10519c23b80cf6870e1d31cb7475ff3a35f35fd8dd855b3508bcdc9d35344"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.formatCompactLength","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","d5898f7fd80d9f60158b80ddf1adbe2153dcdfadc1d4f001bdafcf4d4464fd70"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.formatSequenceLength1","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","cc4289c6adf43950facc98783fa985ed5f287dc39f6d6d32ff220c6c15a3afa8"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.formatSequenceLength2","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","15c9c0df418b7a92e19d9b80d698562961089b629908ed45544e673fc3f9c1c0"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.formatSequenceLength3","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.UnitBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","1bd2a1288e451f7dc7766d7cb5075722ec48cd81cf4e55564805a9fbcb557e87"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.FormatBenchmark.format","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.FormatBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","2b759f31eca846d5dd9f9c82acd9f44b486d53c441d0242a01835ef88cfc34a9"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.plugins.platform.i18n.FormatBenchmark.plural","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.plugins.platform.i18n.FormatBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","388c3085668f1ddc0286adc9ee8f44ab2f134ed7c33ff361c84eb8d02b1e4b6d"
"phensley/template-compiler","","1.19","1.8","1.8","com.squarespace.template.ExecutorBenchmark.variableInst","3","3","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.ExecutorBenchmark.BenchmarkState&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","","","0","0","","false","23fa251ab25ba5446c294ea0e8b2847f1e0f4db235098c3e0d7763f73390ca12"
