andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.sort.SortBenchmark.sort_ASC,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,fdd2185e0c60f91a73950a1b0e88cd57cd596e557d46264613bf2b7f87f08452
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.sort.SortBenchmark.sort_DESC,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,21acd51af59ea98cc1cdf62c498570c1c120f93944b0f8baccab7638164d218d
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.sort.SortBenchmark.sort_RANDOM,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,db795a96ac14998045d6170f969cac97fe8bcf507587b4f50f807adbc5973a18
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Boolean_Add_BM.javaArrayListAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,6617464505e7585a33429f8c0f3e8b9a176fed15172eb8b7e3a66a7bcd8994e0
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Boolean_Add_BM.jArrayListAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,60e3abe654616dd6aa1ec973294ee18486fa0da79309aebb30066f2c25d47af0
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Boolean_Add_BM.jjArrayListAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,a1f5b42db2947aaa797481d534ad5dc13aca273924c984ebe0edc10b12b724a1
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Boolean_Add_BM.jjArrayListBooleanAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,096629f977c3b9ddd09063c34a2682198045b7c921f3c0db612faec421d6e45b
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Boolean_Add_BM.coltArrayListAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,70b85376b1118358d9484cbc6bbed85a321572673938ce19da10ae0e44820df9
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Boolean_Add_BM.fastutilArrayListAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,01c7ef015b269374c66adc676d7379e38402bb643d09e85f22fae92121359842
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Int_RemoveByIdx_BM.javaArrayListRemove,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,38945bc5f933dc9248b2a9005903c7f50965b0b2d0b7d20b437cb4e3721aff75
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Int_RemoveByIdx_BM.jArrayListRemove,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,68b98092d99b2b1037f75800d98cbfa42ca20a7026d2f090771aadb8cf53ebd0
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Int_RemoveByIdx_BM.jjArrayListRemove,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,a6a7d6c9f4809e020789ab9c74b6e43193f208cdd6b36fe52dad36b5455d529a
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Int_RemoveByIdx_BM.coltArrayListRemove,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,4058a28949b6470242ca81146243c8d1b1e8d42ed8dd949bbd8cb3669041a360
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Int_RemoveByIdx_BM.fastutilArrayListRemove,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,b230a8c75e9118df6b9cb2a4499c8167e34512845bab0fc1b6955f82f0a633a7
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Int_RemoveByIdx_BM.troveArrayListRemove,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,79a1bad3a2d4f2035768d5db453f57631f324c404132fefa7bb2885a2fd7c4be
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Byte_Add_BM.javaArrayListAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,90c75fc3edeb11b2cef009372b6c12a001f9bd52a898bc3f7d96f94ffb7da397
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Byte_Add_BM.jArrayListAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,1aa311a5fb4594fe2fc42f2198901df2c2754e04cbf9a666500e456895e0181e
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Byte_Add_BM.jjArrayListAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,60bf5bcba4bae059e227c03db68f079bf70425e7e1e637fccf667faa0877ec1e
andreytim/jafar,,0.9.5,1.7,1.7,com.andreytim.jafar.bm.list.ArrayList_Byte_Add_BM.jjArrayListByteAdd,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,e2f96d1eb74d39498113c9da84b1cae4c185b42cc25ab708e199712d96c13bca
