"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkConstructingSwitch","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","3f164d16935625aa60b9abbf7e9c3c41ac4e530c176458f75a3c080ce128a065"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkConstructingSwitchFewOptions","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","7973cdb4249f52e40f928444f031239a50c566113a11abe4103a5679af6e163a"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedSwitch","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","b4746af2e943b56add12a1cd3130e214805ff20b1b985687e8f99ae69f01997c"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedSwitchFewOptions","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","63d6a7700e9ee51c32d0512777c1185f72f486fe8e511e66cbc141dcac05afbf"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkConstructingIfElse","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","7f66028f4e5d45ab58b593bdafcb1de7b09662a05bb958a95e6d1ea50194b969"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkConstructingIfElseFewOptions","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","a49fa80a7b5d16af5f4b06237f8a701827762be92bfbfa82aac01fc3e13eba4f"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedIfElse","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","c33520eea4f9a80d6a91c4f40a41de75b202251e8237d5b3d154749481198d9a"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedIfElseFewOptions","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","16e776281bcee0980f443b5b65a14fa62598b4b6241d9b8ab3adc9ef07f36371"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkConstructingSupplier","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","7c7e1ea415be4d401eb1b8349f65b91bab1c84642e340bb808823bae3df1a677"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.BranchingBenchmark.benchmarkPreConstructedSupplier","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","matt.benchmarks.HttpRequestBase","false","c4f4c1376def96e6ad0427c417397a2cfcc4dc4252031ce97fd0d7e8edf2707d"
"matthew-dailey/java-playaround","","1.12","1.8","1.8","matt.benchmarks.NoOpBenchmark.noop","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","99630a33bae98ff04addaa61997b88f9f684358893f7f83b121de6e51c22fc0a"
