"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark.testSimpleScheduling01","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","d6b2fe799b8b6d5f2a611f5365c0cb11d709bd034501ac3ef573ba33e7d374cf"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark.testSimpleScheduling01WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","e00969cea233af2a5059e1e1c95ef72170999c2fc7e71277c7abcd5c8434b4ea"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark.testSimpleScheduling07","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","2ca754465a309a072287bf81e7ca3564262638b6aaa8d2cfaba6fbf7ad981763"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark.testSimpleScheduling07WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","ad880af42cabf691a7c6f848e01bd49a4d36dd73f483af602ed9613726a9176d"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark.testSimpleScheduling08","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","355a3ebcd292ca11657075ed5210d5b4f63dd61235b1e07b96fb89fa3bc98090"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark.testSimpleScheduling08WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","78b86f6f78c13f7f23a233a0c581a137f33c3602cebcf4460278856a12170a03"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark.testSimpleScheduling15","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","165642c24b067da168b4e7ba0b99ef3b98e4652e19629ebc242b8ccd8f0ee198"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark.testSimpleScheduling15WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","62729eea36d588e6a8d26eab4fbd4464d8ef85df699e9b3a021b7f0ab1454857"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark._testSimpleScheduling16","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","15635dc5ba69cff1830a1e0278ad3b1b519242c1343ec293426fdee504847c20"
"arnohaase/a-foundation","","","1.7","1.8","1.8","com.ajjpj.afoundation.concurrent.PoolBenchmark._testSimpleScheduling16WithWork","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","strategy=com.ajjpj.afoundation.concurrent.PoolBenchmark","strategy=a-prefetch-4&strategy=ForkJoinLifo","1","0","","false","f8f32c44be8cf7175630004dc27a5a9b27212bb8b23f4db2a03942cc087c72fd"
