"sajato/logw","","1.0","","1.8","eu.sajato.logw.NameDiscovererBenchmark.nOpBenchmark","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","62c870083853d0adcb3dd759d36717afca0fdcca62de10d160f0ef1df5eac828"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.NameDiscovererBenchmark.stackTraceMethod","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.StackTraceElement","false","188d4c0cb05cde8bd2bfd22a1360328cec5b92e87b2067727e40fdc5147be7e0"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.NameDiscovererBenchmark.stackTraceMethodWithError","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.StackTraceElement","false","a18b7b3533060ffe21a83e9cbd275726df58559857f1bfade325f090a3614801"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.NameDiscovererBenchmark.throwableGetStackTrace","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.StackTraceElement","false","b8ea292430e43ba8cc66fb9781fcaef50a85cce4fb5aece10afe8ba1e8a26b7d"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.NameDiscovererBenchmark.sleep10msec","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","13278bbb97bfaf5d4f2fa0f7a47ea42dc19fae3ef20fa46d35ca58c6f08d3f5b"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.LogwBenchmark.nOpBenchmark","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","62c870083853d0adcb3dd759d36717afca0fdcca62de10d160f0ef1df5eac828"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.LogwBenchmark.logwWithOutput","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","03e7a25366911fa340a965be9850b9d8254a6c093a1ff2232637851bb9e6a972"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.LogwBenchmark.logwWithoutOutput","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","eb4ab16ee311b2395c6eab7f1111598b2c659e7008505ee38e36486b4ba330ec"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.LogwBenchmark.slf4jWithOutput","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","8bfbdf1fa866ef7e4a5b442643c31e227e118c18effbef9ab7a78d6ceca8f651"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.LogwBenchmark.slf4jWithoutOutput","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","20b0f965bc50341e3b9ebde725228a26ac8f56fa9aeda526c34e6481f7bf8b39"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.LogwBenchmark.slf4jPlusGuardWithOutput","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","fbe07deee02705b225c4b8bee9c4b701b99c2e1034620c204ff1e6bece797e53"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.LogwBenchmark.slf4jPlusGuardWithoutOutput","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","a8ddd494b04e43baabca74957c3fa5877b8fbfd76f3ffbec0ab633fdb15be17d"
"sajato/logw","","1.0","","1.8","eu.sajato.logw.LogwBenchmark.sleep10msec","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","13278bbb97bfaf5d4f2fa0f7a47ea42dc19fae3ef20fa46d35ca58c6f08d3f5b"
