"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.TestLotsOfLongs.testLongArrays","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","174f72a844abe0406d3aa02cc8a8d96b4505a92464718d69020605be3a00f0b8"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.TestLotsOfLongs.testLongs","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","362e42e282a696def652903cc54e06b11f5451674256d0f2df912fda04320db8"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.AllocationPerformance.jniAllocateAndFree","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","arg=com.yahoo.jmh.jmhtest.AllocationPerformance","arg=1&arg=10&arg=100&arg=1000","1","0","","false","d4acc3727131c53d4fbb8307346cbf42fcd93e1881e9a0b694a97ff68b7b5f73"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.AllocationPerformance.unsafeAllocateAndFree","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","arg=com.yahoo.jmh.jmhtest.AllocationPerformance","arg=1&arg=10&arg=100&arg=1000","1","0","","false","8938ac9f339c1b2e02e84611d047572d5c51e36af89b9381a1b3531f04f840a2"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.AllocationPerformance.jniCopy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","arg=com.yahoo.jmh.jmhtest.AllocationPerformance","arg=1&arg=10&arg=100&arg=1000","1","0","int","false","c81c99d082c7466cdfa88e06fb9de7176ec9ccdc32fca0203dcd24229471fa63"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.AllocationPerformance.unsafeCopy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","arg=com.yahoo.jmh.jmhtest.AllocationPerformance","arg=1&arg=10&arg=100&arg=1000","1","0","int","false","407ca973827baa3f8c774fe3008008c40259bff8b8604472d07c393ccdbbed39"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.BaseTest.paramNone","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","6c06500a2336f2fd4f6be26a0496dae7e41c86b74aca97a93fff4cdaf7322f16"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.BaseTest.paramString","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","3d326c42fc7af148fe9f4befab4d781c3af0310de0ad8473893761207d209d3d"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.BaseTest.paramStringUTF8","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","f5d3649855f008c4b1b6e533a14eb565c7a843f6d8cece9d25548961c74c2349"
"areese/JavaTheCostOfDoingNothing","","1.19","1.8","1.8","com.yahoo.jmh.jmhtest.BaseTest.paramStringUnicode","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","695a274905eefce6e573f5bfff75f894e740b1c0a2370c5a8b1aa2061033d80c"
