okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkAndNot.pairwiseAndNot,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,ea0c78dc1d6e29287048a6e93cb2b43fc559be146f4773cf35323559aaad4c0a
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkIOr.pairwiseIOr,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,e78ff35416fc8c7fe0b630107ba1b20e459b45ff954fb5a9447d729faabe4d94
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkWideAndNaive.wideAnd_naive,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,ce1eb247229b144f4ad602461fbea79bfada222d5ec725e9f471b73203434dec
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkWideOrPq.wideOr_pq,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,079e68743fa863d296881cd0336df6f9920f1ec3246c2c181168dcab4dc6f199
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkXor.pairwiseXor,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,b9ac7631d94adc88867b45f39fc2c068ec7010977d5dace93c4c679cacc3f36c
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkForEach.forEach,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,c3730e49bdc97dad94991067221306a65b2bfa100c15b9055458743467a38760
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkIterate.iterate,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,3aa8b5391cba224f6fe39378c60c9385315ffc3c9199ff880ac51ccd51d9b200
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkWideOrNaive.wideOr_naive,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,8ba662406acccba4d8074613abdfbf687e9b1bcdd4d0581a66eb31816716095c
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkContains.contains,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.RealDataBenchmarkContains.BenchmarkState&org.openjdk.jmh.infra.Blackhole,2,true,false,false,false,false,,0,0,false,c537f41e991a8dade024973c158c0f5dee6d56c6c09975a123590e0e04c6e26a
okrische/RoaringBitmap,,1.17,1.7,1.7,org.roaringbitmap.realdata.RealDataBenchmarkAnd.pairwiseAnd,,,,,,,,,,,,,,,,,,,false,false,,true,true,,false,false,,false,false,,org.roaringbitmap.realdata.state.RealDataBenchmarkState,1,false,false,false,false,false,dataset=org.roaringbitmap.realdata.state.RealDataBenchmarkState&type=org.roaringbitmap.realdata.state.RealDataBenchmarkState&immutable=org.roaringbitmap.realdata.state.RealDataBenchmarkState,3,3,false,20320216e4e8959c02402abaa911b100aa0e268ef2c73e5ea149c1a96981a659
