"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ClocksBenchmark.baseline","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","","false","ee53506eab5dfd662e8e558dcb791b54133ec3797df6bec98a3777b7497792ac"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemCurrentTimeMillis","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","long","false","ff3e6529ec49b686e88dfb1f96b0aa84bdb2f130d18083ea801ee0cb8a420136"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemClock","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","long","false","5db640df3db0742792ba5c1cd3ded7bddcd728bfc9d0b77dbcb668584b9daf87"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ClocksBenchmark.cachedClock","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","long","false","58c575749b4e6b9e57bc4b8325e9fc2efc6ba22a5dde892c46615141ab9179f8"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","long","false","4fdc3347eface42b824c125bf20e0f3bf11267c622b1a5aded7ce951007b4c58"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ClocksBenchmark.coarseCachedClock","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","long","false","18573890643db9e16b13ba7de26962267dcb7cbf93f76a0527fa876412b60a20"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedClock","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","long","false","4d972a39b2f78194499a0b5900f20bd7a444c1b01d0bc480c3958b6bce2750a9"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedFinalClock","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","long","false","3d2a165a00caabe54ac9731b8f76e3c67e8eaf5d1d129f57c0b79757fd8f0b65"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","454da35b09164b1927ed048177b220489daeace58fc4f7bedcb1b72c418546ea"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","aaa4ee5affebb14db1613e23e96bce847a9a6539d64630fd1e18a2c7589c76d4"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.formatStringArgs","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","6a224062c792727f49109627f2a3070ef4013c383582be11ef8351e9847dd3f0"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0_inlined2","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","dd222dc91acc9a5d43ff0fab44f2aa65460f642fdffe3ca30b983d4b54304704"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.baseline","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","","false","ee53506eab5dfd662e8e558dcb791b54133ec3797df6bec98a3777b7497792ac"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","ee45e1583e0f9402866f86a7ea61674dae7b1f1e4618f20459481456b5690fbd"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.threadLocalSimpleDateFmt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","c603b79df996653288c6c9cb20f781e19355b7f8647bae556c1e4120b5c81234"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalSimpleDateFmt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","0d8599026bc80fba3e40dc7754fc45fca6a442b27281ae47ee929b476eb69aa4"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalCustomFormat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","c4345a6697e231db38e97c58057f5b6ed1b9a2162cdc4760f88b8fdb261d5a67"
"lburgazzoli/apache-logging-log4j2","","","1.1.1","1.7","1.7","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","","0","false","false","false","false","false","","","0","0","java.lang.String","false","1857bde6b242f3948e21c3ddbcd646233f919f03a67c3ed1d2f076b04cae0e9c"
