"codehaus-plexus/plexus-utils","","","1.21","","","org.codehaus.plexus.util.xml.Xpp3DomPerfTest.benchmarkClone","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","org.codehaus.plexus.util.xml.Xpp3DomPerfTest.AdditionState","1","false","false","false","false","false","","","0","0","org.codehaus.plexus.util.xml.Xpp3Dom","false","7f6fef74b62e05678b6b72d6feadd299bc2ead6f7807bffe503229339ddd83e8"
"codehaus-plexus/plexus-utils","","","1.21","","","org.codehaus.plexus.util.xml.Xpp3DomPerfTest.benchmarkMerge","3","3","","3000000000","3000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","org.codehaus.plexus.util.xml.Xpp3DomPerfTest.AdditionState","1","false","false","false","false","false","","","0","0","","false","14940c0dbb67f428942700f3342eed60391d816cc1d20c811c7a529227d5ef95"
