nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.IdBenchmark.generate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,b6cf37bc9b09e865e2f966580d72c2b7698b50bb725a4ac40947a2fb4dc76e09
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.synchronized_noContention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,c3e5d31c04279915048cf7cf0ab0177d73716104ec5fb5213073eac855f5dbd0
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.synchronized_contention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,5ffc0427882ead2124b653b8dc42eb2f3ba216a849e5eee4156fa75cb896f994
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.monitor_noContention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,a74a8e8916f8302683bcbd0bac3dcf57550744f06208f3617243213812ca8e79
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.monitor_contention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,2e3d86e72b23692b061ab2773c32d1297f0b8776018e891764cb0cd43a75ca4a
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.mixed_monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,true,8430ea83ef821ec279d3db91cce6554d09eeb9aacf562ba16f4e484ddb512c8b
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.mixed_sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,true,c739f32d16bb87cc486413e9e7c9b0940209d5c80a931cf63cf27982d8a5cce9
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.reentrantLock_noContention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,daff716dc005169ed78090b6078148a73b5f36cc2f78a8a2b01fecf8a8c083dd
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.reentrantLock_contention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,f3fe504d0705e07459b3c01f0c31f28cea41c5e584a487e1724633258af84db7
nguyenhongson03/caffeine,,1.11,,JavaVersion.VERSION_1_8,com.github.benmanes.caffeine.SynchronizedBenchmark.nonReentrantLock_noContention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,37d0e1639e1163b70bb23da8afd40908579d52f2c40dfdd202552a0e0be2cee9
