jotak/hawkular-metrics,,1.17.4,1.8,,org.hawkular.metrics.benchmark.jmh.InsertBenchmark.insertToMultiplePartitions,3,3,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,5,5,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,true,true,,false,false,,false,false,,false,false,,org.hawkular.metrics.benchmark.jmh.InsertBenchmark.GaugeMetricCreator&org.hawkular.metrics.benchmark.jmh.InsertBenchmark.ServiceCreator&org.openjdk.jmh.infra.Blackhole,3,true,false,false,false,false,size=org.hawkular.metrics.benchmark.jmh.InsertBenchmark.GaugeMetricCreator&datapointsPerMetric=org.hawkular.metrics.benchmark.jmh.InsertBenchmark.GaugeMetricCreator,size=100000&datapointsPerMetric=1,2,2,,false,4097daeb241243d2ceadd2301d594081f59c5c5ff931e89d37148dc4e708f487
jotak/hawkular-metrics,,1.17.4,1.8,,org.hawkular.metrics.benchmark.jmh.InsertBenchmark.insertToSinglePartition,3,3,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,5,5,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,true,true,,false,false,,false,false,,false,false,,org.hawkular.metrics.benchmark.jmh.InsertBenchmark.GaugeMetricCreator&org.hawkular.metrics.benchmark.jmh.InsertBenchmark.ServiceCreator&org.openjdk.jmh.infra.Blackhole,3,true,false,false,false,false,size=org.hawkular.metrics.benchmark.jmh.InsertBenchmark.GaugeMetricCreator&datapointsPerMetric=org.hawkular.metrics.benchmark.jmh.InsertBenchmark.GaugeMetricCreator,size=100000&datapointsPerMetric=1,2,2,,false,fe4169deec5937c479c118f09fbbdc1ecb0ca7241fb55ca0101760aa22ef2074
