project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
jctools;;org.jctools.jmh.collections.SetOps.remove;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;0.01;0.0036923429583164413;0.01214168473483319;1.1593498840804795E-4;0.0018899021158857027;2;20;25;17;22;20
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=1;0.01;0.002297945738708649;0.0028007066723523336;2.4180595846690772E-4;5.046746601487552E-4;2;24;23;18;27;23
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgs;limit=1;0.01;0.0329805489617484;2.7030318122267527E-4;0.0011655139590202035;0.0047926661277365445;3;5;8;7;6;6
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=SpmcArrayQueue;0.01;4.5935556925952303E-4;0.006476419668663469;0.0027052103272230954;0.004872309847679501;2;10;20;16;9;7
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=SpmcArrayQueue;0.01;0.03185976241698757;0.04343860195159627;0.03996237011866213;0.007640902701452679;5;19;18;11;7;8
jctools;;org.jctools.jmh.throughput.QueueThroughputBackoffNone.tpt;qCapacity=132000&qType=SpmcArrayQueue;0.01;0.05229612499108349;0.034185442672095445;0.008619273369836034;0.046289338496009136;4;11;12;7;16;5
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=SpscArrayQueue;0.01;0.027369089338342728;0.009405523978646857;0.007165841744249335;6.836307691704957E-4;3;12;11;14;11;14
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=MpmcArrayQueue;0.01;0.0091409148760353;0.014699444689102892;0.002201137911454626;0.006115011540487769;2;16;14;5;15;20
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline;limit=10000;0.01;0.0026707438830052103;0.0010707710871344124;4.283450373594386E-5;0.005629851425193736;2;20;25;20;21;20
jctools;;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=MpmcArrayQueue&warmup=true;0.01;0.08676271422039061;0.048116073249831165;0.02711393441160595;0.016065630490635807;2147483647;15;29;25;11;23
