project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioMeanCov;ratioLowerCov;ratioUpperCov;ratioMeanCi;ratioLowerCi;ratioUpperCi;ratioMeanKld;ratioLowerKld;ratioUpperKld
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=128000;4.168677470988534E-8;4.440234023402452E-8;4.190210000000135E-8;4.186847369474044E-8;0.249157760953901;0.37030530473189593;0.25892600016264755;0.3232448534023364;0.31609981726463965;0.02052233893557423;0.02296495506342717;0.0;0.011965889102846803;0.004919326772601922;1.056543;0.9969943;1.14094;1.010576;0.9588341;1.016993;1.015684;1.002976;1.072901
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=SpscArrayQueue;4.929181315921334E-8;4.495527925398256E-8;4.409202207726733E-8;4.512986752307982E-8;0.4384993549165995;0.09176946055954797;0.10737902778865753;0.12215336216511086;0.007287239585051412;0.06001557938974255;0.010236600530879108;0.37299877390172587;2.2093355132965818E-13;0.21092582059392118;0.9123953;0.7093714;1.054223;0.8647494;0.6784844;1.000379;0.9049984;0.7083319;1.031486
jctools;;org.jctools.jmh.collections.SetOps.sum;keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet;4.80574114822965E-6;4.819153115311533E-6;4.764722872287243E-6;4.808896979395887E-6;0.10611771317536074;0.05167313732531911;0.01797430580960037;0.12415084596552686;0.039034699629194765;0.05238084320534474;0.02371095281162443;1.7505407984072746E-6;1.41123278336402E-10;0.003687856169790803;1.008089;0.9518041;1.046405;0.9970055;0.9288474;1.050339;0.9907247;0.9628231;1.012292
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArg;limit=1;1.1599949984995411E-7;1.137534520712419E-7;1.1285604241696644E-7;1.1013321332133213E-7;0.17792213469491247;0.36746536375216476;0.3239927577577802;0.2557886222552676;0.025010124610326864;0.03973340861802358;0.05542169540018615;0.002196165744122107;1.142512705212968E-6;1.1443772903002803E-11;1.048011;1.039303;1.055044;0.9902774;0.9416;1.038151;0.9823398;0.9718651;1.008826
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=1;3.348658428949694E-6;3.253647744774478E-6;3.270416575312424E-6;3.306556811944222E-6;0.07800023619492964;0.07730306377715081;0.08536890376104737;0.0671655876806849;0.019435074575418706;0.011626753493344025;0.0023702411660733165;0.023345904865555125;0.17451947758227526;0.782168441795867;0.9918887;0.9735482;1.004057;1.014818;1.004224;1.019333;0.9872447;0.9760606;0.9944125
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=MpmcArrayQueue;2.756336901070307E-7;2.387185874349737E-7;2.928042216886745E-7;2.3065446178471226E-7;0.08040864508795184;0.06192072288843927;0.12748321673815924;0.12606558092826273;0.17846920702861518;0.0826358751963324;0.2084299619847939;7.191514573237191E-106;4.561482429141407E-24;1.0632416201351796E-143;0.8879945;0.8744983;0.8916386;1.062463;1.005312;1.106356;0.8587952;0.8458237;0.8607268
jctools;;org.jctools.jmh.throughput.IntrusiveQueueThroughputBackoffNone.tpt;;2.4229631852740996E-7;2.212196098049033E-7;2.4719025707712416E-7;2.2960860000000144E-7;0.07517483165312418;0.06861347564730594;0.20641282565130245;0.07333932766822399;0.08507851364657919;0.01859192211444946;0.043770871261378415;2.0664768659303834E-25;0.02281127808691258;8.309359215663332E-8;0.9327154;0.9164067;0.947763;1.029575;0.9756562;1.062242;0.9296467;0.917233;0.9462953
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=1;3.8643500000000785E-8;3.8266500000001245E-8;3.86064212842578E-8;3.8612061206121615E-8;0.03437469266484806;0.037883422876095904;0.037083043634193215;0.03780708597099739;0.22145703;0.01580133026605321;0.012113361336133614;5.3954559843100355E-162;0.05297622652671319;0.13794067756301576;0.99714;0.9868757;1.004735;1.004236;1.00199;1.005757;0.996276;0.9939549;1.001681
jctools;;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=MpmcArrayQueue;1.597250000000002E-8;1.5015300000000614E-8;1.5036500000000586E-8;1.504080000000058E-8;0.004981687916027242;0.002412857741290658;0.0033233815889848095;0.003769768847348216;0.94197782;0.93399643;0.93621646;0.0;0.0;0.0;0.9401802;0.9397473;0.9417355;0.9409439;0.9404811;0.942194;0.9405339;0.9401088;0.9418597
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneObjectArgBaseline;limit=10000;3.649864986498976E-8;3.6862100000003046E-8;3.652950000000332E-8;3.655560000000317E-8;0.04299504163352981;0.038464006984691594;0.04468532447699936;0.04310625465178607;0.17325435543554354;0.008403000300030003;0.00876705;6.489113682693057E-100;0.3034318905908582;0.2829512837133392;0.9994906;0.9916756;1.014161;1.005066;0.999663;1.011154;1.003385;0.9990643;1.010449
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=1;1.0635184442662301E-7;1.1395769423558904E-7;1.0995792426367462E-7;1.1109157399058196E-7;0.2080071750100757;0.20875853013186574;0.2267438901135923;0.20879952664513426;0.09945618858694451;0.04102858280430035;0.07910129466471363;4.738913594164292E-34;5.179274898219009E-7;3.7501161079460995E-22;1.083121;1.06727;1.119097;1.016094;0.9621136;1.046389;1.094629;1.070614;1.117074
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=1;3.715730000000195E-8;3.769063812762692E-8;3.716890000000181E-8;3.719731973197512E-8;0.07444331270751735;0.07123771706370562;0.08662008210622844;0.07507991466818467;0.18757126425285056;0.00452727;0.009503730373037304;9.095556640465832E-117;0.5792632454777482;0.2444619847286792;1.014;1.008708;1.022517;1.013503;0.9995795;1.021145;1.005201;0.9995072;1.013646
jctools;;org.jctools.channels.spsc.QueueThroughputBaseline.tpt;qCapacity=128000&qType=SpscArrayQueue;1.095302530253022E-7;1.0558401680336256E-7;1.090575172551772E-7;1.0969800940282094E-7;0.13327826030350065;0.13694775241885188;0.1419195920595734;0.11760682543117816;0.040088595776961174;0.011430731949857985;0.008297469240772232;9.138379530989549E-7;0.16157381081722877;0.309569078991464;0.959066;0.9175977;0.9938833;0.9968615;0.9624872;1.008502;1.013654;0.9973211;1.031345
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.nor;qCapacity=132000&qType=MpmcArrayQueue;2.1746269253850738E-7;2.3420009999999877E-7;2.2013103931179286E-7;2.318907890789081E-7;0.2502087456776409;0.19321350226541195;0.31812375639486085;0.07988620034091419;0.08023328665733147;0.014402740506088614;0.07301583499686504;8.718461711444573E-23;0.07778188767236967;3.848437291774227E-19;1.05619;1.009226;1.157761;1.050564;1.030338;1.072998;1.058804;1.016856;1.18949
jctools;;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=SpscArrayQueue;2.002300000000011E-9;2.0041000000000134E-9;2.002200000000012E-9;2.060300000000033E-9;0.0025004794208596227;0.004652248886334118;0.0019727776659593855;0.056809486821982204;0.00219836;1.9935E-4;0.01662817;0.787747861167632;0.9805218399449647;0.04170261262462384;1.001236;1.000493;1.002074;1.000013;0.9994209;1.000147;1.026652;1.001113;1.074233
jctools;;org.jctools.jmh.latency.spsc.RingCqBurstRoundTripWithGroups.ring;;4.987392497712663E-7;5.061585745409249E-7;4.936837659345684E-7;4.851407789058915E-7;0.052829996444065476;0.04963550570694038;0.06360542546655239;0.07403899863732162;0.0025599816694662682;0.002880854409754127;0.06509918457032285;0.8005776776979661;0.7754888189344206;1.0909589613531923E-10;1.00771;1.006712;1.011487;1.000581;0.989647;1.003129;0.9738954;0.9679397;0.9788666
jctools;;org.jctools.jmh.latency.spsc.RingBurstRoundTripWithGroups.ring;;8.948070175438621E-7;8.662635658914749E-7;8.965615371593066E-7;8.786152413209146E-7;0.03350043131682286;0.06377445046399956;0.041666806170955514;0.04632095941614923;0.15822899781418792;0.03268180790211718;0.12738768158471447;1.3394749143460955E-49;0.0021297861907273613;3.217376192972629E-33;0.9806872;0.9592237;0.9861787;0.995054;0.9938846;0.9958206;0.9712471;0.9664107;0.973259
jctools;;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpscArrayQueue;5.527282400000039E-6;4.9695956000000245E-6;5.340645264526456E-6;4.717960400000005E-6;0.08352867873847442;0.19734898652582575;0.020111709248116994;0.034159397811939295;0.24137232;0.21128308830883089;0.42618303;4.712942663687955E-192;1.2571381368360605E-147;0.0;0.920642;0.8931118;0.9693064;0.970868;0.9362512;0.9972743;0.8564386;0.83054;0.8769195
jctools;;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=MpscArrayQueue;2.0034000000000127E-9;2.0019000000000123E-9;2.0025000000000133E-9;2.003700000000013E-9;0.0030620250991228713;0.0014721397428776588;0.0027929864230797153;0.002191443637826451;8.0038E-4;2.005E-4;0.00119952;0.9219134904279194;0.980409497857397;0.8832054865142862;0.9987723;0.9972764;0.9995565;0.9990912;0.9969113;0.99981;1.000329;0.9991146;1.000483
jctools;;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=SpmcArrayQueue;8.462513463017921E-7;9.213524275235751E-7;8.231546770360762E-7;8.1862287994679E-7;0.23757922639325982;0.25776481198583023;0.19670020374174174;0.21263881818096483;0.0743596866852304;0.017054319387436692;0.002899369454668101;1.1208086060532965E-17;0.04539702328535455;0.7348064543398046;1.118697;1.082441;1.224418;1.057419;1.032299;1.062178;1.126346;1.062051;1.167972
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArg;limit=128000;3.0282228260869516E-7;2.8206968228325094E-7;3.0404592324864393E-7;2.9291535012809354E-7;0.09627155800800705;0.17673410276545315;0.1404820371339368;0.2011559101280907;0.03734131722507082;0.009576737489658487;0.018686463499342682;1.0997663650823201E-5;0.25796165932904846;0.027381330782764408;0.8978934;0.8600546;0.9344489;0.9600487;0.945904;0.9692907;0.9244928;0.8361706;0.9747878
jctools;;org.jctools.maps.nbhm_test.jmh.ConcurrentMapThroughput.randomGetPutRemove;implementation=ConcurrentHashMap&readRatio=50&tableSize=100000;2.4363840224246705E-7;2.455302195048618E-7;2.4376620903898165E-7;2.4874947326176404E-7;0.03932924325301011;0.04129497322667145;0.04501758855547257;0.03816143375125889;0.009041779173488551;0.0024823979390657712;0.021642432342741862;0.2685457763194047;0.7612959252972847;0.00810826126010535;1.018116;1.014549;1.021115;1.007969;1.003712;1.011846;1.029928;1.013501;1.041515
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline;limit=1;3.630510000000314E-8;3.63471347134743E-8;3.657725772577493E-8;3.634680000000301E-8;0.012854269886780846;0.01994335390764758;0.020552592701135363;0.01600154507542962;0.029766246624662467;0.16458706870687068;0.02230486;2.6695181514874497E-4;2.3500257993866473E-90;0.006300695602321817;1.002849;1.000046;1.008742;1.000613;0.9981084;1.006144;1.000537;0.9991876;1.002021
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=128000;4.056685668566754E-8;4.0725499999998216E-8;4.071859999999802E-8;4.0574157415740424E-8;0.03249145360785339;0.024899613183910197;0.02379175601865949;0.043094525793875654;0.09538746874687469;0.09488981898189819;0.004385524078065504;1.5764238139405517E-31;3.2233788403257894E-31;0.5912346886300954;1.001973;0.996371;1.010925;1.001175;0.9951117;1.009721;0.998865;0.9967891;1.000493
jctools;;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=SpmcArrayQueue;2.003300000000013E-9;2.004600000000014E-9;2.0041000000000138E-9;2.0078000000000145E-9;0.002880241840479565;0.00438231331270461;0.004646133395075399;0.005827461132413098;9.0058E-4;7.0032E-4;0.0024968;0.9121751716705763;0.9316499001058818;0.759767089925524;1.001105;1.000743;1.001182;0.9988667;0.9984345;0.9997172;1.003175;1.001463;1.005145
jctools;;org.jctools.jmh.throughput.QueueThroughputBackoffNone.tpt;qCapacity=132000&qType=SpscArrayQueue;4.654883067349009E-8;4.5382494485660655E-8;4.759921749598531E-8;4.535926520778777E-8;0.23461936265542763;0.18612852664576798;0.2848462898955341;0.2121493662951412;0.0010407567554795334;0.0019252715786773824;6.244233706060559E-4;0.8987330183833417;0.8139109856925695;0.9391485529643707;0.9479566;0.9188573;0.9648047;1.011387;0.9575683;1.054643;0.9729179;0.9692735;0.9777204
jctools;;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpscArrayQueue;5.0105610561054177E-8;5.0380076015200486E-8;5.003009999999747E-8;4.9343899999997707E-8;0.033922169409932826;0.023239285389642133;0.03482759716706298;0.026831659279436704;0.149080021024707;0.02915065506550655;0.25628534;1.8311406127300943E-74;3.569362403829105E-4;2.984629758677943E-216;1.003485;1.001805;1.007715;0.9976;0.9945069;0.9987359;0.9799391;0.9773527;0.981295
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=1;6.55752052874031E-8;6.464720024040953E-8;6.554603682946471E-8;6.383118182728001E-8;0.16220533930551406;0.19151448517652853;0.17390850603410757;0.20523889159818207;0.017693598043170486;0.001519110341347382;0.04413515013728795;0.03036624760050654;0.8524877036438014;6.568509859848724E-8;0.9703033;0.9511177;0.9758049;0.9426491;0.9407957;0.9505226;0.9618199;0.939568;0.9857199
jctools;;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=SpscArrayQueue;1.2721674000000057E-6;1.293733720116041E-6;1.2841089108910887E-6;1.3042528264132086E-6;0.05454711058136993;0.07891605733393506;0.06192701422907361;0.0665672016932034;0.055027288186455935;0.009031583158315832;0.06832699206174402;1.5973867011326927E-11;0.26869050648751835;5.928477567526382E-17;0.9977893;0.996386;1.001638;0.9816905;0.964616;0.9924096;1.014505;1.003896;1.017581
jctools;;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true;1.2894188418841933E-6;1.2962578515703256E-6;1.2901579473842217E-6;1.3005515103020674E-6;0.025857592694211486;0.04444054196233732;0.02603018549694761;0.0289799233108311;0.020239801535664667;0.021217186237979604;0.06546329269854771;0.013189491135657821;0.009370320764633237;1.0872927883488093E-15;0.9928862;0.9783885;0.9974561;1.008866;1.007621;1.009475;1.003202;1.001183;1.004489
jctools;;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=SingleWriterHashSet&readRatio=75&tableSize=100000;1.7263979193758106E-7;1.7231635817908986E-7;1.7220808323329314E-7;1.7292697809342868E-7;0.08099257598422872;0.10413412921673774;0.07822207488733521;0.09233771100874792;0.0031028217920103397;0.0032239463755893475;0.002999028960388797;0.7039966403295672;0.693011012637289;0.713446668688158;0.9832007;0.9768396;1.006864;1.001458;0.9940962;1.004638;1.024051;1.000004;1.039147
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=128000;2.620375932271721E-7;2.4581479983825387E-7;2.6144717741935683E-7;2.4031520420542E-7;0.1337204058796913;0.13765948014657736;0.12239862119699123;0.1871415100034764;0.04027804868267676;0.002098576558446203;0.04666870895802733;9.111743911132844E-7;0.7979520841445418;1.2837036087414377E-8;0.9350158;0.9032524;0.9592989;0.9860144;0.9559743;1.008847;0.881191;0.8529166;0.9096994
jctools;;org.jctools.jmh.collections.SetOps.add;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;3.9510951095108945E-8;3.9766453290657035E-8;3.8507150715071564E-8;3.870010000000005E-8;0.027517648571460447;0.02785133449386856;0.059323503947838856;0.05852603897657638;0.13988195178789734;0.40543847364034336;0.33423596;8.826392756038474E-66;0.0;0.0;1.001366;0.998243;1.00715;0.9666441;0.9529144;0.9817036;0.9824356;0.9630401;0.9962635
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=SpscArrayQueue;4.220323163388E-8;4.2301493434898166E-8;4.152664325137796E-8;4.274944834503286E-8;0.12079934749074102;0.11977158639926573;0.09458657782173575;0.11509338977250304;0.012245124846963351;0.05077203169745253;0.02425841926945378;0.1342726164356597;5.397965219672416E-10;0.003018640724865403;0.9881979;0.9682997;1.018196;0.9876589;0.9572244;1.016741;0.964237;0.9536004;0.9932544
jctools;;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=SpmcArrayQueue;1.0015899999998691E-8;1.0008699999998692E-8;1.0023799999998696E-8;1.0024799999998698E-8;0.002319217356491576;7.903108489397479E-4;0.004023492487252622;0.004333141148282281;0.00132474;0.00131033;0.00231391;0.8711146598240624;0.8725045639978081;0.7768795365680239;0.9991487;0.9978578;0.9997886;1.000787;1.000084;1.002006;1.000773;1.000119;1.001594
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.cr;qCapacity=132000&qType=SpscArrayQueue;4.3488059401964886E-8;4.2184408548206176E-8;4.230448300070002E-8;4.1202525303134456E-8;0.14521124230190136;0.2129487203507325;0.1733105147112801;0.2007368823176408;0.018192354657989265;0.058430868342193965;0.07846800246415164;0.026127707809119178;9.010656267909599E-13;8.164847482083363E-22;0.8911214;0.8809043;0.9220534;0.9753343;0.9631758;0.9818265;0.9178688;0.9043909;0.9339256
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgs;limit=1;2.511145244639901E-6;2.428776744694815E-6;2.515947327992979E-6;2.5153423085411554E-6;0.09513162904563452;0.08418749142614906;0.10394614830916547;0.06968597776387811;0.023180750023242113;0.005683837532629685;0.003513781999836403;0.0067090795554588;0.5065697512094416;0.6813159771828212;1.001278;0.9963717;1.007736;1.015255;1.011932;1.019599;1.020284;1.01222;1.031075
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=MpmcArrayQueue;1.4102673067306723E-5;1.428174639999999E-5;1.4119670800000023E-5;1.4261589600000066E-5;0.054236373639523605;0.03848744508845359;0.06335339397982526;0.0357734007760824;0.036515091509150915;0.00542031203120312;0.01847833;7.751191212226131E-6;0.5068076084115967;0.023631533923282353;1.01084;0.9942813;1.016328;0.9951504;0.9941345;0.999564;1.004804;0.9837894;1.014186
jctools;;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=SpscArrayQueue;2.0018000000000114E-9;2.0023000000000116E-9;2.0053000000000125E-9;2.0043000000000126E-9;0.0020402739282566343;0.0020306363393010197;0.004553417506646247;0.0028698842766066144;5.9972E-4;0.00329966;0.00179928;0.941449174047421;0.6861288437239712;0.8255904942925607;0.9984195;0.9957747;0.9994556;0.998905;0.9960935;0.9997858;0.998792;0.995536;0.9998521
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgs;limit=10000;2.5440845567943464E-6;2.4586077244718407E-6;2.4621844638949665E-6;2.418757291206368E-6;0.07464905492445506;0.08734255920562776;0.09683432263710798;0.07081325560028291;0.01591468205690707;0.016264698500928633;0.01861028214456504;0.06336799162836385;0.05741556601142998;0.029791797780116577;0.9852097;0.9812824;0.990106;0.989345;0.9802335;0.9943391;0.9679272;0.9461232;0.979805
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=MpmcArrayQueue;7.526433643364206E-7;7.527975797579613E-7;7.54340334033393E-7;7.487262452490363E-7;0.020273123171678925;0.036455694318591234;0.03258246567882275;0.04776061938940013;0.03708642691451863;0.1089071403389964;0.09961779334564783;5.577582434886693E-6;1.4036887741794933E-40;3.130533758366689E-34;1.002093;0.9929892;1.005036;1.005719;0.9943861;1.008225;0.99563;0.9802093;1.001548
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=MpscArrayQueue;8.072428024964685E-8;8.292440929114858E-8;8.009983880717216E-8;8.20500400320254E-8;0.0775271569788335;0.08476676964930421;0.12371894055704663;0.08043864180693795;0.009303171053099435;0.01568878677449689;0.021509312182878226;0.2554779323047266;0.05553195038898707;0.008560582561528925;1.054402;1.04492;1.055728;1.028194;0.9902174;1.063541;1.073725;1.058784;1.076941
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneObjectArg;limit=10000;2.6038493683187477E-6;2.5501390183118574E-6;2.5767448364888183E-6;2.5187260864876476E-6;0.11685708674606927;0.08207031191785524;0.11136409560789416;0.09541481992864348;0.005023647601059973;2.6517519009352234E-4;0.015119583649454042;0.5541388248222021;0.9750440467979649;0.07447859770215817;1.036487;1.024383;1.04915;1.052798;1.029781;1.076775;1.049309;1.046915;1.051081
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArg;limit=10000;2.468185140207545E-6;2.5629465070298616E-6;2.47170505648788E-6;2.610827605260256E-6;0.12788959587246385;0.09915841168978853;0.10324247709009345;0.08464028857141315;0.016499690434734017;0.0015623784159863048;0.02133768919255397;0.05414944242897774;0.8552638812405908;0.012890557470226199;0.9661991;0.9599382;0.974672;0.9278355;0.9236802;0.9290384;1.032696;1.015957;1.045366
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgs;limit=128000;6.998654549746326E-8;7.361593426223643E-8;6.545670667754396E-8;7.071253713606723E-8;0.10337300484640637;0.21880126302230135;0.182583121013876;0.13286172025931603;0.08922458171956199;0.062152222240851075;0.030204972173431332;1.0601097256246828E-23;2.083705974544779E-12;6.734979853210433E-4;1.148391;1.027389;1.221056;0.9555328;0.9313946;0.9781402;1.051872;1.013629;1.110335
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=SpscArrayQueue;5.045361999999999E-7;5.092065206520664E-7;5.051120112011177E-7;5.046828365673162E-7;0.05739300266821524;0.09167962909974955;0.0597040794582328;0.08107520491511397;0.01364027402740274;0.03842363236323632;0.04442273731801771;0.09482007722288932;2.5302192775824443E-6;5.3288989719786564E-8;1.015237;1.004634;1.017255;1.00324;0.9991886;1.007428;1.005877;1.003324;1.006927
jctools;;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpscArrayQueue;4.770054010802248E-8;4.645748299319928E-8;4.806090000000109E-8;4.703240324032502E-8;0.1335118955644742;0.11747346698369687;0.1521236392828405;0.08812468840791486;0.19582146721461138;0.0066192838567713545;0.006613466468695689;4.613172825512031E-127;0.4175766965164023;0.41802098870134896;0.991642;0.9792048;1.002313;1.029949;1.026915;1.045782;0.9843243;0.9683967;0.9980213
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.cr;qCapacity=132000&qType=MpmcArrayQueue;1.3550075022506585E-7;1.5384159999999816E-7;1.3561442288457518E-7;1.4915761576157394E-7;0.6533682921142908;0.2090871783306959;0.7022569063872122;0.25547898290584403;0.11136645993798139;0.003303271437522475;0.08994142711590086;2.3739270877362962E-42;0.6858408242204583;3.275940655191718E-28;1.178759;1.033755;1.59712;1.122577;1.03867;1.223399;1.191484;1.020044;1.604564
jctools;;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true;2.5635333533353288E-6;2.5162072414482893E-6;2.5482060824329662E-6;2.3536963392678534E-6;0.11035016415643471;0.12986195110583373;0.12780839711764908;0.04041168483393513;0.04820235974387597;0.00611283617357334;0.13019963672574436;3.570175895036233E-9;0.4541259701837126;3.1896594543440756E-57;0.9657421;0.9611037;0.982514;0.9855668;0.9753571;1.008007;0.9115474;0.8914295;0.9474675
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneObjectArgBaseline;limit=1;3.6330133013304275E-8;3.6300190057020175E-8;3.630643064306731E-8;3.619551955195864E-8;0.01791640241700363;0.023388398785547826;0.01055394798637611;0.011576542480012855;0.021269677232802806;0.014047189297387585;0.08266879687968796;0.009196354975128784;0.08537914607169161;4.309979952698897E-24;0.9943655;0.9940505;0.9950763;0.9939274;0.9912894;0.9999931;0.9951094;0.9924811;0.9975706
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=1;3.911561156115636E-8;3.9479095819163075E-8;3.941708341668293E-8;3.915010000000022E-8;0.04256044912952019;0.03030979928539799;0.029096317356626426;0.018902449925043995;0.17116482602451083;0.17118614241900285;0.03443908781756351;1.4821424656765314E-97;1.4030423250387847E-97;2.4692371999878628E-5;1.010334;1.000517;1.019942;1.010513;0.9986108;1.015497;0.9936804;0.9789544;1.005902
jctools;;org.jctools.jmh.throughput.channels.SpscChannelThroughputTest.backoffOneNano;capacity=32000;4.2127325465092105E-8;4.275895179035721E-8;4.4327998399519135E-8;4.192609260925998E-8;0.05205194407027684;0.1774352167781956;0.23887398763310896;0.07833175544324408;0.03629022463824631;0.03380971282783114;6.551320331593028E-4;8.827243497576796E-6;3.469939691257108E-5;0.9360567727660037;0.9971293;0.9788937;1.021199;1.032266;0.9877702;1.104191;0.9840872;0.9744889;0.98845
jctools;;org.jctools.jmh.counters.CountersBenchmark.rw;stripes=0;1.3953025907772262E-7;1.374644857943167E-7;1.3848394518355413E-7;1.364853456036815E-7;0.06374696351779893;0.09991399259740161;0.05364604540085989;0.0887746656156698;5.671369277930238E-4;0.002266259551767701;0.005638152383996684;0.9446346853957348;0.7813882215614877;0.48993703790609855;0.9922;0.9712027;1.007148;0.9772215;0.9737554;0.978097;0.9612887;0.9518062;0.9907237
jctools;;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpmcArrayQueue;5.394458337501295E-8;5.4819300000000886E-8;5.4405040504050086E-8;5.3985795738721854E-8;0.057502055205409436;0.09696096311955321;0.10289659205664241;0.0490815823141542;0.028135230569170753;0.12505076655509903;0.020947928542979336;5.699970115830553E-4;6.2019982954735E-53;0.010309671193496716;1.018157;0.9959627;1.038572;1.007194;1.002426;1.030716;0.9882011;0.983899;0.9983372
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgs;limit=128000;3.348773442984668E-7;3.4367432066579856E-7;3.3451609345232165E-7;3.3229759277833866E-7;0.07336528327948168;0.11797355623579812;0.09771302867307916;0.12941843867140707;0.014857063223245134;0.008517994070903484;0.010021812328280469;0.06921460287378559;0.2975279358152868;0.2203475269496361;1.020717;1.011399;1.026146;0.9822299;0.9573089;0.9980811;0.9925634;0.9634927;1.033297
jctools;;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpmcArrayQueue;1.5293691369136888E-5;1.4977411482296505E-5;1.5241699600000014E-5;1.531827822782273E-5;0.01480986487387751;0.12316056129564805;0.02551223256637862;0.014089921727733679;0.029723696514480414;0.004505200520052005;0.016205750575057506;2.72605823728006E-4;0.5811233937108161;0.047178777439998175;0.9955474;0.943602;1.0018;1.005254;1.00201;1.006615;1.011312;1.01047;1.011704
jctools;;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpmcArrayQueue;5.4338433843384196E-8;5.5626450580230733E-8;5.431926385277024E-8;5.432206441288182E-8;0.05390040979522004;0.06112002130789407;0.03514894457697829;0.029522188348347356;0.36560618846998744;0.0015614984182955203;0.02408827434620751;0.0;0.8483496369959554;0.003179485634087514;1.00333;0.9927205;1.023398;0.9996814;0.9970283;1.003297;0.9917522;0.9809576;0.9980745
