project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
jctools;;org.jctools.jmh.collections.SetOps.remove;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;0.03;0.026431059170809897;0.054450517535451645;0.04480301151402674;0.03788464062082723;2;21;12;5;11;12
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=1;0.03;0.018515423290502587;0.01857940653362813;0.02330485391944437;0.01836672362844527;2;11;15;5;16;15
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgs;limit=1;0.03;0.07568928254889534;0.0965852973745066;0.07906239825356919;0.09171510723544658;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=SpmcArrayQueue;0.03;0.05406258029303059;0.11768204724704476;0.09317757175237952;0.11013759111484582;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=SpmcArrayQueue;0.03;0.02448566580428441;0.030023920043938345;0.0309212233902112;0.028917085225328133;2;18;2147483647;25;39;2147483647
jctools;;org.jctools.jmh.throughput.QueueThroughputBackoffNone.tpt;qCapacity=132000&qType=SpmcArrayQueue;0.03;0.20357592858896773;0.18194669271475947;0.23927087240078232;0.29916588980933173;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=SpscArrayQueue;0.03;0.07973278254695672;0.052767778603679;0.05282174335862228;0.04776511186706793;2147483647;2147483647;2147483647;34;47;2147483647
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=MpmcArrayQueue;0.03;0.12408193094599561;0.09111797871311927;0.07383703619061856;0.08176575966736611;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline;limit=10000;0.03;0.004244028604211067;0.0032446032722521965;0.003184279389558224;0.0304351277951774;2;11;13;14;12;24
jctools;;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=MpmcArrayQueue&warmup=true;0.03;0.026481272674089115;0.03036104832603089;0.03333274907030856;0.019854145787344454;2;2147483647;2147483647;2147483647;5;2147483647
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=MpscArrayQueue;0.03;0.16906764788694376;0.9953901954335795;1.163031081222592;1.0524312917019865;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.cr;qCapacity=132000&qType=SpmcArrayQueue;0.03;0.1524920039723504;0.39674060949814094;0.34496072672856776;0.25737026337348556;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgsBaseline;limit=128000;0.03;0.02287058912284238;0.019827019744192445;0.026687325552124636;0.021505075534585225;2;15;34;11;15;15
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArg;limit=1;0.03;0.15100815982570442;0.17458793738871858;0.18556028619843126;0.17257176432986335;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
