project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=1;0.99;0.9973264716330135;0.9945905757230517;0.9956653975459168;0.99814513029089;2;6;6;6;6;8
jctools;;org.jctools.jmh.throughput.QueueThroughputBackoffNone.tpt;qCapacity=132000&qType=MpmcArrayQueue;0.99;0.982152682275911;0.8645913971056;0.9901190799397335;0.9776836925253304;4;7;10;22;13;12
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=SpmcArrayQueue;0.99;0.9471276430991471;0.9889420596894904;0.9949652188038649;0.9954276081669716;4;18;16;17;17;18
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=128000;0.99;0.7386032091883213;0.7311915106165071;0.9669767282254195;0.8792050658153993;2147483647;13;15;14;14;15
jctools;;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=NonBlockingHashSet&readRatio=75&tableSize=100000;0.99;0.9963806381653975;0.9909863453626421;0.9854998082130385;0.9977941140969099;2;6;6;6;6;6
jctools;;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=SpmcArrayQueue;0.99;0.9910386710994018;0.9952666430757136;0.9865624735890962;0.9862883503948137;2;10;7;6;8;9
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=1;0.99;0.09218131043376193;0.8782291471953102;0.7466411667956004;0.9904355364941059;5;19;15;15;10;14
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=128000;0.99;0.9933843062076257;0.9964038321544426;0.9036706575627828;0.8570568719071313;2;27;2147483647;26;17;2147483647
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=128000;0.99;0.9954919085650005;0.9923901867110945;0.9890886571741648;0.9947055954616293;2;6;9;6;6;6
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=MpscArrayQueue;0.99;0.8684854298619662;0.9744750437262969;0.9796789383520582;0.9732143198504698;2147483647;37;22;2147483647;14;26
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgsBaseline;limit=1;0.99;0.0;0.4799991265403115;0.9852385937936745;0.6789854144814842;2147483647;14;13;12;12;15
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=1;0.99;0.6961739437778596;0.8108595415670004;0.8685432861744816;0.6647561260271485;2147483647;14;11;9;21;13
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArg;limit=1;0.99;0.9933379159976733;0.9966023063825289;0.9993550617591114;0.9902053603113123;2;6;6;8;6;6
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArg;limit=128000;0.99;0.9012317732287798;0.99361874304866;0.989360585229564;0.9977933823820543;3;2147483647;2147483647;21;2147483647;37
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=128000;0.99;0.362860492247281;0.9089713646730879;0.9691148757812997;0.43147055706282833;2147483647;11;13;10;10;7
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=SpscArrayQueue;0.99;0.9837632828404372;0.9926543744684572;0.975856040212223;0.9874796362978512;3;12;18;17;13;14
jctools;;org.jctools.jmh.collections.SetOps.sum;keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet;0.99;0.9334289947177998;0.6596991056008139;0.5750951906288012;0.6627798025090709;2147483647;15;18;14;16;10
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArg;limit=1;0.99;0.9629138130553644;0.9887713172552456;0.942127082728377;0.99682881102969;5;20;10;13;8;17
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=1;0.99;0.9936567072301671;0.9936448752241376;0.9962359052094454;0.9956317781382997;2;6;6;6;6;6
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.pr;qCapacity=132000&qType=MpmcArrayQueue;0.99;0.9732985215292307;0.9905725181225153;0.984564636880639;0.9939768494818432;3;10;9;9;9;10
jctools;;org.jctools.jmh.throughput.IntrusiveQueueThroughputBackoffNone.tpt;;0.99;0.989675327044234;0.9972614640586726;0.9952575023053346;0.9959258987771065;3;6;6;6;6;6
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=1;0.99;0.5778605953289874;0.9625022098832233;0.9614829144556084;0.9206023033083436;2147483647;8;9;9;6;11
jctools;;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=MpmcArrayQueue;0.99;1.0;1.0;1.0;1.0;2;6;6;6;6;6
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneObjectArgBaseline;limit=10000;0.99;0.2927558954968342;0.9527689093210274;0.7500218824136116;0.9987722994138695;5;2147483647;14;18;2147483647;11
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=1;0.99;0.987238458023615;0.993999408854318;0.9953534295912361;0.9984870276151794;3;10;13;12;15;13
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=1;0.99;0.37011752457232194;0.7880494526505057;0.9428119908371521;0.8121839245733145;2147483647;15;15;13;15;11
jctools;;org.jctools.channels.spsc.QueueThroughputBaseline.tpt;qCapacity=128000&qType=SpscArrayQueue;0.99;0.9714403167854254;0.9831899312164524;0.9953478045960853;0.9967357672578289;4;26;19;8;23;11
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.nor;qCapacity=132000&qType=MpmcArrayQueue;0.99;0.9919472396711568;0.9867168306678584;0.9883153874371716;0.9596230444226966;2;9;11;25;11;8
jctools;;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=SpscArrayQueue;0.99;1.0;1.0;1.0;1.0;2;6;6;6;6;6
jctools;;org.jctools.jmh.latency.spsc.RingCqBurstRoundTripWithGroups.ring;;0.99;0.9860461611467299;0.9850776703734799;0.9611371867990715;0.9317010800734699;2147483647;7;14;7;6;7
jctools;;org.jctools.jmh.latency.spsc.RingBurstRoundTripWithGroups.ring;;0.99;0.9888434690487585;0.9705754607722794;0.977394207618575;0.9918546403931077;5;8;14;13;16;18
jctools;;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpscArrayQueue;0.99;0.9949449160753775;0.9431653876001252;0.9844664878387608;0.9660932762061203;2;6;8;9;8;25
jctools;;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=MpscArrayQueue;0.99;1.0;1.0;1.0;1.0;2;6;6;6;6;6
