project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioMeanCov;ratioLowerCov;ratioUpperCov;ratioMeanCi;ratioLowerCi;ratioUpperCi;ratioMeanKld;ratioLowerKld;ratioUpperKld
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.thread_teardown;;2.8658965896590603E-8;2.906700000000133E-8;2.8718543708742865E-8;2.865430000000094E-8;0.03925367731331106;0.04773329987667454;0.03844277708217189;0.039811302823889234;0.2483084608460846;0.038107061356265653;0.01183040912273682;4.0600273537725357E-203;3.0611136139977793E-6;0.14739948451473295;0.9985356;0.9896421;1.017397;1.004227;0.9998787;1.010733;0.9918446;0.9836113;1.000337
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_int_4;;5.599279927992705E-8;5.599879951980837E-8;5.5954086225868284E-8;5.6019809904951594E-8;0.044948348126056525;0.026297298397376195;0.025472367548514754;0.03819080136573605;0.05586587070071553;0.054372897527824204;0.003745321350413154;7.857782740983336E-12;2.767111020451085E-11;0.6465109815477639;0.9934779;0.9863016;1.008672;1.004758;0.9926701;1.011786;1.00253;0.9999982;1.003731
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_long_4;;5.615240000000002E-8;5.623350000000044E-8;5.611500000000046E-8;5.612711271127117E-8;0.026612798081506094;0.01532962435724952;0.022487864231237366;0.021868706512967878;0.0520776;0.0300218;0.02476150615061506;1.793945472887089E-10;2.3616636788435137E-4;0.0024253618919578782;1.00537;1.001364;1.008866;0.9924159;0.9860518;1.000156;1.000351;0.9998259;1.002523
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_baseline;;2.8526858057418483E-8;2.8676135227047067E-8;2.8679775843091806E-8;2.868130439131895E-8;0.011290496175324719;0.0036761180305185963;0.0028706225446902428;0.0032651481606739362;0.09275762324616568;0.09358372407148943;0.0835741422426728;6.710692077453029E-30;2.1325839410988494E-30;1.3865782338715728E-24;1.002751;1.001229;1.006171;1.003017;1.001287;1.006564;1.003816;1.002555;1.006934
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.thread_setup;;2.898279655931339E-8;2.9088644322162356E-8;2.8987398739875426E-8;2.8977697769778516E-8;0.04300253521068366;0.04856929137166604;0.04513175736951662;0.04102086704657008;0.065040591910278;0.00189617881572114;0.01497370459118119;1.66269568796571E-15;0.8163746754535638;0.06668973985796388;1.020816;0.9971422;1.032814;1.008576;1.002147;1.009876;1.007162;1.001675;1.008764
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_dontInline;;5.8699069906989156E-8;5.8718171817180616E-8;5.869863972794458E-8;5.866079823947028E-8;0.0023604775473522518;0.0034467854808589173;0.004250490339632039;0.001737424554486594;0.001266353257988065;8.17145127195256E-5;0.0030418066313983604;0.8767548329119339;0.992015748579421;0.7095227448016103;1.000611;1.000049;1.001193;0.99963;0.9993744;1.000533;0.9995471;0.9994511;0.9997534
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_byte;steps=10;1.0929414707353455E-7;1.0891347404220926E-7;1.0942671335667624E-7;1.0943811905952724E-7;0.10917780197451446;0.11568078195582362;0.10653173873045081;0.11304911031898787;0.034768519600402385;0.01024654398234635;0.010905923055546577;2.0691212365814813E-5;0.20962579596558073;0.18173560126983457;1.006018;0.982409;1.028924;1.017177;0.9996367;1.020619;0.9967511;0.9947081;1.00862
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.ThreadScalingBench.test;;0.0027327512575998293;0.002730423500799829;0.0027323080703998276;0.002731838668799834;0.00215457384044383;6.453224378099632E-4;0.0036232745984662155;0.003378683836090943;1.8952E-4;0.0017003;0.0017831;0.9814821361067384;0.8350430106492838;0.8271339831653961;0.9989932;0.9983123;0.9994849;0.9994016;0.9992454;0.9999721;1.000032;0.9996348;1.000747
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_boolean;;3.309079999999709E-8;3.3330933093306176E-8;3.3010899999997345E-8;3.308082424727131E-8;0.02937965572453369;0.052971762609293184;0.042061787873503106;0.03980363836601456;0.17146474647464746;0.05681905;0.009291367410223067;6.697089549428904E-98;3.434024653682482E-12;0.2551866115898155;1.018411;0.9978063;1.030819;0.9897512;0.9854861;0.9975057;1.000345;0.9990469;1.000832
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.raw;;2.9188237647530585E-8;3.025067520256172E-8;2.91190119011911E-8;2.917380000000101E-8;0.06915007419521127;0.036693871193986725;0.0688584342292544;0.04909989651928827;0.4989907054132643;0.018322146277440308;0.00604796;0.0;0.02484713547811539;0.45887397545987585;1.055838;1.023667;1.065401;1.015519;1.000641;1.021783;1.005764;0.999308;1.012614
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_long_1;;3.5902990299034167E-8;3.6181400000003395E-8;3.616303260652486E-8;3.5952895289533286E-8;0.019328865048121285;0.005709064355770722;0.002637185785134498;0.01967387683112727;0.16406785678567856;0.1681156513330869;5.129725893881518E-4;8.476131855050146E-90;3.529001275932028E-94;0.9499087703786678;1.006769;1.004179;1.013441;1.00695;1.005077;1.01331;1.001218;0.9992044;1.003578
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_char;steps=10;3.89815063012563E-7;3.886895689568653E-7;3.902608521704053E-7;3.884441776710324E-7;0.017262677302690623;0.012200769101743865;0.01734015322986291;0.010793719764855448;0.0803136324834724;0.08314122316361652;0.0106219823396452;7.926206751917002E-23;2.4006788773175172E-24;0.19336316434867273;0.9967817;0.9960169;0.9983508;1.000127;0.9969162;1.001937;0.9999863;0.9988795;1.000262
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.thread_setup;;2.8508050805081684E-8;2.865100000000165E-8;2.8655200000001646E-8;2.8683168316833303E-8;0.011949692373910737;0.0036770043949538663;0.0035901730876604946;0.0032506493280108767;0.09368408840884089;0.08808427842784279;0.09269502950295029;1.7959740298829917E-30;3.9421134469228E-27;7.231273485899611E-30;1.004101;1.000265;1.008548;1.004411;1.001168;1.00892;1.005096;1.002081;1.009358
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_short_8;;8.617523504700633E-8;8.593169316931509E-8;8.6203120312023E-8;8.61805361072183E-8;0.018798774126692924;0.016978380793510883;0.011674732486915201;0.02038612988444049;0.08648992524777582;0.023903700632115624;0.006532979763269386;3.2545019571231745E-26;0.0034191812078904413;0.42368569312817517;0.9954728;0.9948923;0.9968543;1.002219;0.9970529;1.007918;0.9978298;0.9972322;0.9990466
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_char;;3.27659531906358E-8;3.2779499999997855E-8;3.27463999999978E-8;3.276327632763067E-8;0.002220272383931731;0.004501532186595803;0.0017201964438077284;0.0017315354015510387;3.3679735947189437E-4;0.011064742948589718;0.005290076917273644;0.9670997901927693;0.1754025598536353;0.517091892519273;1.000014;0.9999921;1.000129;1.00003;0.9999806;1.000372;1.001073;0.999975;1.006469
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.thread_teardown;;2.878720000000172E-8;2.9021702170218905E-8;2.89950000000017E-8;2.8784256851372013E-8;0.010987579936901267;0.024226448814186143;0.023281258512760857;0.018806593997536206;0.13957728772877287;0.15290868;0.005364582916583317;1.650531249357329E-65;2.9857037118869593E-78;0.5111968241533533;1.014409;1.000505;1.019196;1.014582;1.000892;1.019182;1.002545;1.00087;1.00462
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_4;;5.917531753175333E-8;5.9024602460245595E-8;5.9061618485545504E-8;5.902090209020886E-8;0.017330092682325923;0.006465649784842669;0.002700022078314342;0.0015543422551856153;0.10084343767910145;0.09017831862209928;0.08902667622233318;4.881933086339444E-35;2.3655748195629122E-28;1.1224907614979863E-27;0.997133;0.9940812;0.9992683;0.9974513;0.9908216;1.000989;0.996458;0.9892792;1.000597
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_byte;steps=10;3.8682464739419906E-7;3.884171251375087E-7;3.8659995999598066E-7;3.8735019999998043E-7;0.011096003370806875;0.013433988263218434;0.01447660548275699;0.013795642524679567;0.18115324564359406;0.13178457987841397;0.010213581358135814;5.038209039692527E-109;1.374235761269962E-58;0.21099264192756806;1.009575;1.00407;1.015607;0.9996848;0.9980858;1.00001;0.9993023;0.9977058;0.9994783
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_byte_1;;3.5819545863762897E-8;3.649070000000235E-8;3.652205220522281E-8;3.6521900000002464E-8;0.02936129221404721;0.0018324865584768313;0.003559870638775083;0.0030879290395111024;0.4191704811443433;0.42417191604125903;0.42606669;0.0;0.0;0.0;1.015477;0.9996443;1.032918;1.015074;0.9992409;1.032227;1.016287;1.001568;1.032629
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.group_teardown;;2.815850000000008E-8;2.8047004700469742E-8;2.828800000000048E-8;2.808060806080604E-8;0.035793325299227734;0.04386433516657127;0.04429399640590675;0.037057662433907686;0.07133761376137614;0.07985673;0.05051711533061879;2.402295592723233E-18;1.369835882616965E-22;6.159885786340733E-10;0.9847146;0.9737399;1.004585;1.00417;0.9903324;1.011843;0.9995916;0.9985664;1.002191
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsumeCPUBench.consume;delay=0;3.269989999999782E-8;3.257961592318271E-8;3.258145814581272E-8;3.265066506650443E-8;0.008398363442885677;0.01054404523541488;0.009882315681708569;0.007932361314601812;0.05815607121424285;0.06424883488348834;0.012991128095707861;1.0629430679670413E-12;3.590630095811297E-15;0.11161803402278114;0.9978615;0.9938804;0.9992352;0.994168;0.992314;0.9987084;0.9980908;0.9946445;1.00281
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_float_8;;8.886118611861576E-8;8.894199419942304E-8;8.889930000000317E-8;8.892589258926252E-8;0.0032997740583721384;0.006526823245819981;0.004674621171219812;0.004588578077176017;0.006696309194875883;0.008551275127512751;0.009722812281228123;0.41217875498204604;0.2949793708847992;0.2337568846082898;1.000981;0.9989381;1.001625;0.9984288;0.9979342;1.000487;1.000977;1.000892;1.001123
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.EmptyBench.empty;;2.9658300000001247E-8;3.0145500000001056E-8;2.968743748749861E-8;2.9668933786758666E-8;0.06721718944263533;0.03300558536154892;0.06379376727483534;0.06921133165324464;0.25176842;0.008538677735547109;0.00574857445736572;9.057119486541101E-209;0.29570337907980015;0.48144317398376146;1.006674;0.9963404;1.030572;0.9992414;0.9949637;1.00145;1.001739;0.999997;1.004138
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.benchmark_teardown;;2.9643700000001195E-8;2.968466846684832E-8;2.9689368936895325E-8;2.97171868747516E-8;0.059137656490782564;0.0022192974448098047;0.002775088803515435;0.006843716739176502;0.021553155315531553;0.017642904290429043;0.019938691619876596;0.008300891360648942;0.030718705533903854;0.014624215735156678;1.003641;0.9820911;1.031337;1.003256;0.980394;1.031438;1.002464;0.9792127;1.030581
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_boolean;steps=10;3.651568784392056E-7;3.6805552220888265E-7;3.677822128851538E-7;3.6715273054609496E-7;0.02738872517336203;0.03119801858352208;0.024263675605667657;0.02152499823016549;0.1793031569806512;0.17016122106671583;0.001903471621602504;7.831620878453587E-107;2.076565551980562E-96;0.8156901695653817;1.010557;1.000828;1.016039;1.013279;0.9979504;1.018484;1.003417;1.00193;1.00483
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_short;;3.325415083016378E-8;3.309760976097322E-8;3.30963096309602E-8;3.320078031212258E-8;0.03189410423292307;0.022305467233605537;0.02320086558714006;0.04829642494599649;0.05518751515079494;0.05323029802480148;0.009712515869434082;1.3953672608746612E-11;7.091863078767617E-11;0.23429923599493607;0.9952562;0.9872687;0.9995722;0.994949;0.989186;1.000032;1.007555;0.9991168;1.013234
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.benchmark_setup;;2.8400040004001257E-8;2.834143414341487E-8;2.8334800440132637E-8;2.830863086308684E-8;0.00934507363158786;0.005529534723050427;0.0023610509182335625;0.0022515823600850198;0.05079730895381768;0.04123924446060691;0.048745274527452746;4.942867362500278E-10;4.415235664192593E-7;2.376115946414703E-9;0.9974854;0.9941035;0.9996733;0.995839;0.9913617;0.9984865;0.9973235;0.9933842;1.000232
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_Object;steps=10;1.087328732873297E-7;1.094515903180666E-7;1.0918885665699968E-7;1.0917336934774125E-7;0.009533375090711902;0.014149331413251934;0.006783265198470294;0.011306447505583142;0.22197146700067086;0.20351551009857413;0.19787270715028032;1.0283590954592798E-162;4.2607232592671093E-137;1.0874300618005504E-129;1.002986;1.001804;1.005925;1.002407;1.000415;1.006137;1.00663;1.003043;1.007615
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_int;steps=10;9.960162032406466E-8;9.853111244497709E-8;1.0445538215286071E-7;1.04662366236623E-7;0.24981320000941862;0.3206352027616824;0.003832169545979396;0.006136727785532715;0.021158163205270107;0.15012946566904417;0.13750061874874356;0.009573040612087302;1.7707889006768368E-75;1.2623697719059405E-63;0.9958331;0.9625446;1.031746;1.07392;0.9627289;1.229305;1.076038;0.9646971;1.231261
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_boolean;;3.3350740296117195E-8;3.330506101220121E-8;3.3367373474693834E-8;3.3296129612960124E-8;0.045547850490340026;0.05831068711667474;0.05925707503042255;0.06763428637871423;0.012222402463686015;0.012615308175680755;0.0011752950472565008;0.13447902064608863;0.12239876423671092;0.8855534856197297;0.9978018;0.9959216;1.000627;1.003077;1.001071;1.006817;0.9865493;0.9744139;0.996337
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.group_setup;;2.844384438443889E-8;2.8935200000001762E-8;2.8471347134714134E-8;2.846464646464699E-8;0.04883940574313373;0.03381006264282526;0.04732328731434074;0.04816599742609692;0.2687001900190019;0.01247344456417839;0.007414691469146915;1.7297374674135845E-237;0.12662078903842466;0.3638438130557866;1.008413;0.9982376;1.027959;0.9966672;0.9952347;0.9997068;1.00554;1.001348;1.006988
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_byte;;3.276809999999769E-8;3.262739999999797E-8;3.2617685305589744E-8;3.276465293058395E-8;0.018169143648246927;0.020313626902237814;0.01090261445062458;0.02562303537095232;0.11909707;0.11455971791537461;0.008865325775697248;3.448928472171821E-48;1.0325297220759753E-44;0.2776380749250176;0.9893473;0.9842149;0.9957887;0.9956331;0.9847643;0.9998809;0.9992748;0.9976232;1.000961
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_8;;1.0799439271051554E-7;1.0911836571198998E-7;1.0911570082213091E-7;1.0704088586029876E-7;0.052197413305774515;0.034009741672537265;0.0461406122033936;0.03623732421984421;0.06631840900480859;0.07524829400739509;0.002065291972515719;4.793249289254175E-16;3.360743475529154E-20;0.8004618550237679;1.013271;1.00277;1.036317;1.021694;1.0052;1.0354;0.9978573;0.9890923;1.005805
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.benchmark_teardown;;2.9573514702941524E-8;2.8352140856343136E-8;2.8331200000000663E-8;2.8334100000000486E-8;0.0770016908777316;0.006114338662055019;0.004716628170302676;0.003671224580334486;0.5763383469010729;0.5782650230046009;0.58564408;0.0;0.0;0.0;0.9602838;0.9315767;0.9985173;0.9590492;0.927608;0.9972225;0.9584364;0.9297069;0.9966019
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_dontInline;;5.895119023804682E-8;5.9021104220843595E-8;5.903270327032671E-8;5.9028105621124073E-8;0.004975455212590944;0.004001518740536475;0.002267478430156241;0.002364305692731719;0.04294353569653719;0.06027454115685623;0.052900300060012;1.4497480270024434E-7;1.5668628218116443E-13;9.266891897725674E-11;1.002418;1.00172;1.004096;1.00196;1.000888;1.004478;1.002428;1.001458;1.00471
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Array_8;;1.3711176765147865E-7;1.4237377512880195E-7;1.3731898277933688E-7;1.3977645994572477E-7;0.03017092535147449;0.13247061312901257;0.02869693406523028;0.08667683061369462;0.020630986888454713;0.08389769275459044;0.024377531825133834;0.0117573614807703;9.80859156189378E-25;0.0028801967886956637;1.030568;1.001974;1.083773;0.9984203;0.9960213;1.004578;1.023885;0.9982486;1.065633
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_int;;3.271299999999768E-8;3.3089317863569834E-8;3.307581516302966E-8;3.269016901689967E-8;0.016489336498323938;0.022726421035962112;0.021433234743497467;0.024320942711089803;0.23982075415083018;0.24230824164832968;1.6788036075061796E-4;1.3383286796117961E-189;1.6456608622397797E-193;0.9835974429185731;1.017687;1.006636;1.023182;1.007186;1.003118;1.011695;1.003116;1.000416;1.005046
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_Array;;3.400570171050886E-8;3.39857999999956E-8;3.4119599999995985E-8;3.4101010101006E-8;0.009829422225567768;0.015249665834305051;0.021065559475148973;0.019848539813652855;0.030558167450235072;0.011897069120736221;0.012262592395853247;1.824005790159218E-4;0.14513247160861376;0.13316373357399236;1.002511;0.9982229;1.003952;1.002981;0.9980424;1.011856;1.004473;1.003047;1.007735
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeValueBench.test;;3.689694969497077E-6;3.7001716000001246E-6;3.702964089226895E-6;3.7010677067707856E-6;0.22554004248270973;0.2249650469564816;0.2285682066050987;0.3260879348245727;0.02235926592659266;0.030421297606403632;0.025329948477944415;0.006175720379390394;1.9503122414102627E-4;0.0019224250016146617;1.036761;0.999835;1.089216;1.03853;1.000281;1.093517;1.035659;1.001508;1.088656
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.NanoTimerBench.granularity;;6.00393078615716E-8;5.7730946189235834E-8;5.767403480695916E-8;5.770611183354771E-8;0.14075836352975288;0.005706962123107006;0.005787123931006722;0.004956234170064224;0.3794574578048236;0.3530185032805721;0.3455397827710822;0.0;0.0;0.0;0.9539958;0.8742448;0.9991032;0.9529681;0.8735056;0.9985946;0.952048;0.873274;0.9973284
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_boolean;steps=10;1.0478769999999734E-7;1.047379737973792E-7;1.0444738947789519E-7;1.0466836683668294E-7;0.008003091691556012;0.005426739965209326;0.004520052046182829;0.00815632478183412;0.06727732773277327;0.10016014202840567;0.08106716262185275;1.7315711260276778E-16;1.3765782453572664E-34;3.1476991326663915E-23;0.9977821;0.996603;0.9998506;0.9978593;0.9945091;1.000791;1.000102;0.9986499;1.002205
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_float;steps=10;1.0699439831949381E-7;1.06802181308782E-7;1.0655931186236913E-7;1.0709101820363777E-7;0.014873040265921811;0.015173276457733758;0.01814849846299363;0.017299658432824876;0.1566073183972402;0.16391889961467335;0.008759909429119994;5.917596352407546E-82;1.2742525969273665E-89;0.2834037328895067;1.000251;0.9959845;1.002154;0.9987471;0.9946668;1.001941;1.002762;1.001243;1.004157
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.raw;;2.8812900000001707E-8;2.8930100000001582E-8;2.8830100000001684E-8;2.8813700000001495E-8;0.038615548722051356;0.04459473304563208;0.03186947695247187;0.03729929669184687;0.09109019;0.00491292;0.0031842084208420843;6.697706221604948E-29;0.5473789662987858;0.6965625806795795;1.003772;0.9954322;1.012627;0.9997956;0.998371;1.001706;0.9924363;0.9875185;0.9967294
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_long;;3.301009999999721E-8;3.276745349069603E-8;3.2790658131624006E-8;3.275979999999775E-8;0.01641893766728823;0.001437994863868057;0.005062248888821211;0.0013339584928283882;0.1785744148829766;0.18263299659931986;0.1984934793479348;5.107882292195237E-106;8.398506821547721E-111;1.5680323696484704E-130;0.9904455;0.9755437;1.000068;0.9903147;0.9750639;1.000157;0.9900476;0.9751661;0.9999084
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CurrentTimeMillisTimerBench.granularity;;9.987414442887428E-4;9.989654913895533E-4;9.990013231877112E-4;9.991635420335127E-4;0.0015413929847245481;0.0013110670496125551;0.0012171239398339273;6.13207367776215E-4;0.004000639935756474;0.002501731824138156;0.0037016712079534614;0.6242807468698903;0.7593889051476919;0.6503709632962;1.000483;0.9999432;1.000984;1.000308;0.9998251;1.000469;1.000417;0.9999683;1.000916
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_boolean_1;;3.6170268107246195E-8;3.62320696208896E-8;3.719991999200058E-8;3.6145829165836623E-8;0.04689596736577425;0.048665522377536075;0.020688496429286832;0.040004859046246566;6.893924920173131E-4;0.5309524549893965;0.0017278383169383152;0.93272560415651;0.0;0.8324230501817391;1.008568;1.005896;1.010199;1.033336;1.009659;1.041571;1.000951;0.999054;1.002494
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.ThermalRundownBench.test;;0.0027324821503998385;0.002730829414399836;0.0027316727807998485;0.002732218777599829;0.0017376900506997663;0.0026926076878288395;0.0017674118252590987;0.003815438894419433;0.00986785;0.00109607;0.00285276;0.22684359609050841;0.8932149670841408;0.7268028574935588;0.9996886;0.9991482;1.000981;0.9999585;0.9995177;1.000957;0.999309;0.9989428;1.000221
