project;commit;benchmark;params;f1;f2;f3;f4;f5
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.thread_setup;;12;12;32;13;11
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_short_8;;10;19;18;20;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_char;;12;12;10;12;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.thread_teardown;;13;12;9;12;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_4;;10;9;10;10;8
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_byte;steps=10;10;9;11;15;9
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_byte_1;;12;12;9;11;7
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.group_teardown;;7;13;9;8;11
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsumeCPUBench.consume;delay=0;13;9;14;14;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_float_8;;10;8;9;10;8
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.EmptyBench.empty;;17;13;11;9;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.benchmark_teardown;;17;16;11;9;17
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_boolean;steps=10;14;15;13;14;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_short;;11;14;9;15;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.benchmark_setup;;11;9;13;12;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_Object;steps=10;17;17;15;17;31
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_int;steps=10;16;10;9;17;11
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_boolean;;11;14;13;18;12
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.group_setup;;12;12;13;11;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_byte;;13;10;14;12;19
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_8;;2147483647;9;2147483647;12;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.benchmark_teardown;;26;10;13;17;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_dontInline;;12;12;13;13;28
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Array_8;;13;11;11;15;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_int;;12;12;10;15;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_Array;;16;14;15;14;15
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeValueBench.test;;16;9;8;17;9
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.NanoTimerBench.granularity;;11;10;16;11;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_boolean;steps=10;16;23;16;15;17
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_float;steps=10;15;16;15;15;15
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.raw;;16;14;12;12;12
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_long;;12;12;11;16;12
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CurrentTimeMillisTimerBench.granularity;;6;6;6;6;6
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_boolean_1;;12;11;8;9;7
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.ThermalRundownBench.test;;6;6;6;6;6
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_Array;;13;12;15;16;15
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_4;;12;15;12;8;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_double;;10;10;15;15;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_8;;14;12;11;11;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_char_1;;10;11;9;10;8
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_byte;;12;12;15;13;21
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.ScoreStabilityBench.test;delay=10;6;6;6;6;6
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_1;;9;8;8;9;7
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_byte_4;;14;15;11;13;8
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_char_8;;21;16;10;13;15
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.group_teardown;;9;16;23;10;25
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_double;;10;10;14;12;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_char;;13;12;10;24;9
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_1;;14;17;16;17;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_long_8;;10;23;26;10;9
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CurrentTimeMillisTimerBench.latency;;9;10;18;10;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_float;steps=10;9;10;13;14;11
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_double;steps=10;8;10;12;25;19
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.group_setup;;14;15;13;14;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_boolean_4;;14;13;9;8;7
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_double;steps=10;15;21;10;18;17
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.thread_teardown;;30;14;30;12;17
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.benchmark_setup;;29;8;12;2147483647;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_short_1;;7;8;8;7;8
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Array_4;;11;15;11;9;25
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_Object;steps=10;11;11;9;11;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_int;;11;27;10;15;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_byte_8;;13;20;21;23;25
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_exclude;;17;14;8;9;17
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_float_4;;12;12;9;16;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_long;steps=10;9;9;10;9;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.raw;;10;12;10;13;16
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_Array;steps=10;23;10;16;16;16
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.group_setup;;12;15;15;13;11
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.baseline;;34;30;13;17;15
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_baseline;;11;10;11;13;11
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.thread_setup;;15;13;17;18;15
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_long;steps=10;16;24;17;16;18
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_short;steps=10;10;16;21;17;16
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_inline;;9;11;9;10;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.benchmark_teardown;;13;24;8;8;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_float;;10;14;15;10;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_Array;steps=10;10;10;12;10;9
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_short;steps=10;9;12;9;13;10
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_Object;;12;14;15;16;15
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_boolean_8;;11;18;11;15;23
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_Object;;18;18;14;21;14
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.NanoTimerBench.latency;;10;12;9;12;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_exclude;;12;22;15;14;13
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_long;;14;13;26;14;12
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_char;steps=10;15;26;18;16;15
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.group_teardown;;10;11;20;10;9
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_float_1;;8;2147483647;8;8;9
