project;commit;benchmark;params;f1;f2;f3;f4;f5
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleProxiesAsIFInstance.testCall;;11;13;13;15;26
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=10000000&workers=0;9;7;11;15;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.Locks.testSemaphore;;16;43;14;13;22
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testByte;length=1200;13;17;20;18;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph2.inner4;;6;6;6;6;6
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=100000&workers=0;12;20;9;13;2147483647
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainMrefUnbound.call2;;25;13;18;15;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Limit.par_limitHalf;size=100000;18;27;25;14;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeAcquire.testMultiPType;;2147483647;9;26;12;27
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.seq_into;size=100000;18;22;2147483647;37;49
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.decrypt;cipherName=DESede&length=1024;9;13;10;10;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.ForEach.seq_chain123;size=100000;14;2147483647;22;29;27
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutFloat;size=10;39;45;46;42;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testLong;length=5;16;15;13;13;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Filter.seq_chain_123;size=100000;17;38;18;20;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap1.call4;;14;17;11;14;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Sorted.par_invoke;size=100000;28;24;23;18;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.gc.Alloc.testSmallObject;;15;18;13;14;24
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.UniqueElements.seq_chain;size=100000;2147483647;43;15;34;37
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AllMatchShort.par_mid;offset=100&size=100000;43;16;37;9;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertBoxing.test_3_Call;;9;13;11;9;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.seq_start;offset=100&size=100000;2147483647;13;19;13;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.lambdaL;;13;10;24;23;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lang.LockUnlock.testRecursiveSynchronization;innerCount=100;2147483647;28;17;24;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph2.lambda2;;6;6;6;6;6
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.FloatingDecimal.twoDecimalsDoubleToString;;28;25;24;32;18
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainMrefUnbound.call4;;11;13;13;15;22
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Reduce.par_chain_123;size=100000;18;18;15;16;19
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testLong;length=1;11;12;12;25;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetByte;size=10;28;33;21;27;18
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.decrypt;cipherName=DES&length=1024;7;7;9;7;29
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function1.baselineLL;;12;12;13;13;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertReturnReference.test_3_Call;;11;13;9;16;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeGenerify.testUnwrap;;17;14;13;9;21
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap1.call8;;25;10;17;13;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testInt;length=10;2147483647;12;16;2147483647;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.par_end;offset=100&size=100000;17;6;33;12;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.test;size=10000000&threshold=10000&workers=0;26;8;19;11;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=10;11;20;12;13;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.AtomicIntegerUpdateAndGet.testLambdaCapture;;18;12;11;21;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.NoneMatchShort.seq_start;offset=100&size=100000;15;17;13;15;25
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesDropArguments.baselineRaw;;18;11;28;17;22
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-1&length=64&provider=SUN;10;11;11;9;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringHttp.bufferResponse;;26;22;16;17;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.SecureRandomBench.nextBytes;algorithm=SHA1PRNG&dataSize=64&shared=false;2147483647;2147483647;2147483647;2147483647;2147483647
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.xml.DOM.testModify;;10;2147483647;2147483647;13;31
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeChangeParam.baselineRaw;;17;18;15;15;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutShort;size=1000;28;24;23;23;39
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture0.inner_this_2;;27;13;2147483647;18;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function1.mrefLL_LL;;8;8;8;8;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesExactInvoker.testInvoker;;13;11;27;18;19
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.par_iterator;size=100000;2147483647;2147483647;2147483647;2147483647;2147483647
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Map.par_chain_111;size=100000;10;11;12;21;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutLong;size=1000;18;26;14;26;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopy.copyLoop;;14;13;10;18;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.NoneMatchShort.seq_end;offset=100&size=100000;16;17;17;30;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.test;size=10000000&threshold=1000000&workers=0;33;2147483647;14;38;18
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=150;28;13;10;10;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph0.lambda4;;8;9;29;9;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatch.seq_chain111;size=100000;41;23;27;17;22
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetInt;size=1000;9;10;25;29;2147483647
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.reflect.GetAnnotation.doReflectionCachedNoMethodAlloc;;14;30;23;12;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lang.Throw.throwASyncException;;21;16;15;28;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetFloat;size=10;29;23;2147483647;26;35
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Bulk.hm_par;;31;35;16;29;18
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testLong;length=10;10;17;12;14;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.NewInstance.threeDifferentPublicConstant;;20;14;20;20;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AnyMatch.par_chain111;size=100000;18;10;13;20;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutLong;size=10;15;29;29;12;38
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesIdentity.testInvokeCached;;22;15;11;17;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.DivRem.test32DivRem32;;13;13;13;13;17
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ForEach.seq_chain111;size=100000;41;18;38;40;18
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesGuardWithTest.testInvoke;;16;15;13;29;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.Decomposition.thinktime_parallel;N=1000&Q=1000&S=10;14;11;21;16;33
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.ArraysEquals.testByteFalseMid;;13;36;26;19;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.baseline_prim_acc;size=100000;16;19;14;16;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap4.call4;;13;27;13;13;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Clone.cloneThreeDifferent;;12;12;19;16;25
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture0.lambda_this_2;;30;12;19;15;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.concat16p8p7;;17;26;2147483647;2147483647;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AllMatchShort.seq_start;offset=100&size=100000;31;12;13;17;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesConstant.interCreateCached;;11;15;44;28;2147483647
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.baselineI;;14;14;10;9;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesInsertArguments.invoke_C2;;14;30;17;13;21
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testChar;length=70;15;33;19;30;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesInsertArguments.baselineRaw;;12;2147483647;13;11;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.mref_bndL_I;;14;20;15;14;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testChar;length=3;11;9;14;12;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsSpreader.testSpreaderCached;;16;13;22;10;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertReturnVoid.baselineExact;;13;14;20;12;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetInt;size=10;26;29;26;12;36
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.test;size=10000000&threshold=1000&workers=0;15;15;39;15;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph1.lambda2;;6;6;6;6;6
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.ArrayStoreCheck.testArrayStoreCheckComplex2;;41;13;20;26;28
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.innerL;;13;10;25;11;2147483647
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AllMatch.seq_chain123;size=100000;22;27;22;24;19
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testChar;length=150;21;13;31;13;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Reduce.par_invoke;size=100000;13;14;11;24;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringOther.internUnique;;29;23;25;27;27
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Limit.seq_limitFull;size=100000;20;31;15;36;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.PipelineSetup.seq_test08;size=100000;27;14;15;16;19
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Filter.seq_chain_111;size=100000;9;30;18;12;17
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetByte;size=10;10;16;16;12;19
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.PostAllocationStores.testAllocationWithNullVolatileStores;;17;16;44;26;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Limit.seq_limitHalf;size=100000;26;19;25;25;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.decrypt;algorithm=RSA_ECB_PKCS1Padding&dataSize=32&keyLength=2048;31;42;29;9;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.toStringCharWithString8;;11;15;22;14;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.PipelineParMultiple.bulk_into_anon;size=100000;8;8;20;9;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetDouble;size=1000;10;11;12;8;10
