project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioLowerCov;ratioUpperCov;ratioLowerCi;ratioUpperCi;ratioLowerKld;ratioUpperKld
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesFoldArguments.invoke_Target;;3.9159399999999803E-8;3.8579173752126654E-8;3.9004801440432413E-8;3.906291258251672E-8;0.02848583674943096;0.03823305221912972;0.047700282167361135;0.03032540099820162;0.3365581074322297;0.11622063619085726;0.06405970194038808;0.0;5.747119356731267E-46;4.326408052982581E-15;0.9736896;0.9962014;0.9827288;1.001519;0.9976486;1.000127
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Longs.toStringBig;size=500;3.4318335334133764E-5;3.625562224889976E-5;3.4239519855957146E-5;3.448406280628071E-5;0.018819766860692123;0.06423778960413457;0.020422594037162265;0.033337881475417386;0.16858134810546868;0.14314853679793413;0.0035001299249572816;1.1455870550906416E-94;8.677372905631952E-69;0.6682053878240619;1.030144;1.07842;0.9910688;0.9975286;0.9965667;1.011169
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lang.LockUnlock.testRecursiveLockUnlock;innerCount=100;9.94287359999979E-6;9.955763199999782E-6;9.965044504450149E-6;9.95483519999977E-6;0.007534415955796989;0.011325735961873758;0.010860361561824156;0.008370047681606676;0.00605783;0.060123362336233624;0.03397015;0.4581412153194737;1.7953988602394267E-13;3.177286875824584E-5;1.000236;1.004277;1.000681;1.003983;1.000999;1.001894
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.AckermannI.func;;3.0041999999998135E-9;2.9999999999998155E-9;2.9999999999998155E-9;3.0015999999998148E-9;0.0020300949341491986;0.0;0.0;0.0011996539293247532;0.0042;0.0042;0.0026;0.6069863487891283;0.6069863487891283;0.7501620416675757;0.9975521;0.9996381;0.9975785;0.9996677;0.9983908;0.9996688
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.par_mid;offset=100&size=100000;1.4702110400000018E-5;1.511617261726171E-5;1.4617092399999957E-5;1.5592012601260183E-5;0.09009238151716775;0.11315086225034002;0.06713873769812004;0.1539311199294017;0.021922402240224022;0.00838731;0.04274653465346535;0.00725730629849747;0.3043235624600893;1.6489722832265426E-7;1.025364;1.050004;0.9901922;1.015038;1.038884;1.106735
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.lambdaI;;3.354639999999739E-8;3.38536268134052E-8;3.3552099999997367E-8;3.365333066613061E-8;0.038172306783621046;0.052750692839864256;0.039949119186192754;0.033101161138031805;0.14056706353176587;0.00200001;0.0169127225445089;2.1106953669765223E-66;0.8064997336525226;0.038338086996906835;0.994917;1.03453;0.9980141;1.002172;0.9939392;0.9992029
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-256&length=1024&provider=DEFAULT;9.957067200000166E-6;9.977134400000106E-6;9.985806399999698E-6;9.97384320000015E-6;0.005663863556321851;0.007902447541618339;0.00981947932814982;0.006735768384765957;0.04570756;0.23330212;0.01446596;2.1700133958331758E-8;1.4616685501367485E-179;0.07644989369961733;1.00114;1.003273;1.001009;1.005083;1.0003;1.001443
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoQueued.baselineRaw;size=10000000&threshold=4&workers=0;0.022399161716998166;0.022409166367997863;0.02240971043099776;0.022397467965997887;9.933319523414046E-4;0.002730937099646667;0.0035620427793216446;0.0023936081153182022;0.07988921;0.08955875;0.0483351;1.3170313337437774E-22;5.423073388755508E-28;3.2259099757617743E-9;0.9994943;1.001319;0.9994258;1.00202;0.9997354;1.001165
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.test;size=10000000&threshold=50&workers=0;0.00526934179379998;0.0051852935202000095;0.005233135615800017;0.005136014542000008;0.16238173166004854;0.2516037133978016;0.2745749101096731;0.30709564748443585;0.02329857;0.01469188;0.08269395;0.004325290316886704;0.07196562808003366;4.1655710626960806E-24;1.002288;1.08009;1.005165;1.100688;0.9517264;1.083266
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsCollector.baselineRaw;;3.1837502501501093E-8;3.2274020639214586E-8;3.1786057211442405E-8;3.204423713511896E-8;0.021070159509125486;0.04058963135966029;0.040260626838929434;0.048572747967926384;0.014896313802709038;0.018525878479678324;0.013070356006361365;0.06826829795565893;0.023302593760383367;0.10976230425848554;1.010328;1.030319;0.9991024;1.018261;1.005351;1.032311
