project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.AckermannL.inner;;0.99;1.0;1.0;1.0;1.0;2;10;14;12;13;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.toStringCharWithChar4;;0.99;0.9937848026082161;0.6197344855449589;0.9852300771425815;0.9598789553822656;2;16;12;12;16;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.FindAny.seq_invoke;size=100000;0.99;0.7175701805705378;0.9957193425953941;0.9812792612430987;0.9838928244463778;3;11;9;12;22;19
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AllMatchShort.seq_end;offset=100&size=100000;0.99;0.8450363634400146;0.9827332062156894;0.9376671730923665;0.9689083015235185;2147483647;14;25;14;15;19
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=1;0.99;0.0;0.9285291232898212;0.0;0.0;2147483647;8;14;19;15;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsCollector.testCollector;;0.99;0.9563702862871858;0.9434374842731815;0.973566577345982;0.9817817915506002;2147483647;10;8;9;49;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ReduceBase.par_chain_123;size=100000;0.99;0.9791233155339792;0.996691472162487;0.8775042577875534;0.9912691362657138;3;12;14;10;11;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleBindToCurry.baselineRaw;;0.99;0.0;0.9284095979508699;0.9811593927329286;0.6957125973066054;2147483647;8;14;12;18;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture0.inner_this_8;;0.99;0.9894291688678664;0.5260272427410575;0.9601716771242248;0.9929352558453474;5;14;15;7;2147483647;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatchShort.seq_mid;offset=100&size=100000;0.99;1.0;1.0;1.0;1.0;2;18;17;18;22;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesFoldArguments.invoke_Target;;0.99;0.6634145977022013;0.6421137963185525;0.8719130077734814;0.7887926656037633;2147483647;12;8;13;11;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Longs.toStringBig;size=500;0.99;0.9282881754127399;0.8411808534203451;0.9875144601032896;0.9938876951550668;5;26;24;20;21;21
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lang.LockUnlock.testRecursiveLockUnlock;innerCount=100;0.99;0.98697473388745;0.9960805241201299;0.9944398649180958;0.9585914457623039;3;7;8;8;8;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.AckermannI.func;;0.99;1.0;1.0;1.0;1.0;2;6;6;6;6;6
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.par_mid;offset=100&size=100000;0.99;0.9942270427472568;0.995909848184976;0.9969908475364653;0.9988510846217198;2;6;6;6;6;6
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.lambdaI;;0.99;0.2393830838935866;0.7621333140496218;0.9689710804217262;0.9924272221819868;5;35;13;10;9;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-256&length=1024&provider=DEFAULT;0.99;0.9709269731510506;0.9315977155925057;0.9958540940697166;0.9823742725177149;4;9;22;11;10;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoQueued.baselineRaw;size=10000000&threshold=4&workers=0;0.99;0.9704283992848761;0.9931130738192241;0.9926155422918692;0.9821348520718095;3;9;8;25;6;7
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.test;size=10000000&threshold=50&workers=0;0.99;0.8747788787149317;0.9705969642198623;0.9705725321933498;0.7372820027919645;2147483647;11;13;15;13;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsCollector.baselineRaw;;0.99;0.9976141398847771;0.9886523936668866;0.9953637606258726;0.9963925667594885;2;10;13;9;9;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap1.call1;;0.99;0.4293452028619638;0.8966463720731275;0.9939342340944807;0.9495200946156516;4;14;14;17;13;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testCallPoly3;;0.99;0.0;0.2711557280054732;0.823872437282927;0.9851413084625179;2147483647;37;11;9;26;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_OAEPPadding&dataSize=32&keyLength=3072;0.99;0.8854125003268994;0.9880582736885446;0.9917250300029422;0.9958347621220105;4;14;16;13;16;15
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.SortedUnique.par_invoke;size=100000;0.99;0.9946120108634289;0.9833359182118019;0.9898640473751065;0.9961686868579006;2;9;13;11;12;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.CharsetEncodeDecode.decode;size=16384&type=ISO-8859-15;0.99;0.968003178861925;0.9954563984577645;0.9757899563357412;0.985522539025609;3;12;14;13;12;23
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testInt;length=300;0.99;0.9943621787694354;0.5976218604884194;0.6976429563780376;0.9196737962418519;2;15;10;8;16;20
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertWidening.test_2_MTConvert;;0.99;0.16339649230203163;0.8560777758077253;0.9326793818150914;0.5825881944075529;2147483647;10;13;11;13;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap0.call2;;0.99;0.0;0.9373807255709704;0.16354775529876256;0.656524978736955;2147483647;18;10;23;23;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.par_forEach;size=100000;0.99;0.9848756326612742;0.9789946381704806;0.9817155963269919;0.995415992612473;5;7;7;7;8;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleInvokeWithArgs.baselineRaw;;0.99;0.0;1.0;0.0;0.9746645321931344;3;16;13;15;9;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetLong;size=10;0.99;0.9524974191538735;0.988649950889099;0.8664548653558223;0.9565995907381815;2147483647;6;26;10;12;37
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=1;0.99;0.279147466275957;0.9691309914379771;0.9718695896152927;0.8284432408355339;2147483647;10;8;9;10;2147483647
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=600;0.99;0.9994468859419247;0.9553810923664493;0.626850437050077;0.9964296533836036;2;31;12;12;16;44
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetChar;size=10;0.99;0.9559880020693017;0.9630157637844128;0.9942103037474169;0.9975506225811072;4;16;6;15;9;6
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ForEach.par_invoke;size=100000;0.99;0.9782149999852899;0.9528607286434297;0.9895535906631384;0.9842337164129317;2147483647;15;15;20;11;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.ArraysEquals.testCharFalseEnd;;0.99;0.1406427495145773;0.8704686355371454;0.9789364866829713;0.9135741111887002;2147483647;32;14;15;14;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=10;0.99;0.0;0.8925769256964341;0.6608985399330266;0.49177618824256664;2147483647;9;18;13;14;18
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupAcquire.baselineNew;;0.99;0.1379607023200547;0.892792199198917;0.921720523719818;0.978590231438133;2147483647;14;11;10;18;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.logging.LogRecord.testFine;;0.99;0.9429336516058766;0.9786648655087086;0.992385533618153;0.9860683950340297;4;15;26;2147483647;11;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeGenerify.testWrapErase;;0.99;1.0;0.0;0.9814215536726691;0.9569060052945427;2;12;14;14;9;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.reflect.GetAnnotation.doReflectionCached;;0.99;0.8168899186730102;0.9255132369270549;0.9672185792503843;0.9651791117518221;2147483647;11;8;11;9;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Sorted.seq_chain;size=100000;0.99;0.9584587699975498;0.9540442767881075;0.9940687704900256;0.9685115635907509;4;21;22;21;21;21
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.IntegerSum.Lambda.bulk_par_lambda;;0.99;0.946045464199588;0.9057970675291297;0.9650067125467271;0.9814065032893318;2147483647;10;9;11;15;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Map.seq_chain_123;size=100000;0.99;0.07748060639073864;0.9654930749590825;0.716185234250506;0.965789273819949;2147483647;10;10;8;8;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.Straighten.testStraighten2int;;0.99;0.8772284173014149;0.4931428480240206;0.5521590893176552;0.9651196893219146;2147483647;14;11;14;12;11
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetByte;size=100000;0.99;0.9743894995064047;0.9171507530688657;0.9858678073719099;0.9882680860215143;2147483647;27;25;11;13;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutChar;size=100000;0.99;0.9879365609048643;0.9930573529733882;0.9882680273125894;0.9671660353544986;3;14;14;10;19;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Lambda.bulk_par_methodRef;;0.99;0.9873943801735214;0.9882830405542974;0.9703505558725152;0.9924188484129954;5;21;21;20;21;19
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Systems.nanoTime;;0.99;0.0993111135213634;0.7640564704465753;0.609332004723973;0.8071093995431718;2147483647;38;12;17;13;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringUpperLower.lowerToLower;;0.99;0.48228798863588435;0.9295516321203591;0.32228897514664784;0.9588758467870783;2147483647;18;2147483647;12;10;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph1.inner4;;0.99;1.0;0.0;0.9788816255243757;0.7296620447153169;2;33;37;14;33;31
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ReduceBase.par_chain_111;size=100000;0.99;0.9950748666443031;0.9962563456940355;0.9952771301912692;0.9904468984458294;2;12;13;13;11;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-1&length=1024&provider=SUN;0.99;0.7087515175086297;0.6647769394593647;0.9557645877404802;0.9733911039791131;2147483647;9;11;11;14;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.toStringCharWithChar2;;0.99;0.6243815965404982;0.9689585473202809;0.7294520373797014;0.9680581981964838;2147483647;13;10;19;10;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Lambda.bulk_par_lambda;;0.99;0.9744767194448534;0.989422617338718;0.9910441541103899;0.9973780828471841;4;19;19;20;20;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.io.RandomAccessRead.test;fileSize=1000000;0.99;0.7483586793649336;0.3118745456089134;0.9064699040344272;0.7546559781916621;2147483647;12;15;19;11;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleProxiesSuppl.testInstanceTarget;;0.99;1.0;1.0;0.0;0.0;2;12;12;12;10;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Lambda.bulk_seq_methodRef;;0.99;1.0;1.0;1.0;1.0;2;27;12;18;18;13
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_PKCS1Padding&dataSize=32&keyLength=2048;0.99;0.8530983088088312;0.9691668467724751;0.8868909775004512;0.9938260876989693;5;15;16;18;17;18
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testSingle2;;0.99;0.0;0.9450515939143111;0.99310070180957;0.9595212646306063;4;13;16;16;10;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Limit.par_limitHalf;size=100000;0.99;0.9878972013946179;0.9928982215178767;0.9875077559281314;0.9913534070959409;3;8;10;10;7;7
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Limit.par_limit1;size=100000;0.99;0.8995300122090094;0.9945807545509475;0.995637267294865;0.993452220871125;3;12;7;10;11;9
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleBasicInvoke.baselineReflect;;0.99;0.9716578158567534;0.6481977363163454;0.9882418904794943;0.9922195752453082;5;13;13;13;11;12
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap0.call8;;0.99;0.9950826318899115;0.9231189068742045;0.8919746499273862;0.7617680269191875;2;9;9;13;12;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.Crypto.encrypt;cipherName=Blowfish&length=16384;0.99;0.8041736525972327;0.9730991679968236;0.9934950158612197;0.9907822562283172;4;18;16;14;14;24
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyAligned.testByte;length=300;0.99;0.9933839765733059;0.9876741765423516;0.9308590123468644;0.9962049067876496;2;17;10;14;14;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetInt;size=100000;0.99;0.9861540893206662;0.9949319054803462;0.9927722082631816;0.9953462775717005;3;8;8;8;8;7
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function1.mref_bndIL_IL;;0.99;0.0;0.6716934103171569;0.9751121846008419;0.0;2147483647;15;8;8;8;8
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesSpreadInvoker.testInvoker;;0.99;0.6365282515624888;0.357675558613589;0.9376807449415394;0.9400290654018459;2147483647;11;13;15;12;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeAcquire.testSinglePType;;0.99;0.2725434886400337;0.4243657230629167;0.8523482134984156;0.8630860601068806;2147483647;9;11;11;8;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.PipelineSetup.seq_test01;size=100000;0.99;0.9535632185655265;0.35308086072183276;0.833836805195979;0.8478228620503575;2147483647;2147483647;2147483647;8;2147483647;16
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testLong;length=5;0.99;0.4310578743465955;0.8162205969379449;0.988919102401647;0.9835428437126832;2147483647;16;12;11;14;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.baseline_prim_sink;size=100000;0.99;0.9989048989214719;0.9965859880976371;0.9973256956066331;0.9978670870208174;2;6;6;6;6;6
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.PipelineSetup.par_test04;size=100000;0.99;0.9698763678186393;0.9969647088491516;0.9877583865528377;0.9596939938517277;3;6;6;21;22;6
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testCallPoly5;;0.99;0.7120594995407226;0.8785554650409215;0.9855745244202554;0.7933667524314669;2147483647;10;10;12;50;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.CallSiteSetTargetSelf.baselineRaw;;0.99;0.7104396717613123;0.9853566589087779;0.9896741234288597;0.9925044148975276;5;8;8;11;8;7
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertCast.test_2_MTConvert;;0.99;0.2330375762570343;0.9625103343190144;0.9481121012707225;0.949353695448067;2147483647;12;10;8;14;17
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetDouble;size=10;0.99;0.9759016083339515;0.9966697323992987;0.9395613805536933;0.8580483068932167;3;12;12;12;6;28
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=md5&length=16384&provider=DEFAULT;0.99;1.0;1.0;1.0;1.0;2;13;14;14;13;14
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Systems.currentTimeMillis;;0.99;0.9929909161727531;0.807870951761935;0.8591252376479526;0.9905501379099071;2;10;14;11;11;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.FindFirst.par_invoke;size=100000;0.99;0.9664970568828842;0.9816137009104402;0.9316146385822907;0.9925792100359503;5;10;7;7;17;10
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleProxiesSuppl.testIsWrapperInstance;;0.99;0.9777333890142372;0.9966752684329551;0.9880243208465455;0.9923310178272694;3;16;12;17;12;12
