project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
squidlib;;squidpony.performance.HashBenchmark.doIntMist64;;0.01;0.0067885600471018215;0.005153456489526365;0.001272493909161454;0.002063119510764766;2;17;18;17;14;19
squidlib;;squidpony.performance.DijkstraBenchmark.doScanCustomDijkstra;;0.01;0.004293160772808231;0.002733528846401937;0.001257799003538243;0.011602148475200472;2;5;5;5;5;5
squidlib;;squidpony.performance.NoiseBenchmark.measureSeeded6D;;0.01;0.10248998871226897;0.026558009819233508;0.0075219488331361994;0.01271066165070886;4;17;19;16;17;27
squidlib;;squidpony.performance.NoiseBenchmark.measureEasySimplex2D;;0.01;0.006735641313156175;0.00418329499939301;0.0033347615742791784;0.003728446802173692;2;12;18;24;27;25
squidlib;;squidpony.performance.HashBenchmark.doLongJolt32;;0.01;0.022710643443721534;0.009613667921925861;0.003111780050010393;0.004121812352606946;3;14;22;15;21;23
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet;NEED_TO_ENLARGE=2&SIZE=65536;0.01;0.01293496520823706;0.007256668361716262;0.006408994789910499;0.008369979067188726;3;9;10;9;13;12
squidlib;;squidpony.performance.LOSBenchmark.measureRay;;0.01;5.650092587971244E-4;0.04759101482049367;4.6869475881237965E-4;0.0011778530522491282;2;5;5;14;10;5
squidlib;;squidpony.performance.MathBenchmark.measureApproxAtan2Alt;;0.01;0.007294812033305675;0.0018716374606909392;0.006087234765446967;0.002374264879806326;2;15;23;14;22;18
squidlib;;squidpony.performance.RNGBenchmark.measureFlapIntR;;0.01;0.0019166897426937807;0.00396886357080747;1.1203371671195117E-4;4.549626204809337E-4;2;16;22;20;19;24
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3;NEED_TO_ENLARGE=0&SIZE=65536;0.01;0.08127096722049576;0.024550134881925978;0.033344792492757236;0.005644580790470255;5;5;7;24;7;17
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=1&SIZE=65536;0.01;0.04511200584949568;0.008419661192363148;0.005265118546446401;0.01667693834735462;3;9;13;23;23;12
squidlib;;squidpony.performance.HashBenchmark.doLongMist32;;0.01;0.009702872888917913;0.005859184818963525;0.0037252685466265256;3.7148172183476547E-5;2;19;16;20;11;22
squidlib;;squidpony.performance.HashBenchmark.doCharJolt32;;0.01;0.009041719063990428;0.005748625020266851;0.005381279009512269;0.0028054103730772995;2;17;14;15;22;22
squidlib;;squidpony.performance.LOSBenchmark.measureBresenham;;0.01;0.003315238159662984;0.053361354639125474;0.0059725044813275785;0.0010741282622468776;2;11;5;13;5;5
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS2;NEED_TO_ENLARGE=0&SIZE=65536;0.01;0.011357984442811275;0.009457014541934206;0.006245681565212227;0.007742750952015334;3;11;16;9;17;14
