project;commit;benchmark;params;f1;f2;f3;f4;f5
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=0&SIZE=65536;31;28;27;44;26
squidlib;;squidpony.performance.RNGBenchmark.measureLathe32IntR;;11;15;20;16;13
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doCharHive32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doCharWater64;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;49;47;33;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM2;NEED_TO_ENLARGE=1&SIZE=65536;38;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.LOSBenchmark.measureOrtho;;2147483647;2147483647;2147483647;42;23
squidlib;;squidpony.performance.MathBenchmark.measureSinGdx;;9;9;5;5;5
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS;NEED_TO_ENLARGE=2&SIZE=65536;23;5;5;43;31
squidlib;;squidpony.performance.DijkstraBenchmark.doTinyPathOtherDijkstra;;23;23;13;38;37
squidlib;;squidpony.performance.HashBenchmark.doIntSirocco64;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS2;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doLongJolt64;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doIntMist64;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DijkstraBenchmark.doScanCustomDijkstra;;15;18;24;20;10
squidlib;;squidpony.performance.NoiseBenchmark.measureSeeded6D;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.NoiseBenchmark.measureEasySimplex2D;;32;11;7;23;14
squidlib;;squidpony.performance.HashBenchmark.doLongJolt32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.LOSBenchmark.measureRay;;2147483647;2147483647;39;29;2147483647
squidlib;;squidpony.performance.MathBenchmark.measureApproxAtan2Alt;;9;14;20;9;5
squidlib;;squidpony.performance.RNGBenchmark.measureFlapIntR;;19;11;13;9;12
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doLongMist32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doCharJolt32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.LOSBenchmark.measureBresenham;;44;2147483647;33;2147483647;38
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS2;NEED_TO_ENLARGE=0&SIZE=65536;26;25;25;35;21
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS3;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.CoordPackerBenchmark.doRetract;;32;24;33;22;23
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.CoordPackerBenchmark.measureMixedSeparatedG;;5;5;5;5;5
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;42;49
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=2&SIZE=65536;20;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.WaypointBenchmark.measureWaypoint2;;31;34;39;41;33
squidlib;;squidpony.performance.HashBenchmark.doLongWisp32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOS2;NEED_TO_ENLARGE=2&SIZE=65536;32;32;38;34;41
squidlib;;squidpony.performance.MathBenchmark.measureMathSin;;18;19;17;19;18
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM2;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;45;35;2147483647;49
squidlib;;squidpony.performance.RNGBenchmark.measureJDK;;11;12;23;7;8
squidlib;;squidpony.performance.RNGBenchmark.measureOriole32Int;;12;27;11;10;12
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS;NEED_TO_ENLARGE=1&SIZE=65536;38;30;27;34;15
squidlib;;squidpony.performance.CoordPackerBenchmark.doExpand;;16;27;14;24;23
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAlt32R;;14;13;9;14;13
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM2;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.CoordPackerBenchmark.doIntersect;;45;46;45;46;27
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM2;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.WaypointBenchmark.measurePath;;2147483647;2147483647;2147483647;2147483647;49
squidlib;;squidpony.performance.HashBenchmark.doJolt64;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.NoiseBenchmark.measureFastNoise6D;;26;49;38;45;2147483647
squidlib;;squidpony.performance.HashBenchmark.doJDK32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.NoiseBenchmark.measureEasySimplex4D;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM3;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doCharSirocco64;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet2;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap2;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;21;32
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=0&SIZE=65536;33;2147483647;2147483647;31;2147483647
squidlib;;squidpony.performance.CoordPackerBenchmark.doRandom;;2147483647;5;18;28;2147483647
squidlib;;squidpony.performance.HashBenchmark.doIntJDK32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doIntLightning32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.FOVCacheBenchmark.measureFOV;;8;9;10;11;12
squidlib;;squidpony.performance.NoiseBenchmark.measureFastNoise2D;;13;12;5;2147483647;26
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM3;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;47;2147483647;38;2147483647
squidlib;;squidpony.performance.HashBenchmark.doLongHive64;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAlt32IntR;;5;9;10;11;8
squidlib;;squidpony.performance.HashBenchmark.doCharWisp32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.MathBenchmark.measureSinApproxDeg;;5;39;2147483647;24;46
squidlib;;squidpony.performance.MathBenchmark.measureSinApproxNickBitF;;48;2147483647;10;5;8
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM3;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doCharWisp64;;2147483647;2147483647;2147483647;47;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;34;5;5;13
squidlib;;squidpony.performance.RNGBenchmark.measureFlapR;;12;13;14;12;11
squidlib;;squidpony.performance.DijkstraBenchmark.doScanDijkstra;;12;12;13;10;11
squidlib;;squidpony.performance.HashBenchmark.doIntMist32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.CoordPackerBenchmark.doFlood;;2147483647;2147483647;42;2147483647;2147483647
squidlib;;squidpony.performance.HashBenchmark.doCharWater32;;2147483647;2147483647;49;2147483647;2147483647
squidlib;;squidpony.performance.NoiseBenchmark.measureEasySimplex3D;;9;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.RNGBenchmark.measureFlap;;14;12;13;10;17
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM3;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM3;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOM2;NEED_TO_ENLARGE=1&SIZE=65536;25;39;27;30;45
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM2;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;46;39
squidlib;;squidpony.performance.CoordPackerBenchmark.doUnion;;14;18;30;12;19
squidlib;;squidpony.performance.HashBenchmark.doIntJolt32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;38;30;2147483647;35
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.MathBenchmark.measureMathSinDeg;;15;21;15;5;22
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS;NEED_TO_ENLARGE=0&SIZE=65536;25;40;24;22;18
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOM;NEED_TO_ENLARGE=1&SIZE=65536;36;40;34;30;35
squidlib;;squidpony.performance.RNGBenchmark.measureGWTRNGInt;;20;18;20;18;18
squidlib;;squidpony.performance.CoordPackerBenchmark.doFringe;;16;11;8;7;10
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM;NEED_TO_ENLARGE=2&SIZE=65536;34;41;49;42;36
squidlib;;squidpony.performance.RNGBenchmark.measureLongPeriod;;15;12;2147483647;5;19
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOS;NEED_TO_ENLARGE=1&SIZE=65536;15;18;34;20;23
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM2;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;42
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.RNGBenchmark.measureOriole32IntR;;15;15;10;5;16
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM3;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DijkstraBenchmark.doTinyPathCustomDijkstra;;15;15;25;16;16
squidlib;;squidpony.performance.HashBenchmark.doCharJDK32Mixed;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=1&SIZE=65536;37;26;27;43;29
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM3;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DijkstraBenchmark.doTinyPathGDXAStar;;40;35;2147483647;2147483647;41
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM3;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM;NEED_TO_ENLARGE=0&SIZE=65536;41;48;43;44;37
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.MathBenchmark.measureAtan2Baseline;;2147483647;2147483647;2147483647;2147483647;9
squidlib;;squidpony.performance.HashBenchmark.doMist32;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.WaypointBenchmark.countWaypoint3;;28;27;25;25;37
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.MathBenchmark.measureCosApprox;;8;10;30;31;21
squidlib;;squidpony.performance.RNGBenchmark.measureJDKInt;;12;10;5;8;13
squidlib;;squidpony.performance.HashBenchmark.doHive64;;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DijkstraBenchmark.doPathGDXAStar;;2147483647;44;40;2147483647;37
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM2;NEED_TO_ENLARGE=1&SIZE=65536;38;44;2147483647;44;45
squidlib;;squidpony.performance.RNGBenchmark.measureLathe32R;;9;5;13;8;11
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM3;NEED_TO_ENLARGE=2&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS;NEED_TO_ENLARGE=2&SIZE=65536;7;27;16;19;37
squidlib;;squidpony.performance.RNGBenchmark.measureLathe32Int;;11;11;12;12;11
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2;NEED_TO_ENLARGE=0&SIZE=65536;2147483647;2147483647;2147483647;2147483647;2147483647
squidlib;;squidpony.performance.MathBenchmark.measureMathCosDeg;;22;12;13;14;23
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;10;2147483647;2147483647;49
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM;NEED_TO_ENLARGE=1&SIZE=65536;38;8;49;30;42
