"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test01Equals","testFastFqnEquals","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","5000000000","","5000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","","1","","","","true","","true","false","","false","false","","false","false","","false","1","com.focusit.istree.benchmarks.simple.Test01Equals.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","","false","011c153f53ae8cd1fc45f1ea9307860324a7d0cf8da10704f2deb09e4e8b74e4","1"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test01Equals","testFqnEquals","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","5000000000","","5000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","","1","","","","true","","true","false","","false","false","","false","false","","false","1","com.focusit.istree.benchmarks.simple.Test01Equals.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","","false","36096b6acd8f8ae61a118156b22b0176a61bdbb28b48a23da4d5528b14cbb08a","1"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test03GetMultiproperty","testFastGetMultiproperty","7","7","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","true","true","","false","false","","false","false","","false","false","","1","com.focusit.istree.benchmarks.simple.Test03GetMultiproperty.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","java.util.Map","false","bb06859bd48f7387f19e6b29ec5117cfd884fb36bcd601675ba8d27f4afb0ca1","6"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test03GetMultiproperty","testGetMultiproperty","7","7","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","true","true","","false","false","","false","false","","false","false","","1","com.focusit.istree.benchmarks.simple.Test03GetMultiproperty.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","java.util.Map","false","ff341081654350555586bd9c407f0fc64347c72c039b37bc2184ffb264445664","1"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test05GetMultipropertyPOJO","testGetMultipropery","7","7","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","true","true","","false","false","","false","false","","false","false","","1","com.focusit.istree.benchmarks.simple.Test05GetMultipropertyPOJO.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","java.lang.Object","false","1315bac31882abb02b332dc18416eda3899fb8808819d8d8998565bf05349557","2"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test05GetMultipropertyPOJO","testGetPojo","7","7","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","true","true","","false","false","","false","false","","false","false","","1","com.focusit.istree.benchmarks.simple.Test05GetMultipropertyPOJO.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","java.lang.Object","false","3f890e25a7033f2b90b33c41d61ed173aa77aa5b706f1025147b9fa7df998fb7","1"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test05GetMultipropertyPOJO","testSimpleGet","7","7","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","true","true","","false","false","","false","false","","false","false","","1","com.focusit.istree.benchmarks.simple.Test05GetMultipropertyPOJO.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","java.lang.Object","false","d170806f764a175a2f9cb526030bb29c39d81837716f1fdff0b1e33a567f7640","1"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test05GetMultipropertyPOJO","testSimpleMapGet","7","7","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","true","true","","false","false","","false","false","","false","false","","1","com.focusit.istree.benchmarks.simple.Test05GetMultipropertyPOJO.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","java.lang.Object","false","fd327a5a5ecfb42423746fa884bdb9f42fa51b962726a0307d915e363e74824e","1"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test04GetMultipropertyBiasedLocking","testFastGetMultipropertyBiased","7","7","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","","5","","","","true","true","","false","false","","false","false","","false","false","","1","com.focusit.istree.benchmarks.simple.Test04GetMultipropertyBiasedLocking.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","","false","065cce6f56b0c7d58f5ae106001e84d31662b6fda5e039fd76a699316e4894ef","5"
"d0k1/acache","56953911a4a7a9500de29df6c41c95414d3556fb","1446332400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.simple.Test04GetMultipropertyBiasedLocking","testFastGetMultipropertyNoBiased","7","7","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","","5","","","","true","true","","false","false","","false","false","","false","false","","1","com.focusit.istree.benchmarks.simple.Test04GetMultipropertyBiasedLocking.TreeCacheState","1","1","1","false","false","false","false","false","","","0","0","0","java.util.Map","false","bb06859bd48f7387f19e6b29ec5117cfd884fb36bcd601675ba8d27f4afb0ca1","6"
