"wesleyegberto/courses-projects","b291376e765ae391d951006407e90ef97f3e3d62","1501538400","1.11.2","1.8","1.8","com.airhacks.cdivsejb.stress.CDIvsEJBBenchmark","request","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","2","2","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","com.airhacks.cdivsejb.stress.CDIvsEJBBenchmark.ClientContext","1","1","0","false","false","false","false","false","","","0","0","0","","false","428f6cf520dfbcf886f07cb80201194f4776392770259d9bbcd235e476a634a8","1"
"wesleyegberto/courses-projects","b291376e765ae391d951006407e90ef97f3e3d62","1501538400","1.11.2","1.8","1.8","com.airhacks.logging.LoggerBenchmark","info","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","com.airhacks.logging.LoggerBenchmark.BenchmarkContext","1","1","1","false","false","false","false","false","","","0","0","0","","false","76f09839989db5302676f67f22ceae7625095dad2a59c5c75090d0f1fa0b3bae","1"
