"apache/calcite","2a171fb86a64e06208564d02ab24bca23d426a0a","1514761200","1.12","1.7","1.7","org.apache.calcite.benchmarks.StatementTest","prepareBindExecute","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.apache.calcite.benchmarks.StatementTest.HrConnection","1","1","1","false","false","false","false","false","","","0","0","0","java.lang.String","false","793f2a98a42e2de3c946900b84ac21297efb82d81fd34e234c80fb200bf3c60c","16"
"apache/calcite","2a171fb86a64e06208564d02ab24bca23d426a0a","1514761200","1.12","1.7","1.7","org.apache.calcite.benchmarks.StatementTest","bindExecute","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.apache.calcite.benchmarks.StatementTest.HrPreparedStatement","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","647c96a15b41aebfd40da22ffd369d944e45e29d9d5e37e695ca01052202a3ab","13"
"apache/calcite","2a171fb86a64e06208564d02ab24bca23d426a0a","1514761200","1.12","1.7","1.7","org.apache.calcite.benchmarks.StatementTest","executeQuery","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.apache.calcite.benchmarks.StatementTest.HrConnection","1","1","1","false","false","false","false","false","","","0","0","0","java.lang.String","false","4439e404f5abb012e2dc991341a9795d2f927e09dbb24544ac3d1d8da786ba2a","14"
"apache/calcite","2a171fb86a64e06208564d02ab24bca23d426a0a","1514761200","1.12","1.7","1.7","org.apache.calcite.benchmarks.StatementTest","forEach","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","org.apache.calcite.benchmarks.StatementTest.HrConnection","1","1","1","false","false","false","false","false","","","0","0","0","java.lang.String","false","cfb2cae0298c7ff2645b7729f5deff74b0ffa417aa0998800cb82bea5361c625","7"
"apache/calcite","2a171fb86a64e06208564d02ab24bca23d426a0a","1514761200","1.12","1.7","1.7","org.apache.calcite.benchmarks.ParserBenchmark","parseCached","7","7","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","7","7","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","length=org.apache.calcite.benchmarks.ParserBenchmark&comments=org.apache.calcite.benchmarks.ParserBenchmark","length=1000&comments=true","2","2","0","org.apache.calcite.sql.SqlNode","false","fe56ad0d3aa8ca0fd20df10125a8ba7bd42d634ad6ebca71b74d75e609b89cfc","1"
"apache/calcite","2a171fb86a64e06208564d02ab24bca23d426a0a","1514761200","1.12","1.7","1.7","org.apache.calcite.benchmarks.ParserBenchmark","parseNonCached","7","7","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","7","7","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","length=org.apache.calcite.benchmarks.ParserBenchmark&comments=org.apache.calcite.benchmarks.ParserBenchmark","length=1000&comments=true","2","2","0","org.apache.calcite.sql.SqlNode","false","eee1f4d4a018736db2fd5eb9639b924da104d852ffe5b82144325728507dd23e","1"
