"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.SinglePreListenerBenchmark","benchmarkJdk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","02f165d3284e083397e77ef28cc02b12241d37e85d9a249b1c5c4e673e4eee9f"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.SinglePreListenerBenchmark","benchmarkLwfuture","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","61eca32dda6d72d1b25ad20e59a947b84934a1ce29b89b1fe479ee58bd8347bf"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.SinglePreListenerBenchmark","benchmarkGuava","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","0670b97729111687d582f0313b9da6ed3002afb6097a1d8d3d57ad88aca86467"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.SinglePreListenerBenchmark","benchmarkSpring","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","d1da56e9203fcde072e50fc8724505913b63a2294fde047d5e86c2ab54b74349"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.TriplePreListenerBenchmark","benchmarkJdk","0","","0","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","3aaf821d199b28ea1bc51478245de523207379c35d9851fdce4b1c9517105785"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.TriplePreListenerBenchmark","benchmarkLwfuture","0","","0","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","dcf18897b172d9fd540ba4dc40fcf91d0c63d7c8f880ee6367ac3ac864b8a901"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.TriplePreListenerBenchmark","benchmarkGuava","0","","0","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","3b295962b1d95671c091ab6a88567abf17d14a467a523ee71cb704b567abb306"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.TriplePreListenerBenchmark","benchmarkSpring","0","","0","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","2c7298f2174d1200b2ebf2f2a932a9d657962110fdf3fdda996ba47d778e8722"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.SinglePostListenerBenchmark","benchmarkJdk","0","","0","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","3aaf821d199b28ea1bc51478245de523207379c35d9851fdce4b1c9517105785"
"kvr000/zbynek-concurrent-pof","8e2bbdee7c0efb5d002cfe73df546f2d614ccb44","1445069939","1.11.1","","","cz.znj.kvr.sw.pof.concurrent.lwfuture.concurrent.benchmark.SinglePostListenerBenchmark","benchmarkLwfuture","0","","0","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","501203942508de53068796518ada69ce60c29833f7bff7b778ae1629e4612fa5"
