"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measureLight","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","a9d390f25dead5cdf5a7f7511e98125a34567e0025f126f64a2aa098892c6818"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measureLightInt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","81db944fd934dd2c5ed4beab057e8373c657080d8d69b0c8603f48f3ffec213a"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measureLightR","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","090f6a13d6af5778c935e6a996b84dacd67a582bd4b56a847b5b54c1b2243b87"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measureLightIntR","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","a6203209fccd274a393515d310b9ae79690583dac72c5bd19cbb22657b91fb1a"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measurePermuted","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","141173f447d264031619aff4fe20346ccc2877d51a569ff9a0f4757f076309cd"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measurePermutedInt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","f9d3ff540187caa12c032573400ba27dbaf20dea1323fe9655c6d077b911fd99"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measurePermutedR","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1b866173b1e52713600f36084270b1894c8dea396319e3549ee2458eaf86f9a9"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measurePermutedIntR","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","469427a6ba1385f700ebbc98431f3a00c7147b872e562d762aef91c4a336d505"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measureXor","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","cd2c6c5a71241a0b98ddc5f7d1824e8e0a5850a5fdf51771a5c9d410c0ba625b"
"SquidPony/SquidLib","22639ed6a7d0dc8c200510703bc627f130251c13","1464732000","1.11.3","1.7","","squidpony.performance.RNGBenchmark","measureXorInt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","8d33b2ff4799ada40936c478a961aaa38c9b7815cdda77665e3f24ab546935d1"
