"almondtools/regexbench","ece3cbb7f1f2aecb79462cd31a59aac1cc8c0421","1483225200","1.17.3","1.7","1.7","com.almondtools.regexbench.MatcherBenchmark","benchmarkPrepare","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5f655e8abcd5de50159504bd38f27b3462c2c90fc50fd4bc712ea11bd474c4c9","1"
"almondtools/regexbench","ece3cbb7f1f2aecb79462cd31a59aac1cc8c0421","1483225200","1.17.3","1.7","1.7","com.almondtools.regexbench.MatcherBenchmark","benchmarkFind","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1f4f5ce9597b51c29f9f558b25e0795c537cd9d69baf0b43af02ee5bdf27fe6d","1"
