"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.crypto.JMHStreamCipherBenchmarks","getSalsa20Provider","4","","4","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","6","","6","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","2","","2","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","c4097fe69a343c2354ab4b11bd8877b633878ada7ac2d24af57de193bf0b96b0","1"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.crypto.JMHStreamCipherBenchmarks","getChaChaProvider","4","","4","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","6","","6","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","2","","2","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","c4097fe69a343c2354ab4b11bd8877b633878ada7ac2d24af57de193bf0b96b0","1"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.crypto.JMHStreamCipherBenchmarks","initSalsa20Cipher","4","","4","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","6","","6","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","2","","2","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","9e9e90505c449a5898c32ca839e8e25098205e0221cab0ebf3b0a8e931aaa4dc","2"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.crypto.JMHStreamCipherBenchmarks","initChaChaCipher","4","","4","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","6","","6","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","2","","2","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","9a54e4609eaac1765a9dc737c0d3299726cbcc3b3b3ce832fbeceaeb463e142d","2"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.crypto.JMHStreamCipherBenchmarks","salsa20Crypt","4","","4","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","6","","6","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","2","","2","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","c5e5dc2cc9478ddd96accffd27e135658e1a13954a6c58d35169d6cd2ae1da30","1"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.crypto.JMHStreamCipherBenchmarks","chaChaCrypt","4","","4","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","6","","6","1000000000","","1000000000","TIME_SET","BOTH_UNSET","TIME_SET","2","","2","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","e8502a478ec0d4e61d95ec5427b4bbb56eb4e96d29d1ee2a4fd31250ad5bfb5d","1"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.mapdb.JMHMapDbTokyoCabinetWriteBenchmark","successiveWrite","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","eb012b937446687bddfbe5ae16aca2765d191ce223f0342105d9725891507e6f","1"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.mapdb.JMHMapDbTokyoCabinetWriteBenchmark","randomWrite","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1b60a5a7f8677b8f65300bf6942f1ba4a7eda7fb3cc5956c8b0c31b93d851869","5"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.mapdb.JMHMapDbTokyoCabinetReadBenchmark","successiveRead","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","b7a9014272f8af02197593a60dcb50c23036f00c10eb0ca1c5f3d6e341d76528","5"
"JetBrains/xodus","8a80e4c3cedafe276d0e884a744051bc18b5144c","1546297200","1.19","","1.7","jetbrains.exodus.benchmark.mapdb.JMHMapDbTokyoCabinetReadBenchmark","randomRead","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","1","org.openjdk.jmh.infra.Blackhole","1","0","0","true","false","false","false","false","","","0","0","0","","false","d4e29c40344641c5b2761cac57f74f69c4591340d7c6179df94845fb396508f3","4"
