"google/conscrypt","2a12c0becfd1fbe0705004bace434723aaf3101e","1493589600","1.17.4","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.conscrypt.benchmarks.ClientSocketThroughputBenchmark","throughput","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","2","org.conscrypt.benchmarks.ClientSocketThroughputBenchmark.BytesPerSecondCounter","1","1","1","false","false","false","false","false","messageSize=org.conscrypt.benchmarks.ClientSocketThroughputBenchmark&cipher=org.conscrypt.benchmarks.ClientSocketThroughputBenchmark","messageSize=64&messageSize=1024&cipher=TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","2","2","0","","false","64d4e86a1eff69a9ddaa8b4a235e37bd0bdfd9f5c55169e74b397418e5c833c6"
"google/conscrypt","2a12c0becfd1fbe0705004bace434723aaf3101e","1493589600","1.17.4","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.conscrypt.benchmarks.SslEngineBenchmark","sendMessage","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","5","","0","0","0","false","false","false","false","false","messageSize=org.conscrypt.benchmarks.SslEngineBenchmark&cipher=org.conscrypt.benchmarks.SslEngineBenchmark","messageSize=64&messageSize=128&messageSize=512&messageSize=1024&messageSize=4096&cipher=TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","2","2","0","","false","0e6a0be8849bbc32e749400eee3a9eeed76c9f7c4436985d785a1bde19d06ab6"
"google/conscrypt","2a12c0becfd1fbe0705004bace434723aaf3101e","1493589600","1.17.4","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","org.conscrypt.benchmarks.ServerSocketThroughputBenchmark","throughput","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","2","org.conscrypt.benchmarks.ServerSocketThroughputBenchmark.BytesPerSecondCounter","1","1","1","false","false","false","false","false","messageSize=org.conscrypt.benchmarks.ServerSocketThroughputBenchmark&cipher=org.conscrypt.benchmarks.ServerSocketThroughputBenchmark","messageSize=64&messageSize=1024&cipher=TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","2","2","0","","false","64d4e86a1eff69a9ddaa8b4a235e37bd0bdfd9f5c55169e74b397418e5c833c6"
