"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.cache.simulator.TraceBenchmark","trace","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","4","","0","0","0","false","false","false","false","false","policyName=com.github.benmanes.caffeine.cache.simulator.TraceBenchmark&missPenalty=com.github.benmanes.caffeine.cache.simulator.TraceBenchmark","policyName=linked.Lru&policyName=sketch.WindowTinyLfu&missPenalty=0&missPenalty=1000","2","2","0","com.github.benmanes.caffeine.cache.simulator.policy.Policy","false","b2d0e4c1cdf4536e22cde7e850aa29ce23cb340c811801ea8cde8282347adeb8","6"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.FactoryBenchmark","direct","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","com.github.benmanes.caffeine.FactoryBenchmark.ThreadState","1","1","1","false","false","false","false","false","","","0","0","0","com.github.benmanes.caffeine.FactoryBenchmark.Alpha","false","fccb2ee72bc25fd78d3d92b332a91d6e3012ffebb478f784c8639c3fd8c6a7cb","1"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.FactoryBenchmark","methodHandle_invoke","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","com.github.benmanes.caffeine.FactoryBenchmark.ThreadState","1","1","1","false","false","false","false","false","","","0","0","0","com.github.benmanes.caffeine.FactoryBenchmark.Alpha","false","55e258cb42863da0fd432ea1e8f106e2b3752515b9f8294991fc7526915d63f8","1"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.FactoryBenchmark","methodHandle_invokeExact","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","com.github.benmanes.caffeine.FactoryBenchmark.ThreadState","1","1","1","false","false","false","false","false","","","0","0","0","com.github.benmanes.caffeine.FactoryBenchmark.Alpha","false","c5d5c6f950bb70cfe56d0498cbce9c6c10fd1c83cfe459e2de8883d8eb36d20d","1"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.FactoryBenchmark","reflection","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","com.github.benmanes.caffeine.FactoryBenchmark.ThreadState","1","1","1","false","false","false","false","false","","","0","0","0","com.github.benmanes.caffeine.FactoryBenchmark.Alpha","false","3362c2c4ff5280c65f464d240d829149869c27c20b800fa543180dd31a2c106e","1"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","no_contention_offer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark.OfferCounters","1","1","1","false","false","false","false","false","queueType=com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","queueType=SingleConsumerQueue_optimistic&queueType=SingleConsumerQueue_linearizable&queueType=ConcurrentLinkedQueue","1","1","0","","true","75eb8ea1bd4841401c2bcc2f2b05023f606ebd534883e42239366de8dc926720","6"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","no_contention_poll","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark.PollCounters","1","1","1","false","false","false","false","false","queueType=com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","queueType=SingleConsumerQueue_optimistic&queueType=SingleConsumerQueue_linearizable&queueType=ConcurrentLinkedQueue","1","1","0","","true","ceed3cef0e4eeeb6e5d676b7f7e6ab4534610a612a79bbd725325ae01696f9f7","6"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","mild_contention_offer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark.OfferCounters","1","1","1","false","false","false","false","false","queueType=com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","queueType=SingleConsumerQueue_optimistic&queueType=SingleConsumerQueue_linearizable&queueType=ConcurrentLinkedQueue","1","1","0","","true","75eb8ea1bd4841401c2bcc2f2b05023f606ebd534883e42239366de8dc926720","6"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","mild_contention_poll","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark.PollCounters","1","1","1","false","false","false","false","false","queueType=com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","queueType=SingleConsumerQueue_optimistic&queueType=SingleConsumerQueue_linearizable&queueType=ConcurrentLinkedQueue","1","1","0","","true","ceed3cef0e4eeeb6e5d676b7f7e6ab4534610a612a79bbd725325ae01696f9f7","6"
"ben-manes/caffeine","29389bef6351bad4b60e8d432a5d1cb208d2db52","1533074400","","","JavaVersion.VERSION_1_8","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","high_contention_offer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","3","com.github.benmanes.caffeine.SingleConsumerQueueBenchmark.OfferCounters","1","1","1","false","false","false","false","false","queueType=com.github.benmanes.caffeine.SingleConsumerQueueBenchmark","queueType=SingleConsumerQueue_optimistic&queueType=SingleConsumerQueue_linearizable&queueType=ConcurrentLinkedQueue","1","1","0","","true","75eb8ea1bd4841401c2bcc2f2b05023f606ebd534883e42239366de8dc926720","6"
